name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
University of the Philippines,397,28.2,247.0,34.1,230.0,40.8,328.0,48.4,601.0,2.4,601.0,1.4,601.0,1.4,,,,,,
La Trobe University,398,28.1,414.0,20.0,414.0,22.4,601.0,7.8,411.0,32.6,125.0,96.4,69.0,96.8,,,,,,
Université de Strasbourg,399,28.1,190.0,42.8,501.0,6.7,601.0,6.8,511.0,23.4,402.0,40.5,352.0,40.8,,,,,,
"University of Colorado, Denver",400,28.1,501.0,8.6,501.0,6.5,6.0,100.0,601.0,15.4,601.0,4.3,601.0,10.9,,,,,,
Peter the Great St. Petersburg Polytechnic University,401,28.0,501.0,11.4,501.0,9.8,137.0,81.4,601.0,4.3,585.0,18.0,140.0,84.9,,,,,,
National Research Tomsk Polytechnic University,402,28.0,501.0,10.1,501.0,11.9,121.0,83.4,601.0,6.9,601.0,11.0,160.0,80.0,,,,,,
Chung-Ang University (CAU),403,27.9,501.0,13.6,343.0,28.4,174.0,74.4,601.0,11.9,601.0,14.8,441.0,28.4,,,,,,
Johannes Gutenberg Universität Mainz,404,27.9,378.0,22.0,501.0,14.2,288.0,53.4,555.0,20.8,445.0,32.8,537.0,20.1,,,,,,
Kobe University,405,27.9,348.0,24.4,278.0,34.8,296.0,52.8,601.0,15.5,601.0,7.2,601.0,9.7,,,,,,
University of Trento,406,27.9,307.0,27.5,501.0,11.8,601.0,15.7,170.0,54.7,522.0,24.4,601.0,6.0,,,,,,
University of Witwatersrand,407,27.9,331.0,25.2,337.0,28.8,601.0,12.6,343.0,38.2,216.0,82.6,601.0,10.2,,,,,,
University of Oulu,408,27.7,500.0,16.5,501.0,16.9,483.0,31.8,223.0,49.4,337.0,52.0,601.0,8.1,,,,,,
Sharif University of Technology,409,27.6,501.0,11.9,354.0,27.4,601.0,9.8,28.0,87.9,601.0,4.5,601.0,2.7,,,,,,
Tampere University,410,27.6,322.0,25.6,398.0,23.4,558.0,26.0,336.0,38.7,463.0,31.3,601.0,7.1,,,,,,
The American University in Cairo,411,27.5,344.0,24.6,342.0,28.4,356.0,43.5,601.0,5.8,148.0,93.1,601.0,3.1,,,,,,
"Essex, University of",412,27.5,447.0,18.7,501.0,9.0,601.0,11.2,391.0,33.9,72.0,99.6,40.0,99.2,,,,,,
Washington State University,413,27.5,302.0,27.9,470.0,19.0,601.0,15.7,347.0,38.0,297.0,61.3,601.0,9.2,,,,,,
Bond University,414,27.4,501.0,4.4,501.0,8.2,299.0,52.7,541.0,21.5,94.0,98.3,51.0,98.9,,,,,,
Tulane University,415,27.4,501.0,10.7,501.0,5.7,106.0,86.6,601.0,16.5,601.0,14.7,539.0,20.0,,,,,,
"Goldsmiths, University of London",416,27.2,415.0,20.0,501.0,8.7,601.0,18.3,476.0,26.7,187.0,86.7,71.0,96.4,,,,,,
National Sun Yat-sen University,417,27.2,333.0,25.0,490.0,18.2,459.0,33.8,371.0,36.1,601.0,15.6,601.0,10.2,,,,,,
"University of California, Santa Cruz",418,27.2,420.0,19.9,501.0,4.5,601.0,7.9,93.0,67.8,323.0,55.8,601.0,14.8,,,,,,
University of Tromsø The Arctic University of Norway,419,27.2,501.0,13.2,501.0,2.3,168.0,75.3,601.0,12.1,247.0,72.5,601.0,8.9,,,,,,
Université Laval,420,27.1,410.0,20.1,397.0,23.5,513.0,29.1,448.0,28.9,260.0,69.1,426.0,29.8,,,,,,
Universidade Federal de São Paulo,421,27.1,501.0,11.4,501.0,4.6,55.0,96.9,601.0,10.8,601.0,6.2,601.0,1.7,,,,,,
University of Iowa,422,27.1,379.0,21.9,501.0,11.6,343.0,46.2,427.0,31.3,575.0,18.6,601.0,12.0,,,,,,
Flinders University,423,27.0,501.0,14.1,501.0,8.0,601.0,6.0,239.0,47.8,123.0,96.7,77.0,95.6,,,,,,
Vilnius University,424,27.0,427.0,19.6,424.0,21.6,172.0,74.6,601.0,5.9,601.0,10.9,601.0,4.9,,,,,,
University of Bordeaux,425,26.9,262.0,32.0,501.0,5.2,449.0,34.5,601.0,10.7,350.0,49.6,368.0,37.8,,,,,,
Illinois Institute of Technology,426,26.8,501.0,16.2,501.0,6.1,601.0,15.5,201.0,51.4,537.0,23.0,30.0,99.6,,,,,,
Pontificia Universidad Javeriana,427,26.8,242.0,34.5,74.0,81.0,601.0,19.4,601.0,2.6,601.0,5.1,601.0,1.9,,,,,,
The National University of Science and Technology MISIS,428,26.6,501.0,9.1,501.0,14.4,176.0,73.8,601.0,10.1,601.0,15.7,172.0,75.9,,,,,,
Universidade Nova de Lisboa,429,26.6,316.0,26.2,373.0,25.9,538.0,27.2,538.0,21.6,506.0,25.6,310.0,47.1,,,,,,
University of St.Gallen (HSG),430,26.6,501.0,9.5,133.0,59.8,601.0,8.3,443.0,29.4,50.0,100.0,146.0,83.0,,,,,,
University of Coimbra,431,26.5,293.0,28.6,501.0,12.6,601.0,16.0,354.0,37.1,601.0,10.0,287.0,50.4,,,,,,
Czech Technical University in Prague,432,26.4,456.0,18.4,242.0,38.9,318.0,49.5,601.0,7.5,521.0,24.4,301.0,48.1,,,,,,
Pontificia Universidad Catolica del Peru,433,26.4,228.0,36.6,117.0,62.7,601.0,23.4,601.0,1.9,601.0,4.6,601.0,1.7,,,,,,
University of Florence,434,26.4,243.0,34.4,501.0,6.5,601.0,7.5,280.0,44.4,601.0,8.5,520.0,21.2,,,,,,
"The University of Tennessee, Knoxville",435,26.4,501.0,11.5,320.0,30.5,601.0,16.2,66.0,74.4,601.0,5.5,601.0,3.5,,,,,,
Xiamen University,436,26.4,320.0,25.9,501.0,7.0,571.0,25.3,237.0,48.1,601.0,6.6,601.0,4.1,,,,,,
Auckland University of Technology (AUT),437,26.2,400.0,20.4,425.0,21.6,601.0,13.5,601.0,15.1,55.0,100.0,23.0,100.0,,,,,,
Julius-Maximilians-Universität Würzburg,438,26.2,501.0,15.8,501.0,5.1,601.0,5.9,63.0,75.4,364.0,47.4,601.0,11.1,,,,,,
Dublin City University,439,26.0,476.0,17.7,344.0,28.4,431.0,35.9,601.0,15.5,263.0,68.5,323.0,45.0,,,,,,
Ruhr-Universität Bochum,440,26.0,370.0,22.6,501.0,14.7,601.0,2.2,133.0,59.8,494.0,27.4,406.0,32.3,,,,,,
Universiti Teknologi PETRONAS (UTP),441,26.0,501.0,15.0,327.0,29.8,471.0,32.5,486.0,25.6,211.0,83.0,512.0,22.5,,,,,,
University of Johannesburg,442,26.0,501.0,12.9,458.0,19.7,361.0,43.2,601.0,16.6,185.0,86.8,295.0,49.0,,,,,,
Colorado State University,443,25.9,458.0,18.3,501.0,16.8,280.0,54.3,550.0,21.3,513.0,24.8,601.0,6.8,,,,,,
Universidad Austral,444,25.9,501.0,13.4,274.0,35.3,148.0,79.5,601.0,2.1,601.0,6.0,601.0,5.4,,,,,,
Universität Konstanz,445,25.9,360.0,23.5,501.0,7.3,458.0,33.9,530.0,22.4,283.0,63.9,489.0,24.1,,,,,,
Ben-Gurion University of The Negev,446,25.8,501.0,15.5,501.0,15.3,601.0,15.5,191.0,52.5,265.0,67.6,556.0,18.8,,,,,,
Brandeis University,447,25.8,501.0,11.6,501.0,6.2,335.0,47.5,438.0,30.3,600.0,16.8,158.0,80.5,,,,,,
University of Science and Technology Beijing,448,25.8,466.0,18.1,501.0,4.3,601.0,14.3,69.0,73.7,601.0,4.0,601.0,3.6,,,,,,
Beihang University (former BUAA),449,25.7,501.0,15.0,501.0,4.9,532.0,27.4,108.0,64.3,601.0,9.0,601.0,5.9,,,,,,
"University of California, Riverside",450,25.7,481.0,17.5,501.0,7.1,601.0,11.7,151.0,57.6,259.0,69.2,601.0,10.4,,,,,,
Universidad Politécnica de Madrid (UPM),451,25.6,298.0,28.4,152.0,53.5,601.0,21.5,601.0,12.5,601.0,3.4,392.0,34.5,,,,,,
Saarland University,452,25.6,501.0,11.6,501.0,5.3,173.0,74.6,601.0,12.0,601.0,15.9,335.0,42.9,,,,,,
Université de Liège,453,25.6,460.0,18.3,451.0,19.9,601.0,22.7,409.0,32.8,361.0,47.9,267.0,53.8,,,,,,
Boston College,454,25.5,371.0,22.6,457.0,19.7,422.0,37.0,500.0,24.1,540.0,22.7,545.0,19.5,,,,,,
Quaid-i-Azam University,455,25.5,501.0,13.7,407.0,22.7,601.0,2.4,37.0,84.5,601.0,3.2,601.0,1.5,,,,,,
Dongguk University,456,25.4,501.0,9.9,501.0,8.7,138.0,81.1,601.0,10.7,601.0,11.5,431.0,29.3,,,,,,
Florida State University,457,25.4,312.0,26.8,195.0,46.6,601.0,12.9,428.0,31.3,601.0,15.7,601.0,4.8,,,,,,
Hasselt University,458,25.4,501.0,3.8,501.0,3.4,175.0,74.0,544.0,21.5,300.0,60.2,478.0,25.3,,,,,,
Stellenbosch University,459,25.4,328.0,25.3,360.0,26.9,601.0,3.9,222.0,49.6,509.0,25.1,601.0,10.0,,,,,,
The Catholic University of Korea,460,25.4,501.0,5.0,501.0,2.4,62.0,96.2,601.0,16.9,601.0,2.6,601.0,4.7,,,,,,
University of Canberra,461,25.4,501.0,15.0,501.0,12.0,601.0,4.0,304.0,41.9,96.0,98.2,169.0,78.4,,,,,,
James Cook University,462,25.3,501.0,14.2,501.0,11.0,601.0,8.1,232.0,48.5,167.0,90.0,276.0,51.6,,,,,,
South China University of Technology,463,25.3,501.0,12.6,501.0,3.3,601.0,18.8,62.0,75.6,601.0,13.6,601.0,5.2,,,,,,
Universidad ORT Uruguay,464,25.3,501.0,9.8,501.0,16.8,87.0,89.9,601.0,1.4,524.0,24.3,601.0,2.0,,,,,,
Koç University,465,25.2,499.0,16.6,316.0,30.7,336.0,47.5,576.0,19.5,443.0,32.8,601.0,6.8,,,,,,
National Central University,466,25.2,388.0,21.3,489.0,18.2,465.0,32.8,425.0,31.4,601.0,15.4,515.0,22.1,,,,,,
Universidad de Belgrano,467,25.2,501.0,6.5,491.0,18.2,81.0,91.0,601.0,1.1,601.0,7.0,377.0,36.5,,,,,,
University of Saskatchewan,468,25.2,501.0,11.7,501.0,8.9,549.0,26.5,337.0,38.7,233.0,76.6,280.0,51.3,,,,,,
Yokohama City University,469,25.2,501.0,6.0,501.0,2.4,26.0,99.9,601.0,10.2,601.0,4.5,601.0,2.5,,,,,,
Indian Institute of Technology Guwahati (IITG),470,25.1,501.0,11.9,501.0,15.0,601.0,15.9,56.0,77.2,,,601.0,1.4,,,,,,
Lappeenranta-Lahti University of Technology LUT,471,25.1,501.0,7.0,501.0,15.4,601.0,20.4,107.0,64.3,362.0,47.6,471.0,25.5,,,,,,
Martin-Luther-Universität Halle-Wittenberg,472,25.1,501.0,13.5,501.0,5.0,117.0,84.1,601.0,8.1,,,601.0,11.5,,,,,,
Rensselaer Polytechnic Institute,473,25.1,501.0,9.6,501.0,7.6,584.0,24.9,130.0,60.3,601.0,14.7,274.0,52.4,,,,,,
Swansea University,474,25.0,501.0,13.5,501.0,14.0,443.0,35.1,508.0,23.5,243.0,72.8,268.0,53.8,,,,,,
Umm Al-Qura University,475,25.0,501.0,12.8,501.0,7.7,232.0,62.4,601.0,2.3,59.0,100.0,531.0,20.5,,,,,,
Western Sydney University,476,25.0,442.0,19.0,390.0,24.4,601.0,7.7,481.0,26.4,34.0,100.0,239.0,59.1,,,,,,
Amirkabir University of Technology,477,24.8,501.0,5.0,487.0,18.3,601.0,5.6,17.0,96.0,601.0,8.2,601.0,2.4,,,,,,
Concordia University,478,24.8,501.0,14.7,287.0,33.8,601.0,4.2,439.0,30.3,226.0,79.6,104.0,91.2,,,,,,
National Technical University of Athens,479,24.8,452.0,18.5,258.0,37.2,601.0,7.2,144.0,58.3,601.0,1.5,601.0,6.8,,,,,,
University of Cyprus (UCY),480,24.8,501.0,9.3,501.0,3.2,601.0,6.5,76.0,70.7,228.0,78.7,472.0,25.5,,,,,,
V. N. Karazin Kharkiv National University,481,24.8,501.0,11.2,501.0,15.9,180.0,72.9,601.0,1.9,601.0,1.4,189.0,70.9,,,,,,
Wayne State University,482,24.8,501.0,10.2,501.0,5.3,177.0,73.5,561.0,20.4,601.0,16.2,601.0,9.0,,,,,,
Universität  Leipzig,483,24.7,334.0,25.0,501.0,7.2,289.0,53.3,601.0,11.2,,,568.0,18.2,,,,,,
"University of Missouri, Columbia",484,24.7,492.0,17.0,501.0,14.5,344.0,46.0,521.0,22.5,370.0,46.2,601.0,5.5,,,,,,
Aberystwyth University,485,24.6,501.0,9.6,501.0,5.7,562.0,25.6,257.0,46.1,318.0,57.1,250.0,57.6,,,,,,
Shandong University,486,24.6,501.0,15.5,481.0,18.6,601.0,20.9,155.0,57.4,601.0,10.0,601.0,4.6,,,,,,
University of Stirling,487,24.6,501.0,11.1,501.0,13.7,601.0,19.2,339.0,38.6,252.0,71.4,196.0,69.7,,,,,,
Chiba University,488,24.5,501.0,15.0,501.0,6.1,192.0,70.0,601.0,15.7,601.0,6.9,601.0,5.9,,,,,,
National Taipei University of Technology,489,24.5,501.0,12.7,294.0,33.1,447.0,34.6,401.0,33.5,511.0,24.9,525.0,21.1,,,,,,
Auezov South Kazakhstan University (SKU),490,24.4,501.0,8.1,501.0,7.5,95.0,88.9,601.0,1.0,550.0,21.4,493.0,23.8,,,,,,
Sogang University,491,24.4,475.0,17.8,232.0,40.6,359.0,43.3,601.0,12.9,601.0,10.1,450.0,27.5,,,,,,
Universidad de Montevideo (UM),492,24.3,501.0,12.7,501.0,16.5,146.0,79.9,601.0,1.2,555.0,20.6,601.0,3.6,,,,,,
Chang Gung University,493,24.2,501.0,4.7,501.0,4.2,249.0,59.6,248.0,46.6,601.0,3.1,601.0,7.0,,,,,,
Far Eastern Federal University,494,24.2,501.0,6.3,501.0,3.1,111.0,85.4,601.0,2.3,574.0,18.7,259.0,56.0,,,,,,
Jilin University,495,24.2,501.0,14.9,403.0,23.1,314.0,49.9,493.0,25.2,601.0,12.4,601.0,3.2,,,,,,
Southeast University,496,24.2,501.0,12.2,501.0,3.9,433.0,35.8,172.0,54.3,601.0,9.9,601.0,4.8,,,,,,
UNESP,497,24.2,275.0,30.8,501.0,16.9,479.0,32.0,601.0,16.2,601.0,5.3,601.0,2.1,,,,,,
Universidad de La Habana,498,24.1,501.0,16.0,376.0,25.8,190.0,70.5,601.0,2.4,601.0,2.4,601.0,5.5,,,,,,
Oregon State University,499,23.9,472.0,17.8,501.0,7.3,487.0,31.5,383.0,35.0,450.0,32.6,563.0,18.7,,,,,,
Universidad de Alcalá,500,23.9,501.0,9.8,501.0,13.2,256.0,58.6,601.0,10.6,542.0,22.4,190.0,70.6,,,,,,
University of Eastern Finland,501,23.9,501.0,14.7,501.0,9.0,363.0,42.9,400.0,33.5,505.0,25.8,601.0,7.3,,,,,,
Christian-Albrechts-University zu Kiel,502,,449.0,18.6,,,305.0,51.6,590.0,19.0,,,,,,,,,,
East China Normal University,503,,,,,,482.0,31.9,422.0,31.6,244.0,72.8,462.0,26.3,,,,,,
Hitotsubashi University,504,,467.0,18.0,83.0,77.8,548.0,26.5,,,547.0,22.0,528.0,20.7,,,,,,
The University of Georgia,505,,355.0,23.8,341.0,28.4,,,361.0,36.7,,,,,,,,,,
University of Granada,506,,224.0,37.3,,,,,520.0,22.6,,,553.0,18.9,,,,,,
Universidad de Santiago de Chile (USACH),507,,241.0,34.6,124.0,60.8,,,,,,,,,,,,,,
Universidad de Zaragoza,508,,421.0,19.9,,,263.0,57.4,,,,,,,,,,,,
University of Balamand,509,,,,,,84.0,90.5,,,,,535.0,20.3,,,,,,
University of Connecticut,510,,,,,,,,331.0,39.0,395.0,41.7,435.0,29.0,,,,,,
University of Delhi,511,,239.0,34.7,249.0,37.8,,,582.0,19.3,,,,,,,,,,
University of Szeged,512,,473.0,17.8,,,298.0,52.7,,,,,235.0,60.1,,,,,,
Aston University,513,,,,256.0,37.5,,,466.0,27.5,130.0,95.8,384.0,35.6,,,,,,
Singapore Management University,514,,,,441.0,20.3,,,462.0,27.8,36.0,100.0,260.0,55.7,,,,,,
Università Cattolica del Sacro Cuore,515,,332.0,25.1,275.0,35.1,490.0,30.9,,,,,,,,,,,,
"University of Rome ""Tor Vergata""",516,,258.0,32.9,,,,,440.0,30.0,,,546.0,19.4,,,,,,
Aix-Marseille University,517,,238.0,34.8,,,,,568.0,19.8,551.0,21.4,496.0,23.6,,,,,,
Université de Montpellier,518,,411.0,20.1,,,,,323.0,39.8,543.0,22.3,391.0,35.0,,,,,,
University of Klagenfurt,519,,,,,,338.0,47.1,,,151.0,92.4,183.0,73.0,,,,,,
University of Limerick,520,,,,384.0,24.9,,,454.0,28.7,198.0,84.7,513.0,22.4,,,,,,
Warsaw University of Technology,521,,342.0,24.7,156.0,53.0,535.0,27.4,,,,,,,,,,,,
Airlangga University,522,,350.0,24.3,272.0,35.3,403.0,39.4,,,554.0,20.7,,,,,,,,
Imam Abdulrahman Bin Faisal University (IAU),523,,,,,,171.0,74.7,,,128.0,96.0,,,,,,,,
National Research Saratov State University,524,,,,,,64.0,95.9,,,,,,,,,,,,
Sabanci University,525,,,,429.0,21.4,425.0,36.8,566.0,19.9,359.0,48.3,,,,,,,,
University of Turin,526,,270.0,31.2,,,,,359.0,36.8,,,,,,,,,,
University of Bayreuth,527,,,,,,451.0,34.3,414.0,32.3,377.0,45.5,467.0,25.9,,,,,,
University of Debrecen,528,,485.0,17.2,,,377.0,41.9,,,,,116.0,88.5,,,,,,
University of Milano-Bicocca,529,,429.0,19.6,,,,,115.0,63.0,,,,,,,,,,
University of Ulsan,530,,,,,,225.0,64.8,412.0,32.6,,,,,,,,,,
IPB University (aka Bogor Agricultural University),531,,479.0,17.6,423.0,21.7,337.0,47.2,,,317.0,57.4,,,,,,,,
Inha University,532,,,,,,165.0,75.9,,,,,,,,,,,,
Justus-Liebig-University Giessen,533,,,,,,,,65.0,74.8,,,,,,,,,,
Masaryk University,534,,365.0,22.8,413.0,22.4,,,,,468.0,30.6,201.0,68.5,,,,,,
Nagasaki University,535,,,,,,125.0,83.2,,,,,,,,,,,,
Northwestern Polytechnical University,536,,,,,,253.0,59.1,405.0,33.2,500.0,26.9,,,,,,,,
Sichuan University,537,,477.0,17.7,,,588.0,24.7,294.0,42.8,553.0,20.7,,,,,,,,
"Universidad Central ""Marta Abreu"" de Las Villas",538,,,,,,36.0,99.6,,,,,,,,,,,,
Universiti Utara Malaysia (UUM),539,,,,,,380.0,41.5,,,541.0,22.6,174.0,74.9,,,,,,
University of Texas Dallas,540,,,,,,,,260.0,45.8,589.0,17.9,292.0,49.2,,,,,,
York University,541,,387.0,21.4,322.0,30.4,,,,,517.0,24.6,177.0,74.6,,,,,,
Coventry University,542,,,,216.0,42.9,,,,,249.0,72.2,29.0,99.6,,,,,,
Institut National des Sciences Appliquées de Lyon (INSA),543,,,,380.0,25.3,391.0,41.0,,,456.0,32.1,152.0,81.8,,,,,,
Iowa State University,544,,440.0,19.1,,,,,275.0,44.8,,,,,,,,,,
Niigata University,545,,,,,,103.0,87.1,,,,,,,,,,,,
Satbayev University,547,,,,460.0,19.5,196.0,69.6,,,,,,,,,,,,
Universität Bremen,548,,412.0,20.1,,,,,465.0,27.5,406.0,39.9,529.0,20.5,,,,,,
Universite Paris-Pantheon-Assas,549,,,,,,119.0,83.8,,,,,491.0,24.0,,,,,,
Saint Joseph University of Beirut (USJ),550,,,,237.0,39.5,354.0,44.1,,,202.0,84.0,591.0,17.0,,,,,,
University of Delaware,551,,,,,,,,156.0,57.3,425.0,35.9,530.0,20.5,,,,,,
Ajou University,552,,,,,,265.0,56.8,524.0,22.5,,,,,,,,,,
Bar-Ilan University,553,,,,,,,,154.0,57.4,305.0,59.9,,,,,,,,
Bilkent University,554,,453.0,18.5,404.0,23.0,,,495.0,24.8,309.0,58.8,,,,,,,,
Hallym University,555,,,,,,100.0,87.4,,,,,,,,,,,,
Konkuk University,556,,,,,,222.0,65.2,,,,,,,,,,,,
Lebanese American University,557,,,,266.0,36.5,502.0,29.9,,,124.0,96.6,318.0,45.6,,,,,,
Lehigh University,558,,,,,,420.0,37.1,314.0,40.6,,,360.0,39.3,,,,,,
Management and Science University,559,,,,347.0,28.1,381.0,41.5,,,311.0,58.1,342.0,41.8,,,,,,
Technische Universität Braunschweig,560,,,,,,234.0,62.1,,,,,424.0,30.0,,,,,,
Université Paul Sabatier Toulouse III,561,,423.0,19.8,,,339.0,46.9,,,,,447.0,27.6,,,,,,
Victoria University,562,,,,,,,,213.0,50.0,373.0,45.8,134.0,86.0,,,,,,
Cairo University,563,,232.0,35.9,279.0,34.6,,,,,,,,,,,,,,
Kumamoto University,564,,,,,,163.0,76.1,,,,,,,,,,,,
Kyungpook National University,565,,,,,,320.0,49.3,598.0,18.6,,,,,,,,,,
The New School,566,,,,,,322.0,49.1,,,,,96.0,93.3,,,,,,
Thammasat University,567,,375.0,22.4,246.0,38.4,460.0,33.7,,,,,,,,,,,,
Universidad Externado de Colombia,568,,,,198.0,46.4,259.0,57.7,,,,,,,,,,,,
University of Nebraska - Lincoln,569,,,,,,,,404.0,33.2,241.0,73.8,416.0,31.4,,,,,,
University of Pretoria,570,,367.0,22.7,277.0,34.8,,,489.0,25.4,372.0,46.0,,,,,,,,
Abo Akademi University,571,,,,,,402.0,39.4,459.0,27.9,396.0,41.5,581.0,17.6,,,,,,
Altai State University,572,,,,,,149.0,79.4,,,,,367.0,37.9,,,,,,
Aristotle University of Thessaloniki,573,,330.0,25.3,418.0,22.1,,,386.0,34.8,,,,,,,,,,
China University of Geosciences,574,,,,,,237.0,61.9,423.0,31.5,,,,,,,,,,
"Lingnan University, Hong Kong",575,,,,,,586.0,24.8,556.0,20.8,35.0,100.0,206.0,65.8,,,,,,
Murdoch University,576,,,,,,,,335.0,38.8,224.0,80.5,247.0,58.4,,,,,,
Okayama University,577,,,,,,213.0,67.3,,,,,,,,,,,,
Universidad de Costa Rica,578,,325.0,25.5,219.0,42.3,511.0,29.2,,,,,,,,,,,,
Universidad Panamericana (UP),579,,,,323.0,30.2,205.0,68.4,,,,,,,,,,,,
University of Guelph,580,,,,346.0,28.3,,,342.0,38.4,349.0,49.8,,,,,,,,
University of South Carolina,581,,487.0,17.1,465.0,19.2,,,375.0,35.5,363.0,47.5,,,,,,,,
Clark University,582,,,,,,461.0,33.4,299.0,42.3,,,253.0,57.1,,,,,,
Karl-Franzens-Universitaet Graz,583,,422.0,19.8,,,,,594.0,18.7,344.0,50.2,399.0,33.0,,,,,,
"Kingston University, London",584,,,,,,,,,,240.0,74.1,67.0,97.1,,,,,,
National Chengchi University,585,,451.0,18.6,325.0,30.1,517.0,28.9,,,,,269.0,53.8,,,,,,
Pusan National University,586,,448.0,18.7,,,537.0,27.2,494.0,25.0,,,,,,,,,,
Renmin (People's) University of China,587,,357.0,23.7,241.0,39.2,,,,,,,,,,,,,,
Universidad de Sevilla,588,,259.0,32.7,,,,,,,,,,,,,,,,
University of Aveiro,589,,,,,,,,158.0,56.7,,,,,,,,,,
University of South Florida,590,,,,,,,,332.0,38.9,411.0,37.8,432.0,29.3,,,,,,
Central Queensland University (CQUniversity Australia),591,,,,,,,,,,136.0,94.8,54.0,98.5,,,,,,
Dalian University of Technology,592,,,,,,,,119.0,62.5,,,,,,,,,,
Jeonbuk National University,593,,,,,,285.0,53.5,,,,,,,,,,,,
Kanazawa University,594,,,,,,230.0,63.0,,,,,,,,,,,,
Kazakh National Agrarian Research University KazNARU,595,,,,,,235.0,62.0,,,475.0,29.5,567.0,18.4,,,,,,
Palacký University Olomouc,596,,,,,,366.0,42.7,,,430.0,35.4,557.0,18.8,,,,,,
Samara National Research University (Samara University),597,,,,,,141.0,80.8,,,,,574.0,18.0,,,,,,
Southern Federal University,598,,,,,,167.0,75.5,,,,,486.0,24.5,,,,,,
Universitat de Valencia,599,,296.0,28.6,,,,,514.0,23.2,,,,,,,,,,
University of Minho,600,,,,,,369.0,42.6,,,520.0,24.5,576.0,18.0,,,,,,
University of Tehran,601,,404.0,20.3,419.0,22.1,,,284.0,43.6,,,,,,,,,,
American University in Dubai,602,,,,495.0,18.0,,,,,2.0,100.0,4.0,100.0,,,,,,
Ateneo de Manila University,603,,,,263.0,36.6,396.0,40.2,,,,,,,,,,,,
Bangor University,604,,,,,,,,393.0,33.8,315.0,57.5,228.0,60.8,,,,,,
Carleton University,605,,,,,,,,288.0,43.3,440.0,33.5,307.0,47.3,,,,,,
Chiang Mai University,606,,280.0,30.0,374.0,25.9,,,,,,,,,,,,,,
Drexel University,607,,,,,,457.0,34.1,441.0,29.6,,,501.0,23.4,,,,,,
East China University of Science and Technology,608,,,,,,,,138.0,59.3,,,,,,,,,,
Eötvös Loránd University,609,,361.0,23.4,,,,,,,,,474.0,25.5,,,,,,
Gifu University,610,,,,,,164.0,76.1,,,,,,,,,,,,
Holy Spirit University of Kaslik,611,,,,,,334.0,47.7,,,89.0,98.7,389.0,35.1,,,,,,
Hunan University,612,,,,,,,,113.0,63.6,,,,,,,,,,
Indian Institute of Technology Hyderabad (IITH),613,,,,,,489.0,31.0,174.0,54.1,,,,,,,,,,
Instituto Tecnológico de Buenos Aires (ITBA),614,,,,379.0,25.5,277.0,54.7,,,562.0,19.7,566.0,18.5,,,,,,
International Islamic University Malaysia (IIUM),615,,446.0,18.8,,,,,,,496.0,27.2,208.0,65.6,,,,,,
Iran University of Science and Technology,616,,,,,,,,49.0,78.3,,,,,,,,,,
Ivane Javakhishvili Tbilisi State University,617,,,,,,134.0,81.7,,,,,,,,,,,,
Jinan University (China),618,,,,,,,,301.0,42.1,340.0,51.0,133.0,86.1,,,,,,
Abai Kazakh National Pedagogical University,619,,,,,,264.0,57.2,,,458.0,32.0,,,,,,,,
King Khalid University,620,,,,,,291.0,53.2,,,21.0,100.0,,,,,,,,
Free University of Bozen-Bolzano,621,,,,,,,,329.0,39.0,131.0,95.7,401.0,32.6,,,,,,
Lobachevsky University,622,,,,,,201.0,68.9,,,,,552.0,19.0,,,,,,
Michigan Technological University,623,,,,,,533.0,27.4,315.0,40.4,,,517.0,21.5,,,,,,
Middle East Technical University,624,,363.0,23.3,239.0,39.3,,,565.0,19.9,,,,,,,,,,
Missouri University of Science and Technology,625,,,,,,,,149.0,57.8,291.0,62.6,590.0,17.0,,,,,,
National Chung Hsing University,626,,,,,,541.0,27.1,519.0,22.9,,,,,,,,,,
Shenzhen University,627,,,,,,240.0,61.4,,,,,,,,,,,,
"Sofia University ""St. Kliment Ohridski""",629,,,,,,287.0,53.4,,,,,,,,,,,,
Syracuse University,630,,,,454.0,19.8,,,558.0,20.7,,,257.0,56.3,,,,,,
Taras Shevchenko National University of Kyiv,631,,,,336.0,28.8,373.0,42.1,,,,,,,,,,,,
Tokushima University,632,,,,,,188.0,70.7,,,,,,,,,,,,
Tokyo University of Agriculture and Technology,633,,,,,,,,225.0,48.8,,,,,,,,,,
Ulster University,634,,,,,,,,581.0,19.3,81.0,99.4,585.0,17.1,,,,,,
Universidad de Concepción,635,,364.0,23.1,231.0,40.8,,,,,,,,,,,,,,
University of Salamanca,636,,341.0,24.7,,,,,,,,,442.0,28.1,,,,,,
Università degli Studi di Pavia,637,,377.0,22.2,,,,,370.0,36.2,,,,,,,,,,
Universitat Ramon Llull,638,,,,209.0,44.2,,,,,139.0,94.3,365.0,38.0,,,,,,
Universität Regensburg,639,,,,,,271.0,55.4,,,,,,,,,,,,
Université de Fribourg,640,,,,,,,,468.0,27.2,61.0,100.0,297.0,48.7,,,,,,
Université du Québec,641,,368.0,22.6,475.0,18.9,,,485.0,25.7,388.0,42.9,,,,,,,,
