university_id,employer reputation rank,employer reputation score
909,25.0,96.8
910,,
911,,
912,410.0,22.5
913,,
914,,
915,,
916,,
917,501.0,11.3
918,501.0,8.7
919,,
920,,
921,,
922,92.0,74.4
923,393.0,23.9
924,206.0,44.7
925,,
926,,
927,,
928,491.0,18.2
929,,
930,239.0,39.3
931,143.0,55.6
932,446.0,20.1
933,133.0,59.8
934,75.0,80.7
935,149.0,53.9
936,,
937,501.0,9.8
938,167.0,51.7
939,,
940,,
941,,
942,,
943,213.0,43.2
944,,
945,,
946,501.0,13.7
947,,
948,365.0,26.2
949,,
950,242.0,38.9
951,453.0,19.8
952,,
953,51.0,90.2
954,,
955,,
956,,
957,66.0,83.4
958,,
959,448.0,20.0
960,,
961,334.0,29.2
962,,
963,207.0,44.6
964,,
965,,
966,195.0,46.6
967,501.0,8.2
968,212.0,43.2
969,244.0,38.7
970,99.0,68.8
971,494.0,18.1
972,501.0,8.2
973,41.0,91.7
974,501.0,15.6
975,501.0,7.2
976,279.0,34.6
977,,
978,,
979,,
980,397.0,23.5
981,,
982,501.0,7.5
983,4.0,100.0
984,,
985,296.0,32.9
986,,
987,501.0,1.6
988,,
989,234.0,40.3
990,23.0,97.3
991,,
992,,
993,228.0,40.9
994,,
995,,
996,240.0,39.2
997,501.0,2.4
998,,
999,,
1000,,
1001,,
1002,,
1003,,
1004,501.0,14.7
1005,501.0,12.6
1006,,
1007,355.0,27.4
1008,501.0,3.3
1009,455.0,19.8
1010,,
1011,,
1012,,
1013,,
1014,,
1015,,
1016,501.0,8.7
1017,,
1018,60.0,87.0
1019,501.0,5.7
1020,,
1021,,
1022,,
1023,,
1024,76.0,80.0
1025,,
1026,,
1027,227.0,40.9
1028,184.0,48.4
1029,337.0,28.8
1030,,
1031,,
1032,,
1033,,
1034,500.0,17.9
1035,,
1036,,
1037,,
1038,,
1039,,
1040,116.0,63.1
1041,415.0,22.2
1042,137.0,58.1
1043,,
1044,,
1045,407.0,22.7
1046,473.0,18.9
1047,,
1048,501.0,15.7
1049,142.0,55.7
1050,,
1051,,
1052,501.0,17.3
1053,391.0,24.3
1054,,
1055,182.0,48.9
1056,,
1057,190.0,47.0
1058,100.0,67.8
1059,118.0,62.5
1060,501.0,5.2
1061,,
1062,180.0,49.0
1063,77.0,79.6
1064,,
1065,,
1066,,
1067,74.0,81.0
1068,108.0,64.0
1069,501.0,4.2
1070,501.0,15.0
1071,291.0,33.4
1072,,
1073,475.0,18.9
1074,,
1075,,
1076,,
1077,,
1078,,
1079,132.0,59.9
1080,381.0,25.3
1081,,
1082,434.0,21.1
1083,501.0,13.1
1084,308.0,31.7
1085,,
1086,,
1087,,
1088,,
1089,21.0,97.4
1090,501.0,17.2
1091,,
1092,,
1093,270.0,35.6
1094,,
1095,,
1096,421.0,22.0
1097,354.0,27.4
1098,127.0,60.6
1099,39.0,92.5
1100,113.0,63.5
1101,254.0,37.6
