name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Linköping University,363,30,402,20.4,416,22.2,529,27.8,220,49.7,284,63.9,601+,15.6,n/a,n/a,n/a,n/a,n/a,n/a
Northeastern University,364,30,409,20.1,501+,12.9,601+,23.1,364,36.5,236,76.3,82,95.1,n/a,n/a,n/a,n/a,n/a,n/a
Tokyo Medical and Dental University (TMDU),366,30,501+,11,501+,5.4,10,100,564,20.1,601+,2.8,601+,15.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Macau,367,29.9,501+,11.2,501+,6.2,601+,22.4,198,51.8,10,100,74,96.2,n/a,n/a,n/a,n/a,n/a,n/a
Brunel University London,368,29.7,501+,10.7,501+,16.1,601+,13.1,167,55.6,74,99.6,57,98.1,n/a,n/a,n/a,n/a,n/a,n/a
Tilburg University,369,29.7,501+,15.1,255,37.5,601+,13.9,192,52.1,171,89,338,42.5,n/a,n/a,n/a,n/a,n/a,n/a
Kazan (Volga region) Federal University,370,29.5,461,18.2,501+,7.5,129,82.7,601+,4.3,601+,9.2,198,69,n/a,n/a,n/a,n/a,n/a,n/a
University of Victoria (UVic),371,29.5,501+,16.5,501+,11.4,601+,4,105,64.5,155,91.9,212,65.3,n/a,n/a,n/a,n/a,n/a,n/a
Swinburne University of Technology,372,29.4,501+,14.8,500,17.9,601+,17.6,298,42.3,102,98.1,102,91.7,n/a,n/a,n/a,n/a,n/a,n/a
Pakistan Institute of Engineering and Applied Sciences (PIEAS),373,29.2,501+,5.3,501+,6.4,66,95.3,372,35.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Stony Brook University, State University of New York",374,29.2,393,20.9,501+,8.6,462,33.2,373,35.9,353,48.7,186,72,n/a,n/a,n/a,n/a,n/a,n/a
Sultan Qaboos University,375,29.1,501+,13.2,501+,13.1,179,73,601+,12.6,49,100,601+,3.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Waikato,376,29.1,428,19.6,501+,16.1,601+,10.7,309,41.4,120,96.8,139,85.3,n/a,n/a,n/a,n/a,n/a,n/a
Nankai University,377,29,358,23.6,501+,4.9,507,29.4,140,59,579,18.3,601+,6.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Palermo (UP),378,29,501+,8.9,501+,10.1,99,87.6,601+,1.2,455,32.1,66,97.1,n/a,n/a,n/a,n/a,n/a,n/a
Taylor's University,379,28.9,501+,16.4,126,60.7,384,41.3,601+,4.5,339,52,132,86.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal do Rio de Janeiro,380,28.8,150,51.3,443,20.2,601+,16,601+,12.7,601+,5.9,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Kent,381,28.8,396,20.7,501+,10,601+,20.5,355,37.1,109,97.8,238,59.4,n/a,n/a,n/a,n/a,n/a,n/a
Wake Forest University,382,28.8,501+,6.7,501+,7.6,14,100,574,19.6,601+,8.2,597,16.3,n/a,n/a,n/a,n/a,n/a,n/a
Indian Institute of Technology Roorkee (IITR),383,28.7,501+,13.8,468,19,601+,11.7,20,92.7,601+,1.1,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a
Oxford Brookes University,384,28.7,309,27.1,140,57,601+,14.1,601+,13.1,281,64.4,205,65.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Pisa,385,28.7,191,42.6,494,18.1,601+,9.5,369,36.2,601+,5.9,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Kansas,386,28.7,501+,15.9,501+,14.7,159,76.5,601+,16,448,32.7,601+,11.8,n/a,n/a,n/a,n/a,n/a,n/a
Lincoln University,387,28.6,501+,8.6,501+,7.8,360,43.3,450,28.8,121,96.8,35,99.5,n/a,n/a,n/a,n/a,n/a,n/a
Shanghai University,388,28.6,345,24.5,501+,8.7,267,56.5,584,19.3,375,45.8,601+,6,n/a,n/a,n/a,n/a,n/a,n/a
Taipei Medical University (TMU),389,28.6,501+,9.9,501+,12,115,84.8,527,22.4,560,20,586,17.1,n/a,n/a,n/a,n/a,n/a,n/a
Tianjin University,390,28.6,457,18.3,501+,3.9,601+,22.8,55,77.5,601+,8.3,601+,4.4,n/a,n/a,n/a,n/a,n/a,n/a
UCSI University,391,28.5,501+,15.1,206,44.7,274,55.2,601+,4.4,418,37,154,81.3,n/a,n/a,n/a,n/a,n/a,n/a
Beijing Institute of Technology,392,28.4,397,20.7,501+,12.5,393,40.6,221,49.7,601+,5,601+,8.4,n/a,n/a,n/a,n/a,n/a,n/a
HUFS - Hankuk (Korea) University of Foreign Studies,393,28.4,501+,12.2,363,26.7,135,81.6,601+,2.2,416,37.1,341,41.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Naples - Federico II,394,28.4,249,33.9,501+,13.9,601+,5.9,134,59.7,601+,2.8,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Università Vita-Salute San Raffaele,395,28.4,501+,3.9,501+,1.6,37,99.6,429,31.3,601+,2.6,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Huazhong University of Science and Technology,396,28.2,417,20,308,31.7,601+,16.2,111,63.8,601+,12.6,601+,5.5,n/a,n/a,n/a,n/a,n/a,n/a
University of the Philippines,397,28.2,247,34.1,230,40.8,328,48.4,601+,2.4,601+,1.4,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
La Trobe University,398,28.1,414,20,414,22.4,601+,7.8,411,32.6,125,96.4,69,96.8,n/a,n/a,n/a,n/a,n/a,n/a
Université de Strasbourg,399,28.1,190,42.8,501+,6.7,601+,6.8,511,23.4,402,40.5,352,40.8,n/a,n/a,n/a,n/a,n/a,n/a
"University of Colorado, Denver",400,28.1,501+,8.6,501+,6.5,6,100,601+,15.4,601+,4.3,601+,10.9,n/a,n/a,n/a,n/a,n/a,n/a
Peter the Great St. Petersburg Polytechnic University,401,28,501+,11.4,501+,9.8,137,81.4,601+,4.3,585,18,140,84.9,n/a,n/a,n/a,n/a,n/a,n/a
National Research Tomsk Polytechnic University,402,28,501+,10.1,501+,11.9,121,83.4,601+,6.9,601+,11,160,80,n/a,n/a,n/a,n/a,n/a,n/a
Chung-Ang University (CAU),403,27.9,501+,13.6,343,28.4,174,74.4,601+,11.9,601+,14.8,441,28.4,n/a,n/a,n/a,n/a,n/a,n/a
Johannes Gutenberg Universität Mainz,404,27.9,378,22,501+,14.2,288,53.4,555,20.8,445,32.8,537,20.1,n/a,n/a,n/a,n/a,n/a,n/a
Kobe University,405,27.9,348,24.4,278,34.8,296,52.8,601+,15.5,601+,7.2,601+,9.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Trento,406,27.9,307,27.5,501+,11.8,601+,15.7,170,54.7,522,24.4,601+,6,n/a,n/a,n/a,n/a,n/a,n/a
University of Witwatersrand,407,27.9,331,25.2,337,28.8,601+,12.6,343,38.2,216,82.6,601+,10.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Oulu,408,27.7,500,16.5,501+,16.9,483,31.8,223,49.4,337,52,601+,8.1,n/a,n/a,n/a,n/a,n/a,n/a
Sharif University of Technology,409,27.6,501+,11.9,354,27.4,601+,9.8,28,87.9,601+,4.5,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a
Tampere University,410,27.6,322,25.6,398,23.4,558,26,336,38.7,463,31.3,601+,7.1,n/a,n/a,n/a,n/a,n/a,n/a
The American University in Cairo,411,27.5,344,24.6,342,28.4,356,43.5,601+,5.8,148,93.1,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
"Essex, University of",412,27.5,447,18.7,501+,9,601+,11.2,391,33.9,72,99.6,40,99.2,n/a,n/a,n/a,n/a,n/a,n/a
Washington State University,413,27.5,302,27.9,470,19,601+,15.7,347,38,297,61.3,601+,9.2,n/a,n/a,n/a,n/a,n/a,n/a
Bond University,414,27.4,501+,4.4,501+,8.2,299,52.7,541,21.5,94,98.3,51,98.9,n/a,n/a,n/a,n/a,n/a,n/a
Tulane University,415,27.4,501+,10.7,501+,5.7,106,86.6,601+,16.5,601+,14.7,539,20,n/a,n/a,n/a,n/a,n/a,n/a
"Goldsmiths, University of London",416,27.2,415,20,501+,8.7,601+,18.3,476,26.7,187,86.7,71,96.4,n/a,n/a,n/a,n/a,n/a,n/a
National Sun Yat-sen University,417,27.2,333,25,490,18.2,459,33.8,371,36.1,601+,15.6,601+,10.2,n/a,n/a,n/a,n/a,n/a,n/a
"University of California, Santa Cruz",418,27.2,420,19.9,501+,4.5,601+,7.9,93,67.8,323,55.8,601+,14.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Tromsø The Arctic University of Norway,419,27.2,501+,13.2,501+,2.3,168,75.3,601+,12.1,247,72.5,601+,8.9,n/a,n/a,n/a,n/a,n/a,n/a
Université Laval,420,27.1,410,20.1,397,23.5,513,29.1,448,28.9,260,69.1,426,29.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de São Paulo,421,27.1,501+,11.4,501+,4.6,55,96.9,601+,10.8,601+,6.2,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Iowa,422,27.1,379,21.9,501+,11.6,343,46.2,427,31.3,575,18.6,601+,12,n/a,n/a,n/a,n/a,n/a,n/a
Flinders University,423,27,501+,14.1,501+,8,601+,6,239,47.8,123,96.7,77,95.6,n/a,n/a,n/a,n/a,n/a,n/a
Vilnius University,424,27,427,19.6,424,21.6,172,74.6,601+,5.9,601+,10.9,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Bordeaux,425,26.9,262,32,501+,5.2,449,34.5,601+,10.7,350,49.6,368,37.8,n/a,n/a,n/a,n/a,n/a,n/a
Illinois Institute of Technology,426,26.8,501+,16.2,501+,6.1,601+,15.5,201,51.4,537,23,30,99.6,n/a,n/a,n/a,n/a,n/a,n/a
Pontificia Universidad Javeriana,427,26.8,242,34.5,74,81,601+,19.4,601+,2.6,601+,5.1,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
The National University of Science and Technology MISIS,428,26.6,501+,9.1,501+,14.4,176,73.8,601+,10.1,601+,15.7,172,75.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Nova de Lisboa,429,26.6,316,26.2,373,25.9,538,27.2,538,21.6,506,25.6,310,47.1,n/a,n/a,n/a,n/a,n/a,n/a
University of St.Gallen (HSG),430,26.6,501+,9.5,133,59.8,601+,8.3,443,29.4,50,100,146,83,n/a,n/a,n/a,n/a,n/a,n/a
University of Coimbra,431,26.5,293,28.6,501+,12.6,601+,16,354,37.1,601+,10,287,50.4,n/a,n/a,n/a,n/a,n/a,n/a
Czech Technical University in Prague,432,26.4,456,18.4,242,38.9,318,49.5,601+,7.5,521,24.4,301,48.1,n/a,n/a,n/a,n/a,n/a,n/a
Pontificia Universidad Catolica del Peru,433,26.4,228,36.6,117,62.7,601+,23.4,601+,1.9,601+,4.6,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Florence,434,26.4,243,34.4,501+,6.5,601+,7.5,280,44.4,601+,8.5,520,21.2,n/a,n/a,n/a,n/a,n/a,n/a
"The University of Tennessee, Knoxville",435,26.4,501+,11.5,320,30.5,601+,16.2,66,74.4,601+,5.5,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a
Xiamen University,436,26.4,320,25.9,501+,7,571,25.3,237,48.1,601+,6.6,601+,4.1,n/a,n/a,n/a,n/a,n/a,n/a
Auckland University of Technology (AUT),437,26.2,400,20.4,425,21.6,601+,13.5,601+,15.1,55,100,23,100,n/a,n/a,n/a,n/a,n/a,n/a
Julius-Maximilians-Universität Würzburg,438,26.2,501+,15.8,501+,5.1,601+,5.9,63,75.4,364,47.4,601+,11.1,n/a,n/a,n/a,n/a,n/a,n/a
Dublin City University,439,26,476,17.7,344,28.4,431,35.9,601+,15.5,263,68.5,323,45,n/a,n/a,n/a,n/a,n/a,n/a
Ruhr-Universität Bochum,440,26,370,22.6,501+,14.7,601+,2.2,133,59.8,494,27.4,406,32.3,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Teknologi PETRONAS (UTP),441,26,501+,15,327,29.8,471,32.5,486,25.6,211,83,512,22.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Johannesburg,442,26,501+,12.9,458,19.7,361,43.2,601+,16.6,185,86.8,295,49,n/a,n/a,n/a,n/a,n/a,n/a
Colorado State University,443,25.9,458,18.3,501+,16.8,280,54.3,550,21.3,513,24.8,601+,6.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Austral,444,25.9,501+,13.4,274,35.3,148,79.5,601+,2.1,601+,6,601+,5.4,n/a,n/a,n/a,n/a,n/a,n/a
Universität Konstanz,445,25.9,360,23.5,501+,7.3,458,33.9,530,22.4,283,63.9,489,24.1,n/a,n/a,n/a,n/a,n/a,n/a
Ben-Gurion University of The Negev,446,25.8,501+,15.5,501+,15.3,601+,15.5,191,52.5,265,67.6,556,18.8,n/a,n/a,n/a,n/a,n/a,n/a
Brandeis University,447,25.8,501+,11.6,501+,6.2,335,47.5,438,30.3,600,16.8,158,80.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Science and Technology Beijing,448,25.8,466,18.1,501+,4.3,601+,14.3,69,73.7,601+,4,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Beihang University (former BUAA),449,25.7,501+,15,501+,4.9,532,27.4,108,64.3,601+,9,601+,5.9,n/a,n/a,n/a,n/a,n/a,n/a
"University of California, Riverside",450,25.7,481,17.5,501+,7.1,601+,11.7,151,57.6,259,69.2,601+,10.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Politécnica de Madrid (UPM),451,25.6,298,28.4,152,53.5,601+,21.5,601+,12.5,601+,3.4,392,34.5,n/a,n/a,n/a,n/a,n/a,n/a
Saarland University,452,25.6,501+,11.6,501+,5.3,173,74.6,601+,12,601+,15.9,335,42.9,n/a,n/a,n/a,n/a,n/a,n/a
Université de Liège,453,25.6,460,18.3,451,19.9,601+,22.7,409,32.8,361,47.9,267,53.8,n/a,n/a,n/a,n/a,n/a,n/a
Boston College,454,25.5,371,22.6,457,19.7,422,37,500,24.1,540,22.7,545,19.5,n/a,n/a,n/a,n/a,n/a,n/a
Quaid-i-Azam University,455,25.5,501+,13.7,407,22.7,601+,2.4,37,84.5,601+,3.2,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Dongguk University,456,25.4,501+,9.9,501+,8.7,138,81.1,601+,10.7,601+,11.5,431,29.3,n/a,n/a,n/a,n/a,n/a,n/a
Florida State University,457,25.4,312,26.8,195,46.6,601+,12.9,428,31.3,601+,15.7,601+,4.8,n/a,n/a,n/a,n/a,n/a,n/a
Hasselt University,458,25.4,501+,3.8,501+,3.4,175,74,544,21.5,300,60.2,478,25.3,n/a,n/a,n/a,n/a,n/a,n/a
Stellenbosch University,459,25.4,328,25.3,360,26.9,601+,3.9,222,49.6,509,25.1,601+,10,n/a,n/a,n/a,n/a,n/a,n/a
The Catholic University of Korea,460,25.4,501+,5,501+,2.4,62,96.2,601+,16.9,601+,2.6,601+,4.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Canberra,461,25.4,501+,15,501+,12,601+,4,304,41.9,96,98.2,169,78.4,n/a,n/a,n/a,n/a,n/a,n/a
James Cook University,462,25.3,501+,14.2,501+,11,601+,8.1,232,48.5,167,90,276,51.6,n/a,n/a,n/a,n/a,n/a,n/a
South China University of Technology,463,25.3,501+,12.6,501+,3.3,601+,18.8,62,75.6,601+,13.6,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad ORT Uruguay,464,25.3,501+,9.8,501+,16.8,87,89.9,601+,1.4,524,24.3,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Koç University,465,25.2,499,16.6,316,30.7,336,47.5,576,19.5,443,32.8,601+,6.8,n/a,n/a,n/a,n/a,n/a,n/a
National Central University,466,25.2,388,21.3,489,18.2,465,32.8,425,31.4,601+,15.4,515,22.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Belgrano,467,25.2,501+,6.5,491,18.2,81,91,601+,1.1,601+,7,377,36.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Saskatchewan,468,25.2,501+,11.7,501+,8.9,549,26.5,337,38.7,233,76.6,280,51.3,n/a,n/a,n/a,n/a,n/a,n/a
Yokohama City University,469,25.2,501+,6,501+,2.4,26,99.9,601+,10.2,601+,4.5,601+,2.5,n/a,n/a,n/a,n/a,n/a,n/a
Indian Institute of Technology Guwahati (IITG),470,25.1,501+,11.9,501+,15,601+,15.9,56,77.2,n/a,n/a,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Lappeenranta-Lahti University of Technology LUT,471,25.1,501+,7,501+,15.4,601+,20.4,107,64.3,362,47.6,471,25.5,n/a,n/a,n/a,n/a,n/a,n/a
Martin-Luther-Universität Halle-Wittenberg,472,25.1,501+,13.5,501+,5,117,84.1,601+,8.1,n/a,n/a,601+,11.5,n/a,n/a,n/a,n/a,n/a,n/a
Rensselaer Polytechnic Institute,473,25.1,501+,9.6,501+,7.6,584,24.9,130,60.3,601+,14.7,274,52.4,n/a,n/a,n/a,n/a,n/a,n/a
Swansea University,474,25,501+,13.5,501+,14,443,35.1,508,23.5,243,72.8,268,53.8,n/a,n/a,n/a,n/a,n/a,n/a
Umm Al-Qura University,475,25,501+,12.8,501+,7.7,232,62.4,601+,2.3,59,100,531,20.5,n/a,n/a,n/a,n/a,n/a,n/a
Western Sydney University,476,25,442,19,390,24.4,601+,7.7,481,26.4,34,100,239,59.1,n/a,n/a,n/a,n/a,n/a,n/a
Amirkabir University of Technology,477,24.8,501+,5,487,18.3,601+,5.6,17,96,601+,8.2,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Concordia University,478,24.8,501+,14.7,287,33.8,601+,4.2,439,30.3,226,79.6,104,91.2,n/a,n/a,n/a,n/a,n/a,n/a
National Technical University of Athens,479,24.8,452,18.5,258,37.2,601+,7.2,144,58.3,601+,1.5,601+,6.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Cyprus (UCY),480,24.8,501+,9.3,501+,3.2,601+,6.5,76,70.7,228,78.7,472,25.5,n/a,n/a,n/a,n/a,n/a,n/a
V. N. Karazin Kharkiv National University,481,24.8,501+,11.2,501+,15.9,180,72.9,601+,1.9,601+,1.4,189,70.9,n/a,n/a,n/a,n/a,n/a,n/a
Wayne State University,482,24.8,501+,10.2,501+,5.3,177,73.5,561,20.4,601+,16.2,601+,9,n/a,n/a,n/a,n/a,n/a,n/a
Universität  Leipzig,483,24.7,334,25,501+,7.2,289,53.3,601+,11.2,n/a,n/a,568,18.2,n/a,n/a,n/a,n/a,n/a,n/a
"University of Missouri, Columbia",484,24.7,492,17,501+,14.5,344,46,521,22.5,370,46.2,601+,5.5,n/a,n/a,n/a,n/a,n/a,n/a
Aberystwyth University,485,24.6,501+,9.6,501+,5.7,562,25.6,257,46.1,318,57.1,250,57.6,n/a,n/a,n/a,n/a,n/a,n/a
Shandong University,486,24.6,501+,15.5,481,18.6,601+,20.9,155,57.4,601+,10,601+,4.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Stirling,487,24.6,501+,11.1,501+,13.7,601+,19.2,339,38.6,252,71.4,196,69.7,n/a,n/a,n/a,n/a,n/a,n/a
Chiba University,488,24.5,501+,15,501+,6.1,192,70,601+,15.7,601+,6.9,601+,5.9,n/a,n/a,n/a,n/a,n/a,n/a
National Taipei University of Technology,489,24.5,501+,12.7,294,33.1,447,34.6,401,33.5,511,24.9,525,21.1,n/a,n/a,n/a,n/a,n/a,n/a
Auezov South Kazakhstan University (SKU),490,24.4,501+,8.1,501+,7.5,95,88.9,601+,1,550,21.4,493,23.8,n/a,n/a,n/a,n/a,n/a,n/a
Sogang University,491,24.4,475,17.8,232,40.6,359,43.3,601+,12.9,601+,10.1,450,27.5,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Montevideo (UM),492,24.3,501+,12.7,501+,16.5,146,79.9,601+,1.2,555,20.6,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Chang Gung University,493,24.2,501+,4.7,501+,4.2,249,59.6,248,46.6,601+,3.1,601+,7,n/a,n/a,n/a,n/a,n/a,n/a
Far Eastern Federal University,494,24.2,501+,6.3,501+,3.1,111,85.4,601+,2.3,574,18.7,259,56,n/a,n/a,n/a,n/a,n/a,n/a
Jilin University,495,24.2,501+,14.9,403,23.1,314,49.9,493,25.2,601+,12.4,601+,3.2,n/a,n/a,n/a,n/a,n/a,n/a
Southeast University,496,24.2,501+,12.2,501+,3.9,433,35.8,172,54.3,601+,9.9,601+,4.8,n/a,n/a,n/a,n/a,n/a,n/a
UNESP,497,24.2,275,30.8,501+,16.9,479,32,601+,16.2,601+,5.3,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de La Habana,498,24.1,501+,16,376,25.8,190,70.5,601+,2.4,601+,2.4,601+,5.5,n/a,n/a,n/a,n/a,n/a,n/a
Oregon State University,499,23.9,472,17.8,501+,7.3,487,31.5,383,35,450,32.6,563,18.7,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Alcalá,500,23.9,501+,9.8,501+,13.2,256,58.6,601+,10.6,542,22.4,190,70.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Eastern Finland,501,23.9,501+,14.7,501+,9,363,42.9,400,33.5,505,25.8,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
Christian-Albrechts-University zu Kiel,502,n/a,449,18.6,n/a,n/a,305,51.6,590,19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
East China Normal University,503,n/a,n/a,n/a,n/a,n/a,482,31.9,422,31.6,244,72.8,462,26.3,n/a,n/a,n/a,n/a,n/a,n/a
Hitotsubashi University,504,n/a,467,18,83,77.8,548,26.5,n/a,n/a,547,22,528,20.7,n/a,n/a,n/a,n/a,n/a,n/a
The University of Georgia,505,n/a,355,23.8,341,28.4,n/a,n/a,361,36.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Granada,506,n/a,224,37.3,n/a,n/a,n/a,n/a,520,22.6,n/a,n/a,553,18.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Santiago de Chile (USACH),507,n/a,241,34.6,124,60.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Zaragoza,508,n/a,421,19.9,n/a,n/a,263,57.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Balamand,509,n/a,n/a,n/a,n/a,n/a,84,90.5,n/a,n/a,n/a,n/a,535,20.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Connecticut,510,n/a,n/a,n/a,n/a,n/a,n/a,n/a,331,39,395,41.7,435,29,n/a,n/a,n/a,n/a,n/a,n/a
University of Delhi,511,n/a,239,34.7,249,37.8,n/a,n/a,582,19.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Szeged,512,n/a,473,17.8,n/a,n/a,298,52.7,n/a,n/a,n/a,n/a,235,60.1,n/a,n/a,n/a,n/a,n/a,n/a
Aston University,513,n/a,n/a,n/a,256,37.5,n/a,n/a,466,27.5,130,95.8,384,35.6,n/a,n/a,n/a,n/a,n/a,n/a
Singapore Management University,514,n/a,n/a,n/a,441,20.3,n/a,n/a,462,27.8,36,100,260,55.7,n/a,n/a,n/a,n/a,n/a,n/a
Università Cattolica del Sacro Cuore,515,n/a,332,25.1,275,35.1,490,30.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"University of Rome ""Tor Vergata""",516,n/a,258,32.9,n/a,n/a,n/a,n/a,440,30,n/a,n/a,546,19.4,n/a,n/a,n/a,n/a,n/a,n/a
Aix-Marseille University,517,n/a,238,34.8,n/a,n/a,n/a,n/a,568,19.8,551,21.4,496,23.6,n/a,n/a,n/a,n/a,n/a,n/a
Université de Montpellier,518,n/a,411,20.1,n/a,n/a,n/a,n/a,323,39.8,543,22.3,391,35,n/a,n/a,n/a,n/a,n/a,n/a
University of Klagenfurt,519,n/a,n/a,n/a,n/a,n/a,338,47.1,n/a,n/a,151,92.4,183,73,n/a,n/a,n/a,n/a,n/a,n/a
University of Limerick,520,n/a,n/a,n/a,384,24.9,n/a,n/a,454,28.7,198,84.7,513,22.4,n/a,n/a,n/a,n/a,n/a,n/a
Warsaw University of Technology,521,n/a,342,24.7,156,53,535,27.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Airlangga University,522,n/a,350,24.3,272,35.3,403,39.4,n/a,n/a,554,20.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Imam Abdulrahman Bin Faisal University (IAU),523,n/a,n/a,n/a,n/a,n/a,171,74.7,n/a,n/a,128,96,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
National Research Saratov State University,524,n/a,n/a,n/a,n/a,n/a,64,95.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Sabanci University,525,n/a,n/a,n/a,429,21.4,425,36.8,566,19.9,359,48.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Turin,526,n/a,270,31.2,n/a,n/a,n/a,n/a,359,36.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Bayreuth,527,n/a,n/a,n/a,n/a,n/a,451,34.3,414,32.3,377,45.5,467,25.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Debrecen,528,n/a,485,17.2,n/a,n/a,377,41.9,n/a,n/a,n/a,n/a,116,88.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Milano-Bicocca,529,n/a,429,19.6,n/a,n/a,n/a,n/a,115,63,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Ulsan,530,n/a,n/a,n/a,n/a,n/a,225,64.8,412,32.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
IPB University (aka Bogor Agricultural University),531,n/a,479,17.6,423,21.7,337,47.2,n/a,n/a,317,57.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Inha University,532,n/a,n/a,n/a,n/a,n/a,165,75.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Justus-Liebig-University Giessen,533,n/a,n/a,n/a,n/a,n/a,n/a,n/a,65,74.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Masaryk University,534,n/a,365,22.8,413,22.4,n/a,n/a,n/a,n/a,468,30.6,201,68.5,n/a,n/a,n/a,n/a,n/a,n/a
Nagasaki University,535,n/a,n/a,n/a,n/a,n/a,125,83.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Northwestern Polytechnical University,536,n/a,n/a,n/a,n/a,n/a,253,59.1,405,33.2,500,26.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Sichuan University,537,n/a,477,17.7,n/a,n/a,588,24.7,294,42.8,553,20.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Universidad Central ""Marta Abreu"" de Las Villas",538,n/a,n/a,n/a,n/a,n/a,36,99.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Utara Malaysia (UUM),539,n/a,n/a,n/a,n/a,n/a,380,41.5,n/a,n/a,541,22.6,174,74.9,n/a,n/a,n/a,n/a,n/a,n/a
