university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
309,518,,411.0,20.1,,,,,323.0,39.8,543.0,22.3,391.0,35.0,,,,,,
310,446,25.8,501.0,15.5,501.0,15.3,601.0,15.5,191.0,52.5,265.0,67.6,556.0,18.8,,,,,,
311,810,,,,,,,,270.0,45.2,,,,,,,,,,
312,967,,,,,,,,,,333.0,53.7,126.0,86.9,,,,,,
313,92,61.0,113.0,61.1,160.0,52.7,601.0,19.0,35.0,85.7,29.0,100.0,33.0,99.6,,,,,,
314,652,,,,492.0,18.1,,,,,235.0,76.3,176.0,74.7,,,,,,
315,1109,,,,,,,,,,,,,,,,,,,
316,1063,,,,,,,,,,,,,,,,,,,
317,202,42.7,216.0,38.3,501.0,15.7,198.0,69.2,424.0,31.4,273.0,65.5,336.0,42.7,,,,,,
318,366,30.0,501.0,11.0,501.0,5.4,10.0,100.0,564.0,20.1,601.0,2.8,601.0,15.3,,,,,,
319,671,,,,433.0,21.2,286.0,53.4,,,473.0,29.6,,,,,,,,
320,56,70.8,81.0,73.3,50.0,90.4,123.0,83.4,118.0,62.6,490.0,27.6,443.0,28.0,,,,,,
321,640,,,,,,,,468.0,27.2,61.0,100.0,297.0,48.7,,,,,,
322,288,34.8,267.0,31.4,339.0,28.7,601.0,12.7,124.0,61.4,286.0,63.6,509.0,22.6,,,,,,
323,313,33.3,217.0,38.3,204.0,45.1,297.0,52.8,601.0,4.0,422.0,36.3,601.0,1.7,,,,,,
324,324,32.1,501.0,5.5,501.0,1.0,58.0,96.7,338.0,38.6,357.0,48.4,601.0,1.7,,,,,,
325,183,45.4,86.0,70.2,247.0,38.1,601.0,20.9,376.0,35.5,601.0,6.6,411.0,32.1,,,,,,
326,364,30.0,409.0,20.1,501.0,12.9,601.0,23.1,364.0,36.5,236.0,76.3,82.0,95.1,,,,,,
327,1140,,,,,,,,,,,,,,,,,,,
328,1148,,,,,,,,,,,,,,,,,,,
329,417,27.2,333.0,25.0,490.0,18.2,459.0,33.8,371.0,36.1,601.0,15.6,601.0,10.2,,,,,,
330,1163,,,,,,,,507.0,23.6,,,,,,,,,,
331,204,42.6,281.0,29.8,110.0,63.7,601.0,7.4,59.0,76.1,132.0,95.6,281.0,51.0,,,,,,
332,657,,,,,,350.0,45.1,536.0,22.0,,,,,,,,,,
333,1181,,,,,,565.0,25.4,,,,,,,,,,,,
334,489,24.5,501.0,12.7,294.0,33.1,447.0,34.6,401.0,33.5,511.0,24.9,525.0,21.1,,,,,,
335,906,,384.0,21.6,,,,,,,,,,,,,,,,
336,402,28.0,501.0,10.1,501.0,11.9,121.0,83.4,601.0,6.9,601.0,11.0,160.0,80.0,,,,,,
337,17,88.0,9.0,99.9,6.0,100.0,5.0,100.0,186.0,52.8,193.0,85.3,263.0,54.5,,,,,,
338,776,,,,,,,,207.0,50.8,,,,,,,,,,
339,31,80.0,32.0,95.6,84.0,77.6,398.0,40.1,50.0,77.8,37.0,100.0,31.0,99.6,,,,,,
340,415,27.4,501.0,10.7,501.0,5.7,106.0,86.6,601.0,16.5,601.0,14.7,539.0,20.0,,,,,,
341,84,63.0,62.0,83.4,144.0,55.5,601.0,9.4,54.0,77.5,164.0,90.7,380.0,36.1,,,,,,
342,1097,,,,,,516.0,29.0,,,,,,,,,,,,
343,533,,,,,,,,65.0,74.8,,,,,,,,,,
344,838,,,,,,594.0,24.2,,,310.0,58.2,463.0,26.2,,,,,,
345,1083,,,,,,,,,,,,,,,,,,,
346,261,36.7,376.0,22.4,501.0,8.4,319.0,49.3,45.0,79.8,601.0,9.6,601.0,8.7,,,,,,
347,506,,224.0,37.3,,,,,520.0,22.6,,,553.0,18.9,,,,,,
348,987,,,,302.0,32.2,,,,,,,,,,,,,,
349,850,,,,,,,,,,,,,,,,,,,
350,1179,,,,,,,,,,,,,,,,,,,
351,803,,,,,,563.0,25.6,,,,,,,,,,,,
352,909,,,,,,528.0,27.9,,,,,,,,,,,,
353,484,24.7,492.0,17.0,501.0,14.5,344.0,46.0,521.0,22.5,370.0,46.2,601.0,5.5,,,,,,
354,817,,,,,,,,,,,,,,,,,,,
355,36,79.2,8.0,100.0,10.0,99.7,374.0,42.0,43.0,81.9,365.0,47.3,402.0,32.6,,,,,,
356,238,38.3,351.0,24.2,356.0,27.4,169.0,75.3,601.0,15.2,157.0,91.8,244.0,58.8,,,,,,
357,1091,,,,,,,,,,,,,,,,,,,
358,109,55.9,106.0,63.6,98.0,69.4,601.0,19.2,116.0,62.7,203.0,83.9,279.0,51.4,,,,,,
359,57,70.7,84.0,70.7,57.0,87.9,355.0,43.9,61.0,75.8,66.0,99.8,137.0,85.6,,,,,,
360,630,,,,454.0,19.8,,,558.0,20.7,,,257.0,56.3,,,,,,
361,830,,,,,,,,,,503.0,25.8,258.0,56.2,,,,,,
362,1119,,,,447.0,20.1,,,,,,,,,,,,,,
363,237,38.8,197.0,41.7,488.0,18.3,362.0,43.1,305.0,41.9,417.0,37.0,494.0,23.6,,,,,,
364,357,30.2,470.0,17.9,501.0,16.1,57.0,96.9,601.0,1.5,507.0,25.3,601.0,6.1,,,,,,
365,682,,336.0,24.9,154.0,53.3,,,,,,,,,,,,,,
366,577,,,,,,213.0,67.3,,,,,,,,,,,,
367,597,,,,,,141.0,80.8,,,,,574.0,18.0,,,,,,
368,687,,,,321.0,30.4,597.0,24.0,,,485.0,28.7,262.0,55.6,,,,,,
369,790,,462.0,18.2,438.0,20.7,,,,,489.0,27.6,,,,,,,,
370,857,,,,,,,,,,376.0,45.6,398.0,33.4,,,,,,
371,51,73.4,80.0,73.3,96.0,72.4,308.0,51.0,24.0,89.8,275.0,65.3,38.0,99.4,,,,,,
372,837,,,,,,,,545.0,21.5,,,582.0,17.5,,,,,,
373,884,,,,,,,,396.0,33.6,,,,,,,,,,
374,998,,,,,,,,510.0,23.4,,,,,,,,,,
375,686,,,,210.0,43.9,409.0,38.6,,,591.0,17.4,,,,,,,,
376,920,,443.0,19.0,,,,,,,,,,,,,,,,
377,332,31.8,395.0,20.8,501.0,13.8,77.0,92.2,601.0,2.4,601.0,16.4,334.0,43.1,,,,,,
378,746,,,,,,,,147.0,58.1,,,,,,,,,,
379,1152,,,,,,,,587.0,19.2,,,,,,,,,,
380,398,28.1,414.0,20.0,414.0,22.4,601.0,7.8,411.0,32.6,125.0,96.4,69.0,96.8,,,,,,
381,473,25.1,501.0,9.6,501.0,7.6,584.0,24.9,130.0,60.3,601.0,14.7,274.0,52.4,,,,,,
382,629,,,,,,287.0,53.4,,,,,,,,,,,,
383,67,67.5,49.0,88.3,49.0,90.8,154.0,77.9,601.0,2.5,299.0,60.4,187.0,71.8,,,,,,
384,390,28.6,457.0,18.3,501.0,3.9,601.0,22.8,55.0,77.5,601.0,8.3,601.0,4.4,,,,,,
385,286,34.9,294.0,28.6,313.0,31.3,364.0,42.8,512.0,23.4,154.0,91.9,314.0,46.4,,,,,,
386,736,,,,222.0,41.7,567.0,25.4,,,,,,,,,,,,
387,556,,,,,,222.0,65.2,,,,,,,,,,,,
388,1029,,,,,,,,,,,,,,,,,,,
389,853,,,,,,,,,,419.0,36.7,434.0,29.1,,,,,,
390,413,27.5,302.0,27.9,470.0,19.0,601.0,15.7,347.0,38.0,297.0,61.3,601.0,9.2,,,,,,
391,632,,,,,,188.0,70.7,,,,,,,,,,,,
392,889,,,,,,452.0,34.3,,,,,,,,,,,,
393,668,,385.0,21.5,371.0,26.0,,,490.0,25.3,,,,,,,,,,
394,716,,,,,,590.0,24.5,487.0,25.6,352.0,49.2,393.0,34.3,,,,,,
395,494,24.2,501.0,6.3,501.0,3.1,111.0,85.4,601.0,2.3,574.0,18.7,259.0,56.0,,,,,,
396,685,,,,359.0,26.9,269.0,55.9,,,,,,,,,,,,
397,949,,,,,,,,,,595.0,17.1,147.0,82.9,,,,,,
398,600,,,,,,369.0,42.6,,,520.0,24.5,576.0,18.0,,,,,,
399,829,,,,,,510.0,29.3,,,,,,,,,,,,
400,818,,,,,,500.0,30.2,,,439.0,33.6,403.0,32.5,,,,,,
401,342,31.5,181.0,43.6,501.0,12.0,601.0,11.8,351.0,37.4,502.0,26.4,419.0,30.8,,,,,,
402,44,75.4,40.0,91.1,33.0,94.9,601.0,16.7,48.0,78.4,42.0,100.0,41.0,99.2,,,,,,
403,536,,,,,,253.0,59.1,405.0,33.2,500.0,26.9,,,,,,,,
404,854,,,,,,582.0,24.9,,,,,,,,,,,,
405,579,,,,323.0,30.2,205.0,68.4,,,,,,,,,,,,
406,1053,,,,,,,,,,,,,,,,,,,
407,1058,,,,,,,,,,,,596.0,16.4,,,,,,
408,1095,,,,,,,,,,,,,,,,,,,
409,15,89.2,23.0,98.2,16.0,98.6,73.0,93.3,41.0,83.2,328.0,55.3,427.0,29.7,,,,,,
410,926,,,,364.0,26.3,585.0,24.9,,,,,,,,,,,,
411,977,,,,,,418.0,37.4,,,,,,,,,,,,
412,871,,408.0,20.2,357.0,27.3,,,,,,,,,,,,,,
413,338,31.7,498.0,16.6,501.0,11.4,276.0,54.9,271.0,45.2,320.0,56.4,580.0,17.7,,,,,,
414,271,35.9,200.0,41.2,501.0,16.1,601.0,16.4,162.0,56.2,431.0,35.2,470.0,25.6,,,,,,
415,337,31.7,437.0,19.3,501.0,10.4,591.0,24.4,161.0,56.4,257.0,70.4,229.0,60.8,,,,,,
416,571,,,,,,402.0,39.4,459.0,27.9,396.0,41.5,581.0,17.6,,,,,,
417,449,25.7,501.0,15.0,501.0,4.9,532.0,27.4,108.0,64.3,601.0,9.0,601.0,5.9,,,,,,
418,775,,,,,,348.0,45.4,,,,,510.0,22.6,,,,,,
419,1011,,,,,,593.0,24.3,,,,,,,,,,,,
420,991,,,,,,476.0,32.3,,,,,,,,,,,,
421,102,58.4,98.0,66.6,175.0,49.7,475.0,32.4,203.0,51.3,70.0,99.6,93.0,93.7,,,,,,
422,91,61.2,85.0,70.6,82.0,78.1,345.0,46.0,360.0,36.7,199.0,84.7,153.0,81.3,,,,,,
423,418,27.2,420.0,19.9,501.0,4.5,601.0,7.9,93.0,67.8,323.0,55.8,601.0,14.8,,,,,,
424,665,,,,,,185.0,71.1,,,,,,,,,,,,
425,1010,,,,,,,,,,,,,,,,,,,
426,199,43.1,394.0,20.8,233.0,40.4,424.0,36.8,82.0,69.8,127.0,96.1,127.0,86.5,,,,,,
427,599,,296.0,28.6,,,,,514.0,23.2,,,,,,,,,,
428,914,,,,,,512.0,29.2,,,,,,,,,,,,
429,235,38.9,202.0,41.0,122.0,60.9,434.0,35.8,380.0,35.0,597.0,17.0,506.0,23.0,,,,,,
430,303,34.1,288.0,28.9,405.0,22.8,601.0,12.4,185.0,52.9,79.0,99.5,355.0,40.3,,,,,,
431,425,26.9,262.0,32.0,501.0,5.2,449.0,34.5,601.0,10.7,350.0,49.6,368.0,37.8,,,,,,
432,725,,,,370.0,26.1,389.0,41.1,,,,,,,,,,,,
433,828,,,,479.0,18.6,,,,,,,396.0,33.8,,,,,,
434,423,27.0,501.0,14.1,501.0,8.0,601.0,6.0,239.0,47.8,123.0,96.7,77.0,95.6,,,,,,
435,466,25.2,388.0,21.3,489.0,18.2,465.0,32.8,425.0,31.4,601.0,15.4,515.0,22.1,,,,,,
436,821,,,,,,,,,,,,,,,,,,,
437,970,,,,,,,,,,580.0,18.3,,,,,,,,
438,847,,,,,,478.0,32.2,,,,,,,,,,,,
439,248,37.8,301.0,28.0,501.0,10.2,601.0,20.2,141.0,58.7,126.0,96.4,83.0,95.1,,,,,,
440,933,,,,,,,,,,,,,,,,,,,
441,942,,,,,,,,452.0,28.8,,,,,,,,,,
442,501,23.9,501.0,14.7,501.0,9.0,363.0,42.9,400.0,33.5,505.0,25.8,601.0,7.3,,,,,,
443,724,,,,,,,,281.0,44.2,,,,,,,,,,
444,550,,,,237.0,39.5,354.0,44.1,,,202.0,84.0,591.0,17.0,,,,,,
445,740,,,,,,,,308.0,41.4,,,,,,,,,,
446,575,,,,,,586.0,24.8,556.0,20.8,35.0,100.0,206.0,65.8,,,,,,
447,974,,,,,,351.0,44.7,,,590.0,17.7,,,,,,,,
448,422,27.1,379.0,21.9,501.0,11.6,343.0,46.2,427.0,31.3,575.0,18.6,601.0,12.0,,,,,,
449,910,,464.0,18.1,482.0,18.5,,,,,,,,,,,,,,
450,144,51.5,204.0,40.7,186.0,47.6,136.0,81.4,413.0,32.4,83.0,99.3,303.0,48.1,,,,,,
451,157,49.6,110.0,61.5,105.0,65.6,601.0,15.4,184.0,52.9,294.0,62.0,454.0,26.9,,,,,,
452,224,40.0,164.0,48.4,306.0,31.8,601.0,12.3,379.0,35.2,76.0,99.6,264.0,54.3,,,,,,
453,354,30.8,430.0,19.6,442.0,20.3,429.0,36.1,320.0,39.9,192.0,85.4,458.0,26.4,,,,,,
454,917,,,,318.0,30.6,,,,,,,,,,,,,,
455,83,63.3,42.0,90.1,189.0,47.4,407.0,38.9,224.0,49.3,435.0,34.0,254.0,57.1,,,,,,
456,1092,,,,,,,,,,,,,,,,,,,
457,681,,,,292.0,33.1,309.0,50.9,,,,,,,,,,,,
458,302,34.2,148.0,51.9,430.0,21.4,601.0,8.0,287.0,43.4,601.0,9.6,601.0,7.4,,,,,,
459,481,24.8,501.0,11.2,501.0,15.9,180.0,72.9,601.0,1.9,601.0,1.4,189.0,70.9,,,,,,
460,1143,,,,,,,,,,,,397.0,33.8,,,,,,
461,305,34.0,469.0,17.9,264.0,36.6,388.0,41.2,211.0,50.2,267.0,67.3,449.0,27.5,,,,,,
462,21,84.6,18.0,98.9,38.0,92.7,91.0,89.4,148.0,58.0,239.0,74.8,346.0,41.3,,,,,,
463,785,,488.0,17.1,,,467.0,32.7,,,,,,,,,,,,
464,945,,,,,,,,,,534.0,23.5,353.0,40.4,,,,,,
465,131,52.9,169.0,46.2,63.0,85.0,534.0,27.4,78.0,70.3,301.0,60.1,230.0,60.5,,,,,,
466,832,,,,,,,,,,295.0,61.6,105.0,90.9,,,,,,
467,120,53.9,277.0,30.4,81.0,78.1,273.0,55.2,57.0,76.6,67.0,99.7,324.0,44.9,,,,,,
468,921,,486.0,17.1,,,,,,,,,,,,,,,,
469,4,97.0,29.0,97.0,69.0,82.8,4.0,100.0,6.0,99.9,51.0,100.0,119.0,88.2,,,,,,
470,1167,,,,,,,,,,,,,,,,,,,
471,217,40.5,260.0,32.4,211.0,43.4,601.0,16.8,127.0,60.6,39.0,100.0,288.0,50.2,,,,,,
472,283,35.2,212.0,39.2,215.0,42.9,536.0,27.3,502.0,23.9,316.0,57.4,372.0,37.4,,,,,,
473,796,,,,,,,,,,385.0,43.8,,,,,,,,
474,378,29.0,501.0,8.9,501.0,10.1,99.0,87.6,601.0,1.2,455.0,32.1,66.0,97.1,,,,,,
475,614,,,,379.0,25.5,277.0,54.7,,,562.0,19.7,566.0,18.5,,,,,,
476,808,,,,,,488.0,31.1,,,394.0,41.8,,,,,,,,
477,1133,,,,,,,,,,,,,,,,,,,
478,341,31.6,501.0,2.8,501.0,3.8,54.0,97.0,219.0,49.8,,,601.0,10.6,,,,,,
479,234,38.9,380.0,21.8,319.0,30.5,601.0,20.0,102.0,65.0,117.0,97.1,19.0,100.0,,,,,,
480,95,60.6,95.0,68.1,176.0,49.7,116.0,84.4,276.0,44.8,451.0,32.6,601.0,10.5,,,,,,
481,127,53.6,184.0,43.4,214.0,43.0,283.0,53.6,71.0,72.5,146.0,93.2,386.0,35.4,,,,,,
482,539,,,,,,380.0,41.5,,,541.0,22.6,174.0,74.9,,,,,,
483,691,,,,,,,,226.0,48.7,570.0,18.9,451.0,27.4,,,,,,
484,1014,,,,,,,,,,,,,,,,,,,
485,708,,,,,,576.0,25.2,303.0,42.1,,,,,,,,,,
486,887,,,,,,404.0,39.4,575.0,19.5,,,,,,,,,,
487,1080,,,,,,,,,,,,453.0,27.3,,,,,,
488,1170,,,,,,,,,,,,436.0,28.9,,,,,,
489,276,35.5,246.0,34.1,172.0,50.1,486.0,31.5,205.0,50.9,601.0,2.6,601.0,1.5,,,,,,
490,647,,,,,,569.0,25.3,419.0,31.9,584.0,18.0,,,,,,,,
491,732,,,,345.0,28.4,428.0,36.2,,,392.0,42.1,492.0,23.8,,,,,,
492,723,,,,,,,,,,188.0,86.4,165.0,79.3,,,,,,
493,819,,,,,,,,,,250.0,71.8,357.0,39.8,,,,,,
494,979,,,,,,,,358.0,36.8,,,,,,,,,,
495,1035,,,,,,,,,,,,,,,,,,,
496,735,,,,377.0,25.7,279.0,54.5,,,,,,,,,,,,
497,78,64.6,82.0,73.0,103.0,66.8,246.0,60.4,402.0,33.5,140.0,93.8,65.0,97.1,,,,,,
498,88,61.5,117.0,60.2,89.0,75.6,113.0,84.9,240.0,47.7,559.0,20.1,361.0,39.3,,,,,,
499,903,,,,,,,,,,566.0,19.2,,,,,,,,
500,359,30.2,226.0,37.0,411.0,22.5,601.0,14.1,274.0,44.8,601.0,5.3,570.0,18.1,,,,,,
501,803,,,,,,,,,,3.0,100.0,593.0,16.9,,,,,,
502,98,59.5,168.0,46.2,111.0,63.6,224.0,64.8,91.0,68.0,95.0,98.3,251.0,57.4,,,,,,
503,450,25.7,481.0,17.5,501.0,7.1,601.0,11.7,151.0,57.6,259.0,69.2,601.0,10.4,,,,,,
504,1062,,,,,,,,,,,,,,,,,,,
505,461,25.4,501.0,15.0,501.0,12.0,601.0,4.0,304.0,41.9,96.0,98.2,169.0,78.4,,,,,,
506,273,35.6,501.0,4.7,501.0,5.2,110.0,86.1,446.0,29.1,17.0,100.0,8.0,100.0,,,,,,
507,362,30.0,501.0,11.3,436.0,21.0,214.0,66.9,501.0,23.9,230.0,77.7,503.0,23.3,,,,,,
508,924,,,,304.0,32.0,,,,,,,,,,,,,,
509,1021,,,,,,,,,,,,,,,,,,,
510,125,53.7,122.0,59.7,401.0,23.4,526.0,28.0,30.0,87.6,253.0,71.4,601.0,9.5,,,,,,
511,426,26.8,501.0,16.2,501.0,6.1,601.0,15.5,201.0,51.4,537.0,23.0,30.0,99.6,,,,,,
512,272,35.8,283.0,29.3,389.0,24.5,509.0,29.3,451.0,28.8,90.0,98.7,61.0,97.6,,,,,,
513,174,45.9,231.0,36.1,101.0,67.7,587.0,24.8,214.0,50.0,101.0,98.1,106.0,90.4,,,,,,
514,435,26.4,501.0,11.5,320.0,30.5,601.0,16.2,66.0,74.4,601.0,5.5,601.0,3.5,,,,,,
515,562,,,,,,,,213.0,50.0,373.0,45.8,134.0,86.0,,,,,,
516,773,,,,,,,,570.0,19.7,342.0,50.8,,,,,,,,
517,115,54.8,48.0,88.6,102.0,67.4,601.0,20.5,346.0,38.1,601.0,8.2,601.0,3.1,,,,,,
518,233,39.2,108.0,62.3,329.0,29.6,601.0,16.5,374.0,35.6,601.0,8.8,601.0,3.7,,,,,,
519,104,57.6,103.0,65.3,202.0,45.9,211.0,67.5,234.0,48.4,296.0,61.4,601.0,5.7,,,,,,
520,291,34.6,445.0,18.8,439.0,20.5,601.0,19.7,137.0,59.4,53.0,100.0,156.0,81.0,,,,,,
521,861,,,,,,,,,,409.0,39.7,364.0,38.2,,,,,,
522,664,,,,406.0,22.7,556.0,26.1,,,,,379.0,36.1,,,,,,
523,1019,,,,,,,,,,454.0,32.2,477.0,25.3,,,,,,
524,943,,,,,,,,,,527.0,24.2,,,,,,,,
525,64,68.6,66.0,80.6,221.0,41.8,41.0,99.1,389.0,34.2,336.0,52.3,291.0,49.5,,,,,,
526,134,52.6,172.0,45.3,78.0,78.8,601.0,8.8,67.0,74.4,103.0,98.1,85.0,94.9,,,,,,
527,200,42.8,129.0,57.1,145.0,55.4,372.0,42.3,513.0,23.3,601.0,8.8,601.0,12.0,,,,,,
528,453,25.6,460.0,18.3,451.0,19.9,601.0,22.7,409.0,32.8,361.0,47.9,267.0,53.8,,,,,,
529,333,31.7,381.0,21.7,445.0,20.1,143.0,80.3,601.0,14.0,601.0,8.6,422.0,30.4,,,,,,
530,872,,,,,,,,,,586.0,17.9,,,,,,,,
531,1026,,,,,,,,,,,,,,,,,,,
532,369,29.7,501.0,15.1,255.0,37.5,601.0,13.9,192.0,52.1,171.0,89.0,338.0,42.5,,,,,,
533,1138,,,,,,,,,,,,,,,,,,,
534,121,53.8,51.0,87.7,28.0,96.4,595.0,24.2,601.0,14.1,576.0,18.6,601.0,3.9,,,,,,
535,264,36.3,463.0,18.2,501.0,12.7,405.0,39.3,216.0,49.9,97.0,98.2,76.0,95.6,,,,,,
536,490,24.4,501.0,8.1,501.0,7.5,95.0,88.9,601.0,1.0,550.0,21.4,493.0,23.8,,,,,,
537,543,,,,380.0,25.3,391.0,41.0,,,456.0,32.1,152.0,81.8,,,,,,
538,711,,,,,,243.0,61.3,,,,,,,,,,,,
539,673,,,,,,228.0,63.2,,,,,246.0,58.5,,,,,,
540,866,,,,,,387.0,41.2,,,,,,,,,,,,
541,882,,,,382.0,25.2,,,366.0,36.3,,,,,,,,,,
542,955,,,,,,442.0,35.2,,,,,,,,,,,,
543,1087,,,,,,,,,,,,,,,,,,,
544,281,35.3,501.0,15.7,351.0,27.9,50.0,97.7,601.0,13.8,457.0,32.0,339.0,42.4,,,,,,
545,505,,355.0,23.8,341.0,28.4,,,361.0,36.7,,,,,,,,,,
546,197,43.1,248.0,34.0,109.0,63.7,474.0,32.4,247.0,46.7,219.0,82.2,241.0,59.0,,,,,,
547,19,86.5,11.0,99.7,22.0,97.3,17.0,100.0,231.0,48.5,415.0,37.2,72.0,96.3,,,,,,
548,968,,,,,,423.0,36.8,,,,,,,,,,,,
549,13,89.9,44.0,89.8,52.0,89.8,78.0,91.5,25.0,89.0,24.0,100.0,204.0,67.6,,,,,,
550,1017,,,,,,,,,,,,,,,,,,,
551,1065,,,,,,,,,,,,,,,,,,,
552,1071,,,,,,,,,,,,,,,,,,,
553,257,37.2,175.0,44.7,332.0,29.3,395.0,40.4,407.0,32.8,601.0,10.3,524.0,21.1,,,,,,
554,82,63.4,52.0,87.4,165.0,52.1,601.0,10.8,39.0,83.7,572.0,18.8,231.0,60.4,,,,,,
555,638,,,,209.0,44.2,,,,,139.0,94.3,365.0,38.0,,,,,,
556,1086,,,,,,,,,,,,,,,,,,,
557,87,62.0,104.0,64.4,94.0,72.6,301.0,52.5,268.0,45.4,145.0,93.4,121.0,87.9,,,,,,
558,310,33.5,424.0,19.8,501.0,8.8,601.0,19.1,146.0,58.1,205.0,83.6,56.0,98.1,,,,,,
559,622,,,,,,201.0,68.9,,,,,552.0,19.0,,,,,,
560,806,,495.0,16.7,,,,,,,,,,,,,,,,
561,159,48.5,166.0,47.4,238.0,39.4,330.0,48.0,333.0,38.9,220.0,81.7,170.0,77.0,,,,,,
562,793,,,,,,,,562.0,20.4,426.0,35.7,305.0,47.8,,,,,,
563,1066,,,,,,,,,,,,,,,,,,,
564,886,,,,435.0,21.0,,,,,478.0,29.4,584.0,17.3,,,,,,
565,913,,,,471.0,19.0,,,,,,,,,,,,,,
566,930,,392.0,21.0,,,,,,,,,,,,,,,,
567,74,65.9,71.0,77.3,68.0,82.8,34.0,99.8,601.0,7.4,558.0,20.1,171.0,76.8,,,,,,
568,213,40.9,121.0,59.9,286.0,33.9,601.0,15.2,322.0,39.9,545.0,22.2,505.0,23.1,,,,,,
569,846,,354.0,23.9,440.0,20.3,,,,,,,,,,,,,,
570,123,53.8,102.0,66.0,284.0,34.0,406.0,38.9,145.0,58.3,304.0,59.9,481.0,25.0,,,,,,
571,371,29.5,501.0,16.5,501.0,11.4,601.0,4.0,105.0,64.5,155.0,91.9,212.0,65.3,,,,,,
572,504,,467.0,18.0,83.0,77.8,548.0,26.5,,,547.0,22.0,528.0,20.7,,,,,,
573,879,,,,,,,,517.0,23.0,,,348.0,41.1,,,,,,
574,143,51.7,230.0,36.3,163.0,52.4,199.0,69.0,212.0,50.2,86.0,99.0,255.0,57.0,,,,,,
575,719,,,,,,,,586.0,19.2,12.0,100.0,2.0,100.0,,,,,,
576,363,30.0,402.0,20.4,416.0,22.2,529.0,27.8,220.0,49.7,284.0,63.9,601.0,15.6,,,,,,
577,267,36.0,337.0,24.8,349.0,28.0,257.0,58.5,312.0,40.7,535.0,23.2,351.0,40.8,,,,,,
578,625,,,,,,,,149.0,57.8,291.0,62.6,590.0,17.0,,,,,,
579,316,33.2,250.0,33.7,300.0,32.3,310.0,50.6,540.0,21.6,601.0,11.0,459.0,26.3,,,,,,
580,274,35.6,199.0,41.3,483.0,18.5,303.0,52.0,516.0,23.2,515.0,24.6,601.0,15.6,,,,,,
581,792,,,,,,,,264.0,45.7,,,,,,,,,,
582,989,,,,,,,,,,,,,,,,,,,
583,1060,,,,,,530.0,27.6,,,,,,,,,,,,
584,532,,,,,,165.0,75.9,,,,,,,,,,,,
585,54,71.2,38.0,91.9,170.0,50.4,242.0,61.3,187.0,52.7,303.0,59.9,216.0,64.3,,,,,,
586,923,,,,288.0,33.8,,,,,,,,,,,,,,
587,526,,270.0,31.2,,,,,359.0,36.8,,,,,,,,,,
588,103,57.9,269.0,31.3,328.0,29.7,25.0,99.9,96.0,66.0,62.0,99.9,167.0,78.6,,,,,,
589,531,,479.0,17.6,423.0,21.7,337.0,47.2,,,317.0,57.4,,,,,,,,
590,567,,375.0,22.4,246.0,38.4,460.0,33.7,,,,,,,,,,,,
591,1172,,,,,,,,,,,,,,,,,,,
592,709,,,,,,439.0,35.5,522.0,22.5,,,,,,,,,,
593,911,,,,484.0,18.4,520.0,28.6,,,403.0,40.3,,,,,,,,
594,175,45.8,171.0,45.6,409.0,22.6,90.0,89.5,601.0,17.8,374.0,45.8,466.0,26.0,,,,,,
595,5,96.7,3.0,100.0,3.0,100.0,8.0,100.0,44.0,81.3,80.0,99.4,55.0,98.3,,,,,,
596,12,91.0,10.0,99.9,14.0,99.0,202.0,68.6,3.0,100.0,251.0,71.6,209.0,65.6,,,,,,
597,486,24.6,501.0,15.5,481.0,18.6,601.0,20.9,155.0,57.4,601.0,10.0,601.0,4.6,,,,,,
598,136,52.5,143.0,53.7,396.0,23.5,128.0,83.0,357.0,37.1,264.0,68.4,550.0,19.1,,,,,,
599,212,41.2,285.0,29.2,188.0,47.5,208.0,68.2,300.0,42.3,479.0,29.3,542.0,19.8,,,,,,
600,875,,471.0,17.9,,,,,,,,,,,,,,,,
601,1129,,,,362.0,26.8,,,,,,,,,,,,,,
602,277,35.5,501.0,13.5,501.0,9.2,63.0,96.1,601.0,17.3,256.0,70.6,261.0,55.7,,,,,,
603,756,,,,,,,,549.0,21.3,222.0,80.6,322.0,45.2,,,,,,
604,167,46.8,210.0,39.6,85.0,77.5,601.0,7.9,95.0,67.0,234.0,76.4,145.0,83.4,,,,,,
605,444,25.9,501.0,13.4,274.0,35.3,148.0,79.5,601.0,2.1,601.0,6.0,601.0,5.4,,,,,,
606,397,28.2,247.0,34.1,230.0,40.8,328.0,48.4,601.0,2.4,601.0,1.4,601.0,1.4,,,,,,
607,1116,,,,267.0,36.1,,,,,,,,,,,,,,
608,1180,,,,,,544.0,27.0,,,,,460.0,26.3,,,,,,
609,812,,,,,,,,542.0,21.5,,,,,,,,,,
610,349,31.0,501.0,11.7,385.0,24.9,23.0,100.0,601.0,1.4,601.0,15.7,277.0,51.5,,,,,,
611,187,44.2,211.0,39.4,168.0,51.6,226.0,64.4,461.0,27.8,491.0,27.6,217.0,63.9,,,,,,
612,488,24.5,501.0,15.0,501.0,6.1,192.0,70.0,601.0,15.7,601.0,6.9,601.0,5.9,,,,,,
