name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Bilkent University,566,n/a,417,20.2,287,34.1,601+,16.2,601+,16.5,288,64.2,601+,8.9,601+,31.7,349,37.3,n/a,n/a
Boston College,567,n/a,397,21.1,451,20.4,601+,23.5,502,24.1,601+,13.3,516,21.5,601+,40,137,69.9,n/a,n/a
Dalian University of Technology,568,n/a,501+,8.2,501+,2.3,601+,15.7,134,71.9,601+,12.5,601+,2.8,555,61.1,601+,13.2,n/a,n/a
Murdoch University,569,n/a,501+,6.7,501+,7.5,601+,5.8,301,44.6,194,86.4,170,77.1,406,74.5,601+,19,n/a,n/a
Niigata University,570,n/a,501+,4.3,501+,2.8,83,91.1,601+,5.1,601+,4.8,601+,3.7,601+,26.4,601+,5.6,n/a,n/a
Singapore Management University,571,n/a,501+,11.2,501+,16.9,601+,13.5,501,24.2,42,100,233,60.7,601+,14.3,85,84.8,n/a,n/a
"Sofia University ""St. Kliment Ohridski""",572,n/a,501+,14.4,441,21,227,64.3,601+,2,601+,3.1,601+,9.9,601+,36.8,223,54,n/a,n/a
Universidad de Sevilla,573,n/a,227,37.4,501+,8.9,601+,16.8,601+,9.1,601+,3.9,601+,11,109,93.1,601+,4.2,n/a,n/a
University of Electronic Science and Technology of China,574,n/a,501+,3.7,501+,2.3,601+,9.4,69,89,601+,3.7,601+,2.9,601+,53.6,601+,7.9,n/a,n/a
University of Ulsan,575,n/a,501+,5.3,501+,2.6,204,67.4,461,27.2,601+,3.1,601+,4.5,601+,33.5,601+,3.9,n/a,n/a
Università degli Studi di Pavia,576,n/a,406,20.5,501+,5.6,601+,7.1,245,52.5,601+,7.4,601+,13,221,86.5,594,19.8,n/a,n/a
Hallym University,577,n/a,501+,2.1,501+,1.5,66,93.8,601+,6.8,601+,4.7,601+,3.4,601+,17,601+,4.6,n/a,n/a
Holy Spirit University of Kaslik,578,n/a,501+,5.2,501+,8.6,271,57.3,601+,1.8,102,98.7,370,37.3,601+,7.1,601+,9,n/a,n/a
Nagasaki University,579,n/a,501+,6.4,501+,2.3,116,83.8,601+,7,601+,7.2,601+,5.1,601+,57.1,601+,5.9,n/a,n/a
Universitat de Valencia,580,n/a,263,32,501+,7.1,601+,12,516,22.7,601+,2.5,563,17.8,101,93.4,601+,15.3,n/a,n/a
Université de Fribourg,581,n/a,501+,10.4,501+,5.3,601+,5.7,340,41.5,66,100,304,47.5,601+,52.3,428,29.5,n/a,n/a
Université du Québec,582,n/a,439,19.5,473,19.5,601+,1.7,311,43.8,417,38.1,601+,14.5,157,90.2,601+,3.9,n/a,n/a
Indian Institute of Technology Hyderabad (IITH),583,n/a,501+,3.5,501+,2.3,601+,20.1,120,76.8,601+,1.3,601+,1.5,601+,20.4,600,19.5,n/a,n/a
Macau University of Science and Technology,584,n/a,501+,3.4,501+,3.5,601+,4.7,315,43.3,15,100,2,100,601+,21.4,104,80.4,n/a,n/a
National Central University,585,n/a,420,20.1,378,25.4,557,27.2,551,20.6,601+,15.3,601+,10.2,601+,37.9,601+,16,n/a,n/a
Shenzhen University,586,n/a,501+,7.1,501+,2.2,185,70.4,586,17.8,601+,10.7,601+,1.4,509,65.1,492,24.9,n/a,n/a
University of Delaware,587,n/a,501+,10.4,501+,9.6,601+,8.5,212,58.8,426,37.2,601+,16,554,61.2,438,28.8,n/a,n/a
University of Massachusetts Boston,588,n/a,501+,12.8,501+,8.6,601+,11,196,61,601+,4.6,601+,12.3,446,71.2,601+,3.1,n/a,n/a
Universität Regensburg,589,n/a,501+,11.1,501+,5.3,181,70.8,601+,7.8,n/a,n/a,601+,10.5,469,69.1,601+,9.3,n/a,n/a
Université Paul Sabatier Toulouse III,590,n/a,453,18.9,501+,3.5,359,43.1,601+,15.9,601+,6.1,463,25.5,137,91.2,601+,4.3,n/a,n/a
China Agricultural University,591,n/a,501+,8.5,501+,1.6,601+,21.7,181,63.9,601+,3.8,601+,1.7,601+,49.2,601+,3.4,n/a,n/a
Hunan University,592,n/a,501+,7,501+,7.4,601+,12.7,132,72.2,601+,5.5,601+,2.1,601+,38.6,601+,19.3,n/a,n/a
Lehigh University,593,n/a,501+,5.6,501+,5,515,29.8,350,40.1,350,50.2,382,36,601+,54.1,125,73.1,n/a,n/a
Politecnico di Bari,594,n/a,501+,5.6,501+,4.3,601+,11.8,124,76.2,601+,5.6,601+,8.8,601+,34.5,601+,12.5,n/a,n/a
Sungshin Women's University,595,n/a,501+,3.4,501+,6.3,75,92.4,601+,1.2,601+,3.4,601+,4.2,601+,5.3,601+,4.3,n/a,n/a
University of Crete,596,n/a,501+,14.9,501+,13.7,601+,3.7,191,62.4,601+,1.8,601+,4.3,601+,57,601+,12,n/a,n/a
University of Guelph,597,n/a,501+,13.5,314,31.5,601+,6,339,41.7,374,46.3,601+,14.7,473,68.6,601+,15.7,n/a,n/a
University of Jordan,598,n/a,316,26.9,243,38.6,601+,17,601+,2.9,601+,18.3,438,28.7,598,57.8,407,30.8,n/a,n/a
University of Minho,599,n/a,501+,16,501+,8.7,399,39,585,17.8,590,19.1,446,28.1,291,82,601+,8.3,n/a,n/a
University of Pretoria,600,n/a,359,23.4,190,47.7,601+,3.4,539,21.1,464,31.1,601+,7.4,87,94.6,208,56,n/a,n/a
Abo Akademi University,601,n/a,501+,8.4,501+,8.4,537,28.4,372,37.5,357,48.9,601+,9.3,503,65.7,601+,9.1,n/a,n/a
Al Ain University,602,n/a,501+,13.5,501+,11.5,601+,11.1,601+,2.8,1,100,17,100,601+,16.9,385,32.8,n/a,n/a
Bangor University,603,n/a,501+,8.6,501+,4.5,601+,19.5,435,29.4,336,54.3,239,59.4,516,64.5,601+,12.9,n/a,n/a
Carleton University,604,n/a,501+,9.6,494,18.3,601+,2.8,297,45.5,432,36.2,287,50.8,590,58.2,268,47,n/a,n/a
Chiang Mai University,605,n/a,264,31.9,365,26.1,601+,16,601+,3.8,601+,4.2,601+,4.2,556,61.1,496,24.6,n/a,n/a
East China University of Science and Technology,606,n/a,501+,6.5,501+,2.5,601+,15.6,166,66,601+,3.3,601+,2,601+,42.8,601+,5.5,n/a,n/a
Edith Cowan University,607,n/a,501+,8.1,501+,9.8,601+,8.5,444,28.8,286,64.4,104,91.7,518,64.4,601+,7.9,n/a,n/a
Gifu University,608,n/a,501+,4.7,501+,2.1,155,76.7,601+,7.2,601+,4.7,601+,3.7,601+,22.5,601+,3.8,n/a,n/a
Immanuel Kant Baltic Federal University,609,n/a,501+,6.6,501+,2.2,174,71.8,601+,1.7,601+,17.2,432,29.4,601+,29.1,601+,4,n/a,n/a
Ivane Javakhishvili Tbilisi State University,610,n/a,501+,8,501+,3.6,149,78.1,601+,1.2,601+,2.7,601+,3,601+,13.4,189,60.2,n/a,n/a
Istanbul Technical University,611,n/a,377,21.9,180,49.1,601+,15,601+,10.9,601+,4.8,553,18.9,496,66.7,489,25,n/a,n/a
Jawaharlal Nehru University,611,n/a,303,28.2,501+,9.6,601+,16,564,19.7,n/a,n/a,601+,2,601+,37.6,601+,12.6,n/a,n/a
Kanazawa University,612,n/a,501+,8.1,501+,3.3,209,66.7,601+,12.6,601+,12.5,601+,7.1,601+,42.3,601+,4.2,n/a,n/a
"Kingston University, London",613,n/a,501+,16.6,501+,12.1,601+,7.4,601+,9.7,244,73.5,51,98.7,565,60.5,601+,18.6,n/a,n/a
Lahore University of Management Sciences (LUMS),614,n/a,501+,14.9,107,67.6,480,32.1,601+,5.5,601+,9,601+,2.1,601+,18.8,54,92.7,n/a,n/a
Lebanese American University,615,n/a,501+,9.9,430,21.7,469,32.7,601+,3.5,182,88.2,373,37.1,601+,12.5,559,21.2,n/a,n/a
Lebanese University,616,n/a,438,19.5,189,47.8,601+,12.7,601+,2,378,44.9,395,34.3,601+,49.4,601+,12.2,n/a,n/a
Leibniz University Hannover,617,n/a,394,21.2,264,36.4,601+,16.7,601+,10.4,460,31.4,408,32.8,437,72.2,601+,3,n/a,n/a
"Lingnan University, Hong Kong",618,n/a,501+,7.3,501+,6.2,601+,18.6,601+,15.6,34,100,130,86.4,601+,21.8,575,20.6,n/a,n/a
Management and Science University,619,n/a,501+,10.7,501+,14.7,505,30.6,601+,1.5,265,68.6,184,74.5,601+,5.4,601+,9.7,n/a,n/a
Nanjing University of Science and Technology,620,n/a,501+,4.4,501+,2.1,601+,14.3,125,75.4,n/a,n/a,n/a,n/a,601+,35.9,601+,3.2,n/a,n/a
National Chengchi University,621,n/a,467,18.4,237,39.2,588,24.9,601+,2.7,531,24.1,366,37.7,601+,9.9,95,82.8,n/a,n/a
National and Kapodistrian University of Athens,622,n/a,342,24.9,304,32.1,601+,2.2,453,27.6,601+,8,601+,15.8,147,90.6,601+,19.4,n/a,n/a
Okayama University,623,n/a,501+,7.8,501+,3.4,202,67.5,601+,10,601+,6.7,601+,6.4,601+,34.4,601+,8.1,n/a,n/a
Oregon State University,624,n/a,501+,16.2,501+,7,598,24,375,37.2,601+,13.9,601+,13.8,177,89.4,601+,16.6,n/a,n/a
Osaka City University,625,n/a,501+,9.4,501+,6.8,179,71.1,601+,7.7,601+,5.5,601+,4.1,601+,21.4,601+,4.2,n/a,n/a
Pontifícia Universidade Católica do Rio de Janeiro,626,n/a,267,31.6,501+,14.3,601+,8.1,601+,12.6,570,21,601+,1.4,601+,31.2,281,44.9,n/a,n/a
Pusan National University,627,n/a,424,20,501+,17.7,466,32.8,601+,13.6,601+,8.2,601+,10.2,601+,41.8,601+,11.3,n/a,n/a
Renmin (People's) University of China,628,n/a,384,21.7,159,52.1,601+,18.8,601+,7.6,601+,7.8,601+,6,601+,25.9,143,69.1,n/a,n/a
Samara National Research University (Samara University),629,n/a,501+,4,501+,2.3,123,83.1,601+,2.6,601+,4.1,506,21.9,601+,18.3,601+,14.8,n/a,n/a
Saint Louis University,630,n/a,501+,3.5,501+,3.5,166,73.5,601+,11.3,601+,11,601+,6.5,601+,40.3,601+,13.4,n/a,n/a
Sunway University,631,n/a,501+,8.4,259,36.8,328,47.4,601+,5.1,427,37.2,467,25.3,601+,30.1,601+,11.3,n/a,n/a
Technische Universität Braunschweig,632,n/a,501+,9.3,501+,16,256,60.5,601+,7.6,n/a,n/a,441,28.5,372,76.1,601+,9.4,n/a,n/a
The University of Georgia,633,n/a,392,21.2,354,27.2,601+,11.7,421,31.5,601+,7.5,601+,4.6,194,88.3,550,22,n/a,n/a
"The University of Tennessee, Knoxville",634,n/a,501+,10.8,401,23.9,601+,13.2,233,54.3,601+,5.1,601+,2.5,382,75.4,601+,10.6,n/a,n/a
Ulster University,635,n/a,501+,8.2,501+,10.4,601+,15.2,601+,12.9,80,99.7,44,99.3,438,72.2,601+,10.4,n/a,n/a
Universidad Anáhuac México,636,n/a,501+,11.8,294,33.1,282,55.3,601+,1.1,601+,6.5,601+,3.5,601+,2.4,359,36.1,n/a,n/a
Universidad Pontificia Bolivariana,637,n/a,501+,9,443,20.8,224,64.8,601+,1.7,601+,4.9,601+,2.1,601+,11.1,466,26.8,n/a,n/a
Comillas Pontifical University,638,n/a,501+,8.5,114,64.9,381,41.1,601+,2.5,584,19.9,601+,5.6,601+,8.8,142,69.2,n/a,n/a
Universidad de Concepción,639,n/a,314,26.9,229,40.5,601+,12.7,601+,7.6,601+,13.1,601+,2.3,500,66.5,601+,6.8,n/a,n/a
Universite Paris-Pantheon-Assas,640,n/a,501+,6.9,501+,6.2,131,80.9,601+,1.2,n/a,n/a,601+,15.9,601+,1.7,601+,12.2,n/a,n/a
University of Ljubljana,641,n/a,425,20,501+,6.3,353,43.7,601+,7.2,601+,4.2,601+,10.3,278,82.5,160,65.9,n/a,n/a
University of Milano-Bicocca,642,n/a,432,19.8,501+,10.2,601+,1.9,243,52.7,601+,5.7,601+,4.1,352,77.6,576,20.6,n/a,n/a
University of Salamanca,643,n/a,327,26,501+,8.8,601+,21,601+,7.2,601+,7,344,40.2,471,68.9,601+,11,n/a,n/a
University of Sharjah,644,n/a,501+,14.9,501+,15.9,601+,7,601+,7.7,9,100,20,100,601+,56.1,601+,7.1,n/a,n/a
University of South Florida,645,n/a,501+,12.7,501+,14.2,601+,7.4,343,41.3,355,49.1,531,20.6,270,83,601+,9.1,n/a,n/a
Universität Bremen,646,n/a,433,19.7,501+,5.6,601+,19.9,499,24.4,385,43.9,519,21.4,139,91.1,601+,3.1,n/a,n/a
Universität Potsdam,647,n/a,501+,15.3,501+,2.2,601+,14.8,414,32.8,341,52.4,481,23.8,115,92.5,601+,3.2,n/a,n/a
Universität Rostock,648,n/a,501+,7.1,501+,3.1,171,72.8,601+,7.1,n/a,n/a,601+,16,456,70.6,601+,10.7,n/a,n/a
Université Claude Bernard Lyon 1,649,n/a,481,17.9,501+,3.6,601+,9.1,288,46.5,601+,8.8,601+,14.6,93,93.8,601+,2.6,n/a,n/a
Wayne State University,650,n/a,501+,8,501+,5,221,65.2,601+,14,601+,13.3,601+,5.2,397,74.9,601+,17.8,n/a,n/a
Wesleyan University,651,n/a,501+,3.3,501+,2.4,169,73,601+,9.8,601+,12.7,534,20.4,601+,9.3,26,98.7,n/a,n/a
Aberystwyth University,652,n/a,501+,9,501+,6.9,601+,21.7,490,25,331,55.3,253,56.5,497,66.6,601+,16.5,n/a,n/a
Abu Dhabi University,653,n/a,501+,8.6,501+,10.7,601+,10.8,601+,7.9,5,100,34,99.7,601+,12.2,579,20.4,n/a,n/a
Ahlia University,654,n/a,501+,9.5,501+,5.8,467,32.8,601+,2.2,77,99.7,311,45.4,601+,3.6,601+,1,n/a,n/a
Ajman University,655,n/a,501+,10.6,388,24.6,601+,7.4,601+,1.7,7,100,4,100,601+,16.3,601+,9.8,n/a,n/a
Alfaisal University,656,n/a,501+,2.9,501+,2.2,517,29.7,601+,9.8,22,100,106,91,601+,25.2,601+,10.4,n/a,n/a
American University in Dubai,657,n/a,501+,8.8,484,18.8,601+,16.3,601+,2.3,4,100,3,100,601+,5.8,155,66.8,n/a,n/a
Aristotle University of Thessaloniki,658,n/a,307,27.4,342,28.1,601+,3.5,601+,15.9,601+,1.5,601+,6.8,249,84.5,601+,14.3,n/a,n/a
Ateneo de Manila University,659,n/a,488,17.6,203,46.9,532,28.7,601+,1.7,601+,3.4,601+,2.9,601+,21.9,52,92.9,n/a,n/a
Central Queensland University (CQUniversity Australia),660,n/a,501+,7,501+,10.7,601+,18.8,601+,9.8,141,94.7,60,97.8,601+,23,601+,3.8,n/a,n/a
China University of Geosciences,661,n/a,501+,4.5,501+,1.3,266,58.8,560,20.1,601+,1.7,601+,3.3,601+,52.4,601+,2.4,n/a,n/a
Chongqing University,662,n/a,501+,6.9,501+,3,601+,15.6,218,56.9,601+,9.1,601+,2.2,568,60,601+,10,n/a,n/a
Comenius University Bratislava,663,n/a,501+,12.6,501+,2.8,292,53.8,601+,3.4,601+,3.2,433,29.3,563,60.6,255,49.2,n/a,n/a
Coventry University,664,n/a,501+,8.7,461,20.1,601+,14.9,601+,6.6,225,77.7,29,99.8,424,73,601+,13.2,n/a,n/a
Drexel University,665,n/a,501+,8.4,501+,6.8,582,25.2,380,36.6,526,24.8,505,22.1,443,71.3,330,39.5,n/a,n/a
Gunma University,666,n/a,501+,3,501+,1.8,153,77.1,601+,5.3,601+,5,601+,4.1,601+,14.7,601+,7.4,n/a,n/a
Indian Institute of Technology BHU Varanasi (IIT BHU Varanasi),667,n/a,501+,2.8,501+,3.5,601+,4,115,78.2,601+,1.2,601+,1.1,601+,29.2,601+,8.9,n/a,n/a
International Islamic University Malaysia (IIUM),668,n/a,389,21.4,501+,16.7,601+,15.5,601+,3.1,520,25.7,224,62.6,601+,44.6,475,26,n/a,n/a
Karaganda State Technical University,670,n/a,501+,6.5,501+,5,161,75,601+,1,601+,3.5,601+,11.6,601+,1,165,65.6,n/a,n/a
Karl-Franzens-Universitaet Graz,671,n/a,399,20.9,501+,7.6,601+,13.5,601+,12,361,48.4,423,30.6,586,58.5,601+,12.3,n/a,n/a
Konkuk University,672,n/a,501+,7.3,501+,9.9,277,56.1,601+,10.3,601+,6.5,601+,12.6,601+,40.9,601+,9.3,n/a,n/a
Kumamoto University,673,n/a,501+,6.9,501+,2.5,236,62.8,601+,11.3,601+,7.4,601+,4,601+,39,601+,4,n/a,n/a
National Chung Hsing University,674,n/a,460,18.6,426,22.2,555,27.3,601+,13,601+,8.7,601+,8.9,601+,29.6,601+,6.2,n/a,n/a
"National Technical University  ""Kharkiv Polytechnic Institute""",675,n/a,501+,5.8,501+,10.2,208,66.7,601+,1.3,601+,1.7,493,22.9,601+,13.7,601+,13.5,n/a,n/a
New Jersey Institute of Technology (NJIT),676,n/a,501+,3.5,501+,8,601+,16,484,25.3,235,75.4,160,78.4,601+,35.5,601+,6.2,n/a,n/a
Northumbria University at Newcastle,677,n/a,501+,9.8,414,23.1,601+,11.4,601+,14.7,306,61.4,205,69.6,331,79.1,601+,13.8,n/a,n/a
O.P. Jindal Global University,678,n/a,501+,6.2,434,21.5,235,63,601+,1.3,549,22.6,601+,1.3,601+,1.4,601+,16.9,n/a,n/a
Palacký University Olomouc,679,n/a,501+,15.6,501+,11.5,472,32.6,601+,8.8,442,35,551,19.2,418,73.6,601+,7.4,n/a,n/a
Plekhanov Russian University of Economics,680,n/a,501+,10.5,501+,13.6,289,53.9,601+,2.6,601+,11.9,490,23.1,601+,20.7,364,35.4,n/a,n/a
Prince Mohammad Bin Fahd university,681,n/a,501+,11.4,501+,14.4,601+,19.4,601+,13.7,11,100,509,21.8,601+,21.1,601+,14.6,n/a,n/a
Asfendiyarov Kazakh National Medical University,682,n/a,501+,5.7,501+,6.2,226,64.5,601+,1,601+,11.3,273,52.9,601+,8.4,601+,13.1,n/a,n/a
Sechenov University,683,n/a,501+,5,501+,3.9,238,62.6,601+,2.4,601+,10.7,238,59.7,452,70.8,601+,5.7,n/a,n/a
Soochow University,684,n/a,501+,5.1,501+,2.3,601+,16.8,180,64,601+,7.5,601+,2.9,601+,44.4,601+,8.3,n/a,n/a
Taras Shevchenko National University of Kyiv,685,n/a,461,18.6,320,30.5,431,35.9,601+,2.4,601+,1.6,601+,5.8,601+,29.9,320,40.9,n/a,n/a
Thammasat University,686,n/a,378,21.9,250,37.8,579,25.3,601+,2.1,601+,12,601+,1.8,601+,18,98,81.6,n/a,n/a
Universidad Externado de Colombia,687,n/a,501+,13.1,158,52.6,396,39.3,601+,1.1,601+,9.6,601+,1.7,601+,1.4,601+,18.7,n/a,n/a
Universidad ICESI,688,n/a,501+,4.8,501+,10.9,180,71.1,601+,1.7,601+,5.4,601+,2.4,601+,8.5,601+,15.6,n/a,n/a
Universidad Nacional del Centro de la Provincia de Buenos Aires (UNICEN),689,n/a,501+,5.4,501+,2.4,130,81.1,601+,1.4,n/a,n/a,n/a,n/a,601+,15,601+,4,n/a,n/a
Universidad Peruana Cayetano Heredia (UPCH),690,n/a,501+,9.9,501+,10.9,214,66.4,601+,2.9,601+,1.5,601+,3.2,601+,29.3,574,20.7,n/a,n/a
Universidad de Antioquia,691,n/a,287,30.1,217,44.1,601+,4.6,601+,4.4,601+,4.4,601+,1.3,601+,44.6,601+,19.5,n/a,n/a
Universitat Ramon Llull,692,n/a,501+,10.4,199,47.1,601+,7.1,601+,8.7,146,94.4,388,35.6,601+,34.3,601+,10.6,n/a,n/a
Universiti Teknologi MARA - UiTM,693,n/a,317,26.8,195,47.4,601+,14.8,601+,2.7,601+,2,601+,1.7,601+,57.4,601+,10.8,n/a,n/a
University of Alabama at Birmingham,694,n/a,501+,6.9,501+,4.6,364,42.8,386,36.1,n/a,n/a,n/a,n/a,485,67.7,601+,4.7,n/a,n/a
University of Debrecen,695,n/a,485,17.8,501+,9.4,554,27.4,601+,3.8,601+,8.4,161,78.3,601+,57.4,408,30.7,n/a,n/a
University of Genoa,696,n/a,499,16.9,501+,3.7,601+,10.3,338,41.7,601+,5.1,601+,12.1,266,83.3,601+,4.9,n/a,n/a
University of Huddersfield,697,n/a,501+,10.8,501+,10.4,601+,6.3,491,25,227,77.4,197,70.6,387,75.2,601+,3.8,n/a,n/a
University of Hull,697,n/a,501+,7.5,501+,4.6,601+,16.6,442,28.9,311,58.7,291,50.3,378,75.6,601+,16.3,n/a,n/a
University of Manitoba,698,n/a,501+,14.3,475,19.3,400,38.9,601+,11,n/a,n/a,427,30,375,76,456,27.7,n/a,n/a
University of Nebraska - Lincoln,699,n/a,501+,10.5,501+,5.3,601+,19.4,363,38.4,375,46.2,601+,11.6,336,78.7,601+,17.5,n/a,n/a
University of Plymouth,700,n/a,501+,9,501+,12.9,601+,12,392,34.9,362,48.3,398,33.9,310,80.8,601+,6,n/a,n/a
University of Southern Queensland,701,n/a,501+,7.9,501+,8.4,601+,4.6,321,43,241,74.1,345,40.1,298,81.4,601+,3.8,n/a,n/a
American University,702,n/a,501+,16.3,332,29.2,479,32.3,601+,4.8,601+,3.3,575,17.2,601+,16.2,216,54.7,n/a,n/a
American University of the Middle East,703,n/a,501+,13.1,501+,17,601+,17.2,601+,2.9,3,100,475,24.2,601+,23,36,96.9,n/a,n/a
Bogaziçi Üniversitesi,704,n/a,398,21,200,47.1,601+,4.4,601+,14.3,601+,12.3,601+,2.9,601+,39,134,70.6,n/a,n/a
Brno University of Technology,705,n/a,501+,12.3,329,29.4,601+,20.2,601+,6.3,601+,12.2,211,68,413,73.9,470,26.3,n/a,n/a
Charles Darwin University,706,n/a,501+,5.3,501+,3.4,601+,5.1,422,31.3,326,56.4,126,86.7,601+,43.5,601+,4.1,n/a,n/a
City University of New York,707,n/a,348,24.4,251,37.7,601+,10.3,601+,5.7,601+,7.4,601+,5.4,121,92.1,557,21.3,n/a,n/a
Eötvös Loránd University,708,n/a,354,23.9,501+,15.3,601+,17.1,601+,7.1,601+,5.6,601+,15.3,478,68.2,297,43,n/a,n/a
Free University of Bozen-Bolzano,709,n/a,501+,4,501+,1.6,601+,12.1,353,39.7,220,79.8,440,28.5,601+,53.3,601+,6.6,n/a,n/a
Institut Teknologi Sepuluh Nopember (ITS Surabaya),710,n/a,501+,13,322,30.3,503,30.7,601+,1.8,307,60,601+,2.9,601+,12.2,595,19.8,n/a,n/a
Jadavpur University,711,n/a,501+,14.6,501+,4.5,601+,10.9,328,42.5,n/a,n/a,601+,1.1,601+,51.3,537,22.6,n/a,n/a
Jinan University (China),712,n/a,501+,3.9,501+,2,601+,9.3,397,34.5,353,49.4,140,83.9,601+,52.1,601+,2.3,n/a,n/a
Jouf University,713,n/a,501+,5.4,501+,4.8,351,43.7,601+,1.7,25,100,601+,3.1,601+,25.9,601+,4.8,n/a,n/a
Kagoshima University,714,n/a,501+,5,501+,2.4,195,68.6,601+,4.7,601+,4.5,601+,3.3,601+,30.8,601+,3.4,n/a,n/a
Khoja Akhmet Yassawi International Kazakh-Turkish University,715,n/a,501+,11.7,501+,13.4,317,49.9,601+,1.2,601+,5.8,513,21.7,601+,4.1,601+,13.8,n/a,n/a
King Khalid University,716,n/a,501+,10,501+,2.7,428,36.5,601+,1.9,29,100,601+,3.4,601+,42.7,601+,8.5,n/a,n/a
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",717,n/a,501+,14.7,360,26.7,354,43.6,601+,1.5,601+,1.2,601+,2.8,601+,15.2,601+,15.7,n/a,n/a
Pavol Jozef Šafárik University in Košice,718,n/a,501+,3.9,501+,2.6,270,57.7,601+,4,601+,2.2,228,61.8,601+,34.3,453,27.8,n/a,n/a
Princess Nourah bint Abdulrahman University,719,n/a,501+,14.4,476,19.3,601+,18.3,601+,1.5,197,85.5,375,37,601+,39.8,601+,4.1,n/a,n/a
Ritsumeikan University,720,n/a,501+,13.3,103,68.6,601+,9.3,601+,3.6,508,27,601+,11.4,601+,28.1,601+,9.1,n/a,n/a
Southern Cross University,721,n/a,501+,4.1,501+,3.5,601+,3.9,393,34.8,243,73.5,120,88.1,601+,57.3,601+,7.1,n/a,n/a
Stevens Institute of Technology,722,n/a,501+,2.5,501+,3.4,601+,5.9,342,41.4,399,42.1,131,86.3,601+,27.5,601+,17,n/a,n/a
Tallinn University of Technology (TalTech),723,n/a,501+,12.7,501+,10.8,584,25.1,601+,9.4,441,35.2,369,37.3,325,79.7,88,84.6,n/a,n/a
Tokushima University,724,n/a,501+,4.5,501+,1.5,203,67.4,601+,8.3,601+,3,601+,2.8,601+,20.6,601+,8.7,n/a,n/a
Tokyo Metropolitan University,725,n/a,501+,11.7,501+,5.1,542,27.7,471,26.4,601+,6.4,601+,7.6,601+,37.8,601+,6,n/a,n/a
Tokyo University of Agriculture and Technology,726,n/a,501+,11.8,501+,5.6,601+,14.1,335,41.9,601+,5.6,601+,6.4,601+,46.2,601+,5.1,n/a,n/a
Universidad Católica del Uruguay (UCU),727,n/a,501+,11,501+,16.1,318,49.9,601+,1.3,601+,11.8,601+,2.8,601+,6.9,286,44.5,n/a,n/a
Universidad Central de Venezuela,728,n/a,395,21.2,205,46.3,601+,21.4,601+,1.2,n/a,n/a,n/a,n/a,601+,22,601+,15.2,n/a,n/a
Universidad Iberoamericana IBERO,729,n/a,489,17.5,235,39.9,523,29.3,601+,1.3,601+,6.6,601+,2.6,601+,7.1,249,50,n/a,n/a
Universidad San Francisco de Quito (USFQ),730,n/a,501+,12.5,501+,17.7,470,32.6,601+,2.2,300,62.9,601+,2.2,601+,18.5,598,19.6,n/a,n/a
Universidad de La Sabana,731,n/a,491,17.3,161,51.4,601+,19.9,601+,1.9,601+,8.5,601+,2.4,601+,7.5,601+,7.6,n/a,n/a
Universidade Federal de Minas Gerais,732,n/a,272,31,501+,8.7,601+,11.8,601+,8.6,601+,9,601+,2.1,535,62.8,343,37.6,n/a,n/a
Universiti Tenaga Nasional (UNITEN),733,n/a,501+,6.9,501+,14.8,350,43.7,601+,11.5,601+,8.1,361,37.9,601+,44.7,601+,14.8,n/a,n/a
University of Bradford,734,n/a,501+,8.1,501+,6.4,601+,7.9,504,23.8,338,53.9,137,84.3,595,57.9,517,23.5,n/a,n/a
University of Cincinnati,735,n/a,501+,12.4,501+,11,601+,23.3,468,26.4,601+,6.6,601+,8.3,317,80.4,473,26.1,n/a,n/a
University of Haifa,736,n/a,501+,12.9,501+,9,551,27.5,536,21.2,601+,15.7,601+,4.4,601+,57,601+,17,n/a,n/a
University of Kentucky,737,n/a,501+,11.6,501+,14.9,601+,21.2,449,28.4,601+,16.5,601+,4.4,286,82.2,601+,15.6,n/a,n/a
University of Mons,738,n/a,501+,5.8,449,20.5,601+,3.7,309,44.3,457,32.6,356,38.7,601+,45.3,601+,16.8,n/a,n/a
University of New Brunswick,739,n/a,501+,4.4,501+,12.1,586,24.9,537,21.2,284,64.8,455,26.9,601+,52.2,601+,16.6,n/a,n/a
University of New Mexico,740,n/a,501+,12.7,501+,7.2,468,32.7,532,21.6,601+,10.8,601+,4.4,351,77.7,601+,7.7,n/a,n/a
University of Oklahoma,741,n/a,501+,9.5,501+,13.2,601+,16.6,377,37.1,529,24.4,601+,5.6,449,71,462,27,n/a,n/a
University of Oregon,742,n/a,497,17,501+,11.9,601+,14.3,429,30,601+,8,601+,6.3,601+,55.9,414,30.2,n/a,n/a
University of Pecs,743,n/a,501+,12.7,501+,8.6,434,35.6,601+,2.7,601+,9.1,225,62.5,601+,40.9,601+,16.6,n/a,n/a
University of Portsmouth,744,n/a,501+,7.9,501+,13.3,601+,8.4,583,17.9,242,73.7,150,81.6,333,79,601+,6.5,n/a,n/a
University of South Bohemia in České Budějovice,745,n/a,501+,5.2,501+,2.3,178,71.4,601+,5,n/a,n/a,n/a,n/a,601+,53.2,601+,10.3,n/a,n/a
