name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Université de Montpellier,384,29,461,19.4,601+,3.4,701+,8.9,224,57.6,550,23.9,398,32.3,9,99.8,701+,10.7,=370,38.7
Nankai University,385,28.6,414,21.1,601+,8.6,526,29.5,132,73.9,701+,11.2,701+,3.5,701+,8.1,440,18.9,=521,22.5
University of Münster,386,28.6,278,31.5,389,24.6,271,55.3,688,12.5,489,30.3,701+,4.9,252,59.1,314,26.1,=471,27.6
University of Hawaiʻi at Mānoa,387,28.4,543,16.1,601+,8.5,429,36.8,279,48.6,345,53,664,12.9,293,53.7,701+,10.7,=320,47.5
Aix-Marseille University,388,28.3,241,36.1,601+,4.5,701+,8.3,468,26.5,609,18.5,549,19.9,13,99.4,701+,11.3,=228,64.5
Belarusian State University,389,28.3,327,26.6,219,42.5,61,95.3,701+,1.3,701+,4.1,294,49.9,701+,3.4,341,24.5,701+,1.4
Concordia University,390,28.3,580,15,544,15.2,701+,3,504,23.7,227,80.3,122,89.3,373,40.4,254,30.2,=97,88.8
National Taiwan University of Science and Technology (Taiwan Tech),391,28.3,321,27.1,256,37.8,360,43.6,463,27,622,17.5,410,31.1,701+,1.9,451,18.5,=481,26.6
Universiti Brunei Darussalam (UBD),392,28.3,420,21,601+,5.5,54,96.3,701+,8.2,47,100,231,65.1,701+,2.3,296,27.4,701+,4
Institut National des Sciences Appliquées de Lyon (INSA),393,28.2,601+,7.8,331,29.4,425,37.1,258,50.8,492,29.4,213,69.3,553,18.8,674,12.8,=540,20.5
South China University of Technology,394,28.2,601+,12.5,601+,4.2,694,19,50,95.4,701+,10.4,701+,4.5,674,9.7,380,21.9,=667,10.2
Technion - Israel Institute of Technology,395,28.2,345,25.4,347,27.8,358,43.9,479,25.4,296,64.8,701+,4.6,628,12.8,250,30.7,=485,26.1
Xiamen University,396,28.2,340,25.9,601+,11.6,664,20,170,65.3,701+,5.4,701+,3.4,494,25.4,387,21.5,=579,17.1
Justus-Liebig-University Giessen,397,28.1,601+,13.6,601+,6.1,701+,1.7,92,85.7,701+,12.1,561,18.9,221,63.8,701+,9.5,655,11.1
Kazan (Volga region) Federal University,398,28.1,387,22.7,601+,7.6,68,93.7,701+,2.8,701+,10.5,82,96.1,234,61.7,701+,11.2,=497,24.4
"Stony Brook University, State University of New York",399,28.1,473,18.9,601+,7.6,517,30.4,424,31.8,376,45.2,285,51,424,34.4,449,18.5,=97,88.8
HSE University,400,28,318,27.3,308,31.9,82,90.7,701+,1.9,701+,6.3,597,16.1,191,71.1,639,13.4,701+,5.1
Iowa State University,401,27.9,440,20,597,13.5,701+,8.4,217,58.7,701+,4.6,690,11.1,307,50.9,300,27.2,=295,51.8
Masaryk University,402,27.9,371,23.2,305,32.2,701+,10.4,628,15.2,481,31,215,68.7,276,56.2,575,14.6,=207,69.9
Universidade Nova de Lisboa,403,27.9,313,28,452,20.2,679,19.6,498,24.2,548,24,309,47,224,63.5,444,18.8,=362,40.2
University of Granada,404,27.8,192,44,601+,9.8,701+,5.6,509,23.3,701+,3.4,598,16.1,34,96.8,701+,5.1,=391,36.1
Istanbul Technical University,405,27.6,357,24.2,131,60.4,701+,12.1,674,13.3,701+,7.3,569,18.3,398,37.2,365,23,=232,63.1
"University of California, Riverside",406,27.6,505,17.5,601+,7,701+,6.7,207,59.9,307,63,701+,9.1,346,45.1,701+,10,=327,46.6
University of the Philippines,407,27.6,250,34.4,136,58.9,415,38,701+,1.9,701+,1.6,701+,1.1,685,9.3,213,35.3,=370,38.7
Auckland University of Technology (AUT),408,27.4,464,19.3,601+,11.7,701+,10.3,575,18.5,59,100,48,99.3,635,12,433,19.3,=196,71.5
University of Delhi,409,27.4,240,36.1,344,28.2,701+,3.9,522,22.5,701+,1.4,701+,1.7,502,24.7,34,91.4,=432,31
Colorado State University,410,27.3,475,18.8,482,18.2,258,56.8,553,20.3,701+,12.3,701+,4.2,285,54.9,559,15,29,97.7
Universidad de Santiago de Chile (USACH),411,27.2,197,43.3,92,72.9,701+,8.7,701+,4,701+,6.6,701+,2.2,701+,7.3,701+,4,635,12.9
University of Kansas,412,27.2,577,15.1,601+,13.3,116,83.6,701+,9,263,72.6,701+,7.8,414,35.7,359,23.5,=194,71.8
University of Southern Queensland,413,27.2,601+,8.5,601+,6.8,701+,4.5,209,59.6,245,76.1,462,26.3,240,60.6,701+,12,=299,51.2
Oxford Brookes University,414,27.1,301,28.9,329,29.7,701+,13.8,701+,8.4,282,68.8,209,70.3,481,27.1,454,18.4,=409,34.3
Royal Holloway University of London,415,27.1,546,16,601+,5.7,701+,13.7,384,36.3,155,94.4,125,88.7,511,23.7,701+,11.1,=377,38.1
James Cook University,416,27,567,15.4,601+,8.7,701+,14.1,255,51.1,393,42,650,13.5,359,42.5,701+,9,131,83.3
Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),417,27,446,19.8,455,19.9,57,96,620,16,480,31.4,273,53.1,701+,5.4,534,15.7,701+,1.2
The American University in Cairo,418,27,287,30.3,405,23.8,368,42.8,701+,4.6,115,97.9,701+,3.9,701+,1.4,92,63.3,=588,16.3
Tomsk State University,419,26.9,376,23.1,601+,10.9,32,99.4,701+,5.1,555,23.7,109,91.5,514,23.4,701+,7.3,701+,3
UNESP,420,26.8,219,39.3,282,34.6,701+,15,614,16.2,701+,6.2,701+,2.8,422,34.5,701+,5.7,287,53.7
Washington State University,421,26.8,354,24.4,489,17.9,701+,16.2,386,35.4,358,50,701+,5.5,335,46.5,701+,11.1,=309,49.7
Graz University of Technology,422,26.7,595,14.5,601+,11,31,99.5,664,13.6,255,75,258,58.8,664,10.4,629,13.6,701+,4.2
Novosibirsk State University,423,26.7,317,27.5,572,14.4,69,93.5,685,12.6,701+,6.7,264,56.3,701+,5.3,667,12.9,701+,6.8
University of Canberra,424,26.7,601+,13.7,601+,7.3,701+,2.3,251,51.7,199,87,255,58.9,700,8.9,701+,9.8,=275,55.2
Université de Liège,425,26.7,495,18.1,524,16.3,701+,12.9,461,27.2,355,50.7,306,48.5,149,79.3,516,16.2,=318,47.8
Université de Strasbourg,426,26.7,216,39.6,601+,7.9,701+,5.3,512,23.1,449,35.6,357,38.6,194,70.2,701+,10.9,=614,14.9
University of Limerick,427,26.6,507,17.5,337,29.1,701+,14,529,21.9,190,88.4,434,28.6,421,34.6,614,13.9,254,58.9
Anna University,428,26.5,601+,8.5,601+,8.5,701+,5.3,12,99.8,n/a,n/a,701+,1.5,427,33.8,701+,9.8,n/a,n/a
IE University,429,26.4,601+,7,230,40.9,262,56.2,701+,2.6,154,94.6,4,100,701+,1,183,39.4,701+,6
Singapore University of Technology and Design,430,26.3,601+,7,601+,5.8,34,99.2,180,64.6,n/a,n/a,n/a,n/a,701+,3.1,701+,7.5,n/a,n/a
University of Trento,431,26.3,352,24.6,601+,8.9,685,19.3,305,44,509,26.9,701+,6.2,238,61,701+,9.3,=400,34.9
Koç University,432,26.2,393,22.4,187,47.3,591,24,448,28.6,504,27.3,687,11.2,701+,6.4,701+,11,=449,29.9
Murdoch University,433,26.2,601+,7.3,601+,5.3,701+,5.4,242,53.1,200,86.3,178,76.6,378,40.1,593,14.2,=506,23.7
National Taipei University of Technology,434,26.2,584,15,144,57.7,560,27,398,34.3,582,21.1,571,18.2,701+,1.3,485,17.3,638,12.6
National Taiwan Normal University,435,26.2,248,34.5,448,20.8,209,65.4,701+,5.9,674,14.5,452,26.7,701+,1.5,571,14.7,344,43.2
University of Stirling,436,26.2,601+,11.5,601+,10.2,701+,10.5,391,34.7,266,71.9,149,83.5,607,14.4,566,14.8,=152,79.8
Dublin City University,437,26,452,19.7,360,27,575,25.6,690,12.4,248,76,557,19.3,548,19.3,334,24.8,=137,81.7
Sejong University,438,26,601+,13.8,504,17.3,701+,14.7,169,65.5,542,24.6,451,26.7,462,29.2,701+,5.7,=691,8.7
Tampere University,439,26,391,22.5,463,19.5,595,23.9,422,31.8,473,32,701+,6.4,275,56.4,406,20.6,387,37.2
University of Science and Technology Beijing,440,26,601+,12.6,601+,3,701+,10.7,39,97.3,701+,3.3,701+,3,691,9.2,701+,6.2,701+,3.3
University of St.Gallen (HSG),441,26,601+,9,350,27.6,701+,6.2,515,22.8,52,100,150,83.1,701+,1,26,94.8,701+,1.6
Julius-Maximilians-Universität Würzburg,442,25.9,511,17.4,601+,6,701+,4.9,154,68,449,35.5,591,16.4,363,41.9,701+,9.5,=647,11.7
University of Dundee,443,25.9,488,18.3,595,13.6,418,37.5,654,14.2,142,96,162,79.9,475,27.4,701+,10.5,=524,21.8
University of Utah,444,25.9,548,15.9,601+,6,295,53,383,36.5,530,25.3,701+,10.1,289,54.4,560,14.9,315,49
Université Laval,445,25.9,443,19.9,601+,11,577,25.6,484,25.1,290,67.4,372,36.3,280,55.4,343,24.4,=432,31
National and Kapodistrian University of Athens,446,25.8,336,26.3,312,31.6,701+,2,441,29.1,701+,9.9,595,16.2,182,72.8,276,28.9,=592,16.1
University of Connecticut,447,25.8,576,15.1,601+,6.9,701+,14.5,327,41.6,368,47,560,19,237,61.4,383,21.7,=243,61.9
Aston University,448,25.7,601+,12.9,416,22.8,701+,10,400,34.1,164,93,359,38.3,310,50.5,463,18.1,=640,12.3
Johannes Kepler University Linz,449,25.7,601+,12.5,598,13.5,122,82.9,617,16.1,201,86.3,447,27.2,487,26.5,701+,11.1,=560,18.4
"The University of Tennessee, Knoxville",450,25.7,601+,10.3,534,15.4,701+,10.8,135,72.5,701+,4.2,701+,2.5,345,45.2,701+,11.9,=438,30.7
Toyota Technological Institute,451,25.7,601+,5.2,601+,1.6,419,37.5,45,96.4,701+,7.7,701+,1.6,701+,1,701+,8.4,n/a,n/a
University of Jyväskylä,452,25.7,518,17.2,601+,12.5,100,86.2,626,15.3,404,40.9,701+,2.8,287,54.7,701+,11.4,=447,30.2
Iran University of Science and Technology,453,25.6,601+,6.6,410,23.2,701+,2.5,54,94.8,n/a,n/a,701+,1.5,652,11.1,701+,5.5,701+,1.5
Central South University,454,25.5,601+,8.8,601+,3.4,701+,5.6,28,98.4,701+,6.6,701+,3.6,616,13.5,701+,9.9,=689,8.9
Université Claude Bernard Lyon 1,455,25.5,471,18.9,601+,4.1,701+,8.2,233,55.3,701+,7.9,659,13.2,78,90.8,701+,8.8,=481,26.6
Czech Technical University in Prague,456,25.2,403,21.5,259,37.6,161,75.8,701+,4.1,526,25.6,349,39.2,592,15.3,618,13.8,701+,1.6
Indian Institute of Technology Indore,457,25.2,601+,5.6,601+,4.3,478,33.3,57,94.4,701+,2.3,701+,1.1,701+,1.2,701+,8.4,701+,2
Southeast University,458,25.2,601+,12.8,601+,7.4,593,23.9,134,73.1,664,15.1,701+,3.5,536,21.1,701+,8.8,=581,16.9
Sultan Qaboos University,459,25.2,528,16.7,593,13.7,259,56.7,577,18.4,58,100,701+,3.4,325,48.3,478,17.4,701+,8
Universität Mannheim,460,25.2,545,16.1,179,48.6,701+,2.1,299,45.1,495,29.1,536,20.9,701+,2,355,23.8,701+,2.5
"Essex, University of",461,25.1,535,16.4,601+,5.1,701+,13,475,25.6,82,99.8,53,99,380,40.1,638,13.4,=678,9.6
Universität Potsdam,462,25,547,16,601+,3.1,701+,16.4,359,38.6,353,51,518,21.8,105,86.3,701+,7.2,=345,42.6
Florida State University,463,24.9,349,25.1,374,25.7,701+,6.8,430,30.7,659,15.6,701+,3.9,379,40.1,407,20.5,=283,54.3
National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),464,24.9,601+,10.2,601+,10.1,36,99,701+,10.9,341,54.1,115,90.7,701+,2,466,18,701+,1.2
Universität Jena,465,24.9,482,18.5,601+,6,20,99.9,701+,10,n/a,n/a,509,22.4,125,84,701+,8.1,=592,16.1
Johannes Gutenberg Universität Mainz,466,24.8,389,22.6,601+,12.7,281,54.5,641,14.8,418,38.5,594,16.2,193,70.2,701+,10.4,=552,19
Colorado School of Mines,467,24.7,601+,7.2,601+,9.6,675,19.7,143,70.8,491,29.6,701+,9,701+,2.3,481,17.4,355,42
Umea University,468,24.7,449,19.7,583,13.9,191,68.3,637,14.9,554,23.8,701+,9.6,349,44.8,681,12.7,=318,47.8
University of Bordeaux,469,24.7,289,30.2,601+,5.3,701+,14.4,537,21.4,527,25.6,554,19.5,74,91.2,701+,11.9,=393,35.8
University of Sharjah,470,24.7,530,16.7,473,18.8,701+,5.5,668,13.5,9,100,35,99.7,413,35.9,600,14.1,=495,24.6
Ben-Gurion University of The Negev,471,24.6,592,14.6,577,14.2,701+,11.7,245,52.7,294,65.3,607,15.7,544,20.1,701+,10.5,=564,18.2
Illinois Institute of Technology,472,24.6,601+,14.2,532,15.6,701+,13,280,48.5,490,30.1,93,94.1,701+,1.5,632,13.6,701+,2.5
Università degli Studi di Pavia,473,24.6,413,21.2,601+,5.8,701+,7.5,257,51,701+,6.1,657,13.2,296,53.1,652,13.2,=336,44.4
Hiroshima University,474,24.5,366,23.6,581,14,136,81,701+,9.6,624,17.3,663,12.9,457,30,701+,9.8,=382,37.5
Beihang University (former BUAA),475,24.4,601+,13.1,601+,5.5,440,36.1,150,68.7,701+,7.5,701+,4.9,701+,7,656,13.1,=608,15.2
Ural Federal University - UrFU,476,24.4,410,21.3,601+,13.3,70,93.2,701+,2.1,701+,5.7,465,25.8,225,63.3,701+,7.4,=490,24.8
Vilnius University,477,24.4,447,19.8,346,27.8,119,83,701+,3,701+,13,622,14.9,351,43.5,325,25.5,=647,11.7
Kobe University,478,24.3,308,28.5,248,38.8,292,53.2,701+,11.6,701+,7.4,701+,7.7,701+,8.7,701+,11.9,=658,10.9
Universitat Politecnica de Valencia,479,24.3,338,26.2,601+,12,332,47,561,19.6,701+,4.3,489,23.9,271,56.8,701+,8.1,=467,28.1
Universität Konstanz,480,24.2,430,20.4,601+,6.9,473,33.7,541,21.2,230,79.8,638,14.2,506,24.1,536,15.6,=271,55.8
Universität  Leipzig,481,24.1,344,25.4,601+,10.2,181,71,701+,9.6,n/a,n/a,602,15.8,249,59.3,701+,10,=403,34.6
Missouri University of Science and Technology,482,24,601+,4.6,601+,4.8,701+,6.5,94,85.1,313,61.1,674,12.3,701+,2.1,701+,9.6,701+,1.6
Bangor University,483,23.9,601+,8.8,601+,5.3,701+,14.9,346,39.7,391,42.2,267,55.4,503,24.6,661,13,=108,87.4
Hitotsubashi University,484,23.9,601+,14.4,72,80.6,538,28.6,701+,2.2,578,21.6,508,22.4,701+,1,190,38.4,701+,1.1
Leibniz University Hannover,485,23.9,408,21.3,298,33.2,701+,16.8,640,14.8,408,40.5,418,30.6,350,44.3,654,13.1,=449,29.9
Satbayev University,486,23.9,370,23.3,272,36,111,84.3,701+,1.2,407,40.5,701+,4.2,701+,1,701+,10.5,701+,1.3
University of Milano-Bicocca,487,24,424,20.6,601+,9.6,701+,2.9,227,57.1,701+,3.3,701+,4.6,344,45.2,650,13.2,=453,29.4
Universitat de Valencia,488,23.8,255,33.9,601+,7.3,701+,10.9,523,22.4,701+,2.3,588,16.6,128,83.4,701+,6.6,=425,31.6
University of Electronic Science and Technology of China,489,23.7,601+,4.3,601+,3,701+,8.6,46,96.4,701+,3.4,701+,2.6,530,21.7,701+,7.6,701+,3.5
University of Guelph,490,23.7,601+,13.5,444,20.9,701+,5.8,286,47.5,384,43.5,618,15.1,525,22.3,658,13.1,=389,36.3
IPB University (aka Bogor Agricultural University),491,23.6,399,21.6,244,39,203,66.1,701+,1.7,339,54.6,701+,3.8,701+,1.2,347,24.1,701+,3.4
"University of Rome ""Tor Vergata""",492,23.6,277,31.5,601+,12.6,701+,7.6,367,38.1,701+,7.1,596,16.2,435,32.8,701+,7.8,=608,15.2
Dalian University of Technology,493,23.5,601+,9.1,601+,3.2,701+,16.8,110,79.8,701+,12.2,701+,3.2,582,16.3,627,13.7,=691,8.7
University at Buffalo SUNY,494,23.5,499,18,601+,8.3,701+,7.8,378,37.2,389,42.8,390,33.3,516,23.3,340,24.6,=305,50.6
University of Iowa,495,23.5,444,19.9,601+,11.2,325,48.2,548,20.9,569,22.3,701+,4.6,304,51.3,374,22.1,=373,38.4
Chung-Ang University (CAU),496,23.4,445,19.8,271,36.2,186,69.5,701+,8.9,690,13.8,373,36.3,701+,1.7,672,12.8,701+,2.5
Hunan University,497,23.4,601+,8.6,601+,8.4,701+,13.8,104,82,701+,4.9,701+,1.9,701+,3.8,447,18.7,701+,7
Rensselaer Polytechnic Institute,498,23.4,601+,8.3,601+,7,682,19.5,144,70.7,701+,4,326,44.3,701+,1.6,350,24.1,701+,2.7
Universidad de Sevilla,499,23.4,220,38.8,601+,10.4,701+,16.7,701+,8.5,701+,3.6,599,16,135,82,701+,8,=456,29.1
Ewha Womans University,500,23.2,325,26.7,413,23,150,77.4,701+,7.7,701+,7.8,551,19.8,701+,1.6,552,15.3,701+,6.9
Ulster University,501,23.2,601+,8.4,601+,13,701+,11.9,697,12.1,72,100,117,90.5,388,38.5,701+,11.6,230,63.7
University of Delaware,502,23.2,601+,10.3,601+,7.9,701+,6.9,212,59.1,444,36.3,649,13.7,468,28.2,419,19.8,424,31.8
University of Jordan,503,23.2,297,29.1,250,38.8,701+,17.4,701+,3.3,586,20.6,385,34.1,613,13.8,264,29.8,=460,28.9
Bilkent University,504,23.1,396,22.2,196,44.9,701+,17.2,679,12.9,264,72,701+,5.7,701+,4.1,588,14.3,=621,14.2
Jilin University,505,23.1,601+,14.3,189,47.1,405,39.3,506,23.6,701+,12.4,701+,2.2,563,17.9,458,18.3,=627,13.7
University of Portsmouth,506,23.1,601+,8.4,601+,9.6,701+,8.7,572,18.7,253,75.1,134,87.3,348,44.8,690,12.6,=187,73.1
Macau University of Science and Technology,507,23,601+,4.2,601+,4.2,701+,4.5,283,47.8,12,100,1,100,701+,2.4,394,20.9,701+,1.1
National Sun Yat-sen University,508,23,330,26.5,395,24.4,527,29.5,483,25.2,552,23.8,701+,10.3,701+,2.5,701+,12.1,=536,20.9
Oregon State University,509,23,556,15.7,601+,4.6,698,18.9,334,41.1,627,17,701+,9.6,259,58.2,607,14.1,291,53.1
Università Cattolica del Sacro Cuore,510,23,367,23.5,314,31.4,453,35,672,13.4,701+,10.4,668,12.7,696,9,318,26,=336,44.4
Sogang University,511,22.9,401,21.5,178,49.1,269,55.7,701+,5.5,701+,7.2,483,24.3,701+,1,513,16.5,701+,1.4
University of Bayreuth,512,22.9,601+,10.3,467,19.3,338,46.4,464,27,357,50.1,515,21.9,374,40.2,701+,12.1,=603,15.4
East China Normal University,513,22.8,571,15.2,601+,3.7,693,19.1,243,53.1,562,23.3,553,19.6,453,31,701+,11.7,548,19.7
SOAS University of London,514,22.8,494,18.1,601+,9.5,701+,18.3,629,15.2,51,100,51,99,701+,1,427,19.6,701+,3.8
Université Paul Sabatier Toulouse III,515,22.8,485,18.4,601+,3.4,388,40.4,493,24.8,701+,5.5,493,23.5,20,98.2,701+,7.4,=524,21.8
Bogaziçi Üniversitesi,516,22.7,378,23,138,58.4,701+,4,649,14.3,701+,11.1,701+,2.6,701+,4.9,121,52.7,701+,6.2
Duy Tan University,517,22.7,601+,10.7,367,26.3,701+,3.8,408,33.6,436,37,701+,1.2,222,63.7,701+,10.9,=263,57.4
Pontificia Universidad Católica Argentina,518,22.7,431,20.4,303,32.3,22,99.9,701+,1.1,701+,1.9,701+,8.8,701+,1,420,19.8,701+,1
Shanghai University,519,22.7,397,22.2,601+,9,291,53.3,476,25.4,383,43.8,701+,5.9,643,11.5,701+,11.1,=598,15.8
The University of Georgia,520,22.7,421,20.9,481,18.2,701+,9.7,435,29.7,701+,9.7,701+,4.5,253,59.1,470,17.7,=327,46.6
Universität Bremen,521,22.7,450,19.7,601+,8.4,701+,16.3,496,24.4,394,41.7,453,26.7,160,77.7,701+,7.2,=467,28.1
Kyungpook National University,522,22.6,601+,11.1,486,18,217,64.5,597,17.2,701+,9.8,545,20.1,701+,7.7,168,43.1,=279,54.6
Universidad Austral,523,22.6,460,19.4,152,52.5,165,75.4,701+,1.8,701+,2.4,701+,8.5,701+,1,701+,9.4,701+,1.2
University of Texas Dallas,524,22.6,601+,13.3,601+,11.6,701+,3.8,236,54.5,701+,5.4,376,35.5,509,23.8,701+,8.4,=358,41.1
Universidad de Zaragoza,525,22.5,381,22.9,601+,4.5,252,57.6,701+,7.1,701+,4.1,701+,9.7,282,55.3,701+,8,145,80.6
University of Hull,526,22.5,601+,8.5,601+,3.5,701+,13,477,25.4,322,57.4,221,67.4,407,36.4,507,16.8,=118,85.2
Universiti Teknologi Brunei,527,22.4,601+,13.7,601+,3.9,86,90.3,701+,8.6,46,100,701+,5.5,701+,1,226,34.2,701+,1
MGIMO University,528,22.3,601+,11.8,436,21.3,17,100,701+,1.4,701+,12.7,315,46.2,701+,1,144,47.6,701+,1
Sabanci University,529,22.3,496,18.1,262,37.5,465,34.5,567,19.2,437,37,620,15,701+,1.8,701+,11.2,=603,15.4
University of Madras,530,22.3,601+,8.7,601+,3.6,n/a,n/a,51,95.4,n/a,n/a,n/a,n/a,701+,2.4,n/a,n/a,701+,1.1
Edith Cowan University,531,22.2,601+,8.7,601+,8.1,701+,6.2,335,41,240,77.5,197,72.6,554,18.7,701+,12,=647,11.7
Aristotle University of Thessaloniki,532,22.1,305,28.7,370,25.9,701+,3.8,667,13.5,701+,1.4,701+,4,169,75.4,532,15.7,388,36.6
Christian-Albrechts-University zu Kiel,533,22.1,478,18.6,601+,10.1,328,47.7,616,16.1,n/a,n/a,701+,9.4,145,79.9,701+,10.5,=351,42.3
Universidad de Palermo (UP),534,22.1,601+,9.3,493,17.8,83,90.5,701+,1.1,411,40.4,79,96.6,701+,1,701+,9.6,701+,1
University of Genoa,535,22.1,511,17.4,601+,3.8,701+,11.3,340,40.6,701+,4.8,701+,8.8,291,54.3,679,12.7,=243,61.9
China Agricultural University,536,22,601+,9.6,601+,2.1,667,19.9,119,78.7,701+,3.4,701+,1.6,701+,3.3,701+,6.5,=695,8.4
Peter the Great St. Petersburg Polytechnic University,537,22,529,16.7,601+,9,148,77.6,701+,3,669,15,131,87.6,528,21.9,701+,4.3,=564,18.2
University of Crete,538,22,575,15.1,573,14.3,701+,3,158,67.9,701+,1.7,701+,3.8,619,13.4,701+,8.9,701+,3.5
University of Salamanca,539,22,324,26.8,550,15,611,23.2,701+,6.9,701+,6.7,510,22.4,343,45.3,550,15.3,=189,72.5
Universidad de Alcalá,540,21.9,601+,10,601+,4.7,189,68.8,701+,5.2,590,20,225,66.3,395,37.9,701+,9.4,179,74.3
Universiti Utara Malaysia (UUM),541,21.9,423,20.6,345,28,389,40.4,701+,7.1,603,18.8,164,79.8,701+,3.4,701+,9.7,=661,10.6
Lahore University of Management Sciences (LUMS),542,21.8,555,15.7,97,72,452,35.1,701+,6,701+,7.3,701+,1.9,701+,1.1,373,22.2,701+,1.4
Universidad Nacional de La Plata (UNLP),543,21.8,221,38.7,316,31,598,23.8,701+,2.1,701+,3.6,423,29.9,695,9.1,701+,8.6,701+,5.1
ITMO University,544,21.7,601+,12,601+,11.6,55,96.2,701+,6.9,579,21.4,354,38.9,476,27.3,701+,7.3,=612,15
Ulm University,545,21.7,601+,7.6,601+,3.9,144,78.3,404,33.7,403,41.1,533,21.1,603,14.5,701+,7.2,701+,3.2
Universidad de Costa Rica,546,21.6,260,33.5,260,37.6,459,34.7,701+,1.8,n/a,n/a,n/a,n/a,701+,6,227,33.7,701+,4.7
Bar-Ilan University,547,21.5,601+,8,601+,5.3,701+,7.8,194,62.2,366,47.9,701+,2.9,667,10.2,554,15.2,=463,28.4
City University of New York,548,21.5,386,22.7,286,34.1,701+,9.4,701+,5.8,701+,6.6,701+,4.9,90,89,434,19.3,=428,31.3
Singapore Management University,549,21.5,601+,11.8,538,15.3,701+,10.5,546,20.9,39,100,238,63.3,701+,1.2,331,25,=531,21.4
Lehigh University,550,21.4,601+,5.8,601+,4.2,567,26.2,362,38.4,311,62.4,426,29.6,693,9.1,285,28.3,=320,47.5
Northumbria University at Newcastle,551,21.4,601+,10.5,530,15.9,701+,10.7,621,16,291,67.2,199,72.3,314,49.8,523,16,=456,29.1
University of Eastern Finland,552,21.4,588,14.8,601+,9.7,403,39.4,494,24.6,482,30.9,701+,4.8,230,62.4,701+,8.1,=463,28.4
Ajman University,553,21.3,601+,13.6,279,34.7,701+,8.2,701+,2.2,8,100,3,100,701+,2,644,13.3,701+,3
Canadian University Dubai,554,21.3,591,14.7,567,14.4,505,31.3,701+,2.3,4,100,5,100,701+,1,371,22.3,701+,1
Hasselt University,555,21.3,601+,5.8,601+,3.4,143,78.8,579,18.3,247,76,488,23.9,478,27.2,701+,10.2,=596,15.9
University of Nebraska - Lincoln,556,21.3,601+,10.8,601+,5.9,700,18.8,406,33.7,488,30.4,701+,8.2,357,42.6,701+,12.2,156,79.1
Universiti Teknologi MARA - UiTM,557,21.2,303,28.9,184,47.6,701+,15.8,701+,2.8,701+,1.9,701+,2.1,504,24.3,701+,8.7,=432,31
Florida International University,558,21.1,586,14.9,274,35.4,701+,12,682,12.8,581,21.1,676,12.1,207,68.1,594,14.2,=367,39
INTI International University,559,21.1,601+,5,556,14.8,112,84.3,701+,1.7,252,75.2,126,88.4,701+,1,701+,9.1,701+,1
Politecnico di Bari,560,21.1,601+,6.5,601+,4.6,701+,15.6,114,79.3,701+,5,701+,7.9,701+,4.1,701+,5.5,701+,1.1
Renmin (People's) University of China,561,21.1,363,23.7,233,40.4,701+,17.2,701+,8,701+,7,701+,5.3,701+,1.5,94,62.4,=564,18.2
"University of Chemistry and Technology, Prague",562,21.1,601+,6.1,601+,7.9,35,99,680,12.9,502,27.8,201,71.9,701+,3.2,701+,10.1,701+,1.3
Chongqing University,563,21,601+,8.4,601+,3.8,701+,13.2,146,70.4,672,14.7,701+,2.2,645,11.4,630,13.6,=665,10.3
University of Plymouth,564,21,601+,9,601+,12.1,701+,12.2,443,29.1,352,51.3,352,38.9,342,45.4,701+,11.2,335,45
Ateneo de Manila University,565,20.9,451,19.7,141,57.9,533,29,701+,1.7,701+,3.3,701+,2.7,701+,1.1,115,54.6,701+,1.7
University of South Florida,566,20.9,601+,13.2,601+,10.2,701+,7.9,381,36.6,485,30.7,646,13.8,261,57.8,701+,10.6,=400,34.9
Université de Fribourg,567,20.9,601+,10.7,601+,3.8,701+,5.3,355,38.8,76,100,319,45.4,701+,8.9,411,20.4,701+,5.2
Bond University,568,20.8,601+,4.7,601+,5.2,356,44.1,518,22.8,195,87.7,96,93.6,701+,1.1,701+,11.7,701+,1.1
National Chengchi University,569,20.8,455,19.5,245,39,674,19.7,701+,2.7,507,27.1,491,23.5,701+,1,49,81,701+,1.9
Universidad Adolfo Ibáñez,570,20.8,469,19.1,90,73.5,701+,4.2,701+,4.4,427,37.7,701+,4.2,701+,1.2,624,13.7,701+,1.1
University of Huddersfield,571,20.8,601+,12.5,548,15,701+,6.7,547,20.9,295,65.1,165,79.4,367,41.2,701+,9,701+,7.3
Chiang Mai University,572,20.7,256,33.8,466,19.3,701+,16.4,701+,3.9,701+,5.1,701+,4.1,538,20.9,495,17.1,=252,59.2
Coventry University,573,20.7,601+,9.2,601+,12.5,701+,15.7,701+,6.8,257,74.8,26,100,308,50.7,626,13.7,=481,26.6
Indian Institute of Technology BHU Varanasi (IIT BHU Varanasi),574,20.7,601+,4.4,601+,3.6,701+,3.9,78,88.7,701+,1.4,701+,1.1,701+,1.5,701+,8.2,701+,4
Warsaw University of Technology,575,20.7,382,22.8,172,49.8,408,38.7,701+,4.3,701+,1.8,701+,10.3,676,9.7,701+,11.5,701+,2.1
