university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
180,765,,601,12.8,601.0,5.1,366.0,43.0,701.0,2.2,31.0,100.0,701.0,10.2,701.0,7.8,701.0,7.8,701.0,1.1
181,557,21.2,303,28.9,184.0,47.6,701.0,15.8,701.0,2.8,701.0,1.9,701.0,2.1,504.0,24.3,701.0,8.7,432.0,31.0
182,362,30.7,476,18.7,249.0,38.8,701.0,3.4,159.0,67.5,701.0,2.1,701.0,1.8,203.0,68.6,475.0,17.5,560.0,18.4
183,543,21.8,221,38.7,316.0,31.0,598.0,23.8,701.0,2.1,701.0,3.6,423.0,29.9,695.0,9.1,701.0,8.6,701.0,5.1
184,462,25.0,547,16.0,601.0,3.1,701.0,16.4,359.0,38.6,353.0,51.0,518.0,21.8,105.0,86.3,701.0,7.2,345.0,42.6
185,1237,,601,7.3,601.0,7.5,701.0,4.3,701.0,6.8,701.0,7.9,701.0,7.4,701.0,1.0,381.0,21.8,701.0,1.5
186,1323,,601,7.7,601.0,2.9,701.0,4.4,701.0,1.5,701.0,2.7,701.0,2.9,701.0,1.0,701.0,7.7,701.0,7.7
187,258,38.7,257,33.8,299.0,33.1,701.0,10.9,414.0,32.8,81.0,99.8,378.0,35.3,529.0,21.9,93.0,62.6,36.0,97.1
188,1058,,601,5.9,601.0,4.1,701.0,6.6,633.0,15.1,506.0,27.2,701.0,4.8,701.0,7.5,701.0,10.4,701.0,4.4
189,872,,601,3.5,601.0,2.9,701.0,8.3,701.0,5.6,237.0,78.2,83.0,95.9,701.0,2.3,701.0,11.1,701.0,1.1
190,673,,601,6.7,601.0,2.0,701.0,16.6,375.0,37.4,701.0,7.6,507.0,22.5,386.0,38.6,701.0,7.5,323.0,47.2
191,1008,,601,9.7,601.0,2.5,651.0,20.8,701.0,10.2,701.0,1.2,701.0,1.7,701.0,5.0,701.0,6.1,579.0,17.1
192,766,,601,14.0,601.0,7.5,701.0,5.5,428.0,31.1,638.0,16.8,504.0,22.6,583.0,16.2,701.0,9.1,701.0,6.1
193,867,,601,8.9,601.0,8.0,701.0,12.0,558.0,20.0,547.0,24.0,701.0,5.2,550.0,19.0,660.0,13.0,485.0,26.1
194,944,,601,5.9,601.0,5.8,701.0,11.5,701.0,4.4,439.0,37.0,156.0,81.6,579.0,16.7,701.0,8.9,701.0,1.5
195,584,20.3,328,26.6,112.0,67.7,701.0,3.7,701.0,1.0,701.0,2.5,701.0,2.9,,,266.0,29.8,,
196,45,76.9,98,67.7,32.0,96.1,401.0,39.6,110.0,80.2,35.0,100.0,10.0,100.0,440.0,32.4,16.0,98.6,28.0,97.8
197,105,59.4,111,62.7,320.0,30.5,330.0,47.7,296.0,45.6,108.0,98.3,152.0,82.4,47.0,95.5,105.0,58.2,12.0,99.4
198,1069,,601,3.7,601.0,5.3,359.0,43.7,701.0,1.3,466.0,33.0,701.0,4.0,701.0,1.0,701.0,9.3,701.0,1.0
199,740,,601,11.4,601.0,4.3,52.0,97.0,701.0,6.3,701.0,5.0,701.0,1.5,701.0,7.2,701.0,4.7,701.0,4.5
200,1141,,601,12.4,601.0,5.1,701.0,16.3,615.0,16.1,701.0,2.8,701.0,1.7,701.0,6.5,701.0,3.8,701.0,4.0
201,153,50.9,199,43.0,161.0,51.1,555.0,27.4,308.0,43.3,174.0,91.6,180.0,76.2,85.0,89.8,424.0,19.7,57.0,94.8
202,6,97.8,23,98.3,12.0,99.4,42.0,98.5,58.0,94.0,61.0,100.0,14.0,100.0,35.0,96.7,45.0,83.0,61.0,94.4
203,1094,,601,9.7,601.0,7.9,460.0,34.7,701.0,3.6,701.0,2.1,701.0,2.7,701.0,2.6,459.0,18.2,701.0,1.4
204,920,,601,6.6,601.0,12.1,224.0,63.3,701.0,1.3,701.0,1.8,487.0,24.0,701.0,1.0,701.0,10.2,,
205,247,39.7,231,37.5,258.0,37.7,79.0,91.2,639.0,14.8,373.0,46.2,379.0,35.2,98.0,87.4,701.0,11.2,438.0,30.7
206,1448,,601,5.6,601.0,1.5,701.0,5.0,701.0,2.4,701.0,2.3,701.0,1.1,701.0,1.0,701.0,3.9,701.0,1.0
207,669,,532,16.6,519.0,16.5,683.0,19.4,701.0,1.9,167.0,92.5,307.0,47.7,701.0,6.3,701.0,8.2,701.0,2.5
208,350,31.3,280,31.2,176.0,49.3,701.0,14.9,701.0,11.4,701.0,3.2,416.0,30.7,243.0,59.9,196.0,37.3,128.0,83.5
209,175,48.7,296,29.3,361.0,26.9,436.0,36.5,71.0,91.4,73.0,100.0,584.0,17.3,319.0,49.2,696.0,12.5,70.0,93.2
210,423,26.7,317,27.5,572.0,14.4,69.0,93.5,685.0,12.6,701.0,6.7,264.0,56.3,701.0,5.3,667.0,12.9,701.0,6.8
211,583,20.3,493,18.2,429.0,21.9,431.0,36.8,701.0,1.7,21.0,100.0,324.0,44.9,701.0,1.0,701.0,8.3,,
212,231,41.6,448,19.7,451.0,20.4,98.0,87.2,281.0,48.3,10.0,100.0,184.0,75.3,459.0,29.6,701.0,9.0,220.0,66.5
213,910,,601,10.1,601.0,4.2,701.0,16.0,446.0,28.8,701.0,5.0,701.0,10.6,701.0,2.6,701.0,8.2,701.0,1.7
214,835,,453,19.6,601.0,4.4,695.0,19.0,701.0,8.0,701.0,4.4,701.0,2.0,560.0,18.0,701.0,8.2,263.0,57.4
215,781,,601,10.3,601.0,2.7,701.0,7.1,505.0,23.6,625.0,17.1,642.0,13.9,161.0,77.3,701.0,6.7,601.0,15.6
216,1003,,601,13.5,439.0,21.1,701.0,9.4,701.0,2.3,701.0,4.7,701.0,1.2,657.0,10.7,399.0,20.8,701.0,6.1
217,1259,,601,8.1,601.0,7.4,701.0,4.8,701.0,3.1,656.0,15.7,701.0,1.6,701.0,1.1,701.0,9.5,701.0,1.3
218,751,,601,11.2,601.0,6.7,159.0,75.9,701.0,7.2,,,701.0,9.5,480.0,27.1,606.0,14.1,701.0,1.9
219,163,50.0,142,54.8,470.0,19.0,701.0,9.5,41.0,96.9,274.0,70.4,522.0,21.6,352.0,43.5,701.0,10.4,271.0,55.8
220,676,,601,10.9,584.0,13.9,701.0,3.1,531.0,21.8,575.0,21.6,316.0,46.0,576.0,16.8,281.0,28.5,393.0,35.8
221,1275,,601,5.7,601.0,3.2,701.0,11.6,701.0,10.1,701.0,5.6,701.0,7.7,701.0,1.1,701.0,8.6,701.0,5.6
222,1328,,601,7.7,601.0,2.4,701.0,1.1,701.0,1.6,701.0,6.8,701.0,1.0,701.0,1.1,565.0,14.8,701.0,1.0
223,158,50.4,129,58.8,113.0,67.5,194.0,67.6,519.0,22.7,381.0,44.3,72.0,97.3,341.0,45.4,701.0,9.7,511.0,23.2
224,468,24.7,449,19.7,583.0,13.9,191.0,68.3,637.0,14.9,554.0,23.8,701.0,9.6,349.0,44.8,681.0,12.7,318.0,47.8
225,411,27.2,197,43.3,92.0,72.9,701.0,8.7,701.0,4.0,701.0,6.6,701.0,2.2,701.0,7.3,701.0,4.0,635.0,12.9
226,569,20.8,455,19.5,245.0,39.0,674.0,19.7,701.0,2.7,507.0,27.1,491.0,23.5,701.0,1.0,49.0,81.0,701.0,1.9
227,20,86.7,31,96.0,57.0,87.7,701.0,11.8,63.0,93.5,89.0,99.5,13.0,100.0,70.0,91.9,42.0,88.1,7.0,99.7
228,77,65.2,72,80.0,31.0,96.3,97.0,87.4,385.0,36.2,594.0,19.6,298.0,49.7,498.0,25.0,69.0,70.9,377.0,38.1
229,176,48.7,190,44.4,164.0,51.0,701.0,12.6,295.0,45.7,317.0,59.9,527.0,21.2,49.0,95.4,38.0,88.9,175.0,75.1
230,885,,601,5.7,601.0,1.1,23.0,99.9,701.0,1.2,701.0,1.1,701.0,1.3,701.0,1.1,572.0,14.6,701.0,1.0
231,199,46.0,103,65.4,35.0,95.7,701.0,17.6,701.0,5.9,517.0,26.4,701.0,2.0,649.0,11.1,23.0,96.2,362.0,40.2
232,764,,427,20.4,419.0,22.7,701.0,10.1,701.0,6.0,701.0,3.2,701.0,3.4,483.0,27.0,619.0,13.8,425.0,31.6
233,49,76.2,50,88.4,190.0,46.3,236.0,60.0,67.0,92.3,57.0,100.0,174.0,77.1,438.0,32.7,53.0,78.6,246.0,61.3
234,386,28.6,278,31.5,389.0,24.6,271.0,55.3,688.0,12.5,489.0,30.3,701.0,4.9,252.0,59.1,314.0,26.1,471.0,27.6
235,750,,601,9.2,601.0,9.4,701.0,8.4,701.0,10.8,363.0,48.4,183.0,75.8,499.0,24.8,701.0,8.9,528.0,21.6
236,205,45.1,160,51.0,340.0,28.7,701.0,16.9,205.0,60.0,395.0,41.6,512.0,22.3,101.0,87.2,305.0,26.8,292.0,52.8
237,1165,,601,9.6,557.0,14.6,701.0,18.1,701.0,1.7,,,,,701.0,3.6,116.0,54.4,701.0,4.1
238,240,40.6,151,52.4,458.0,19.8,247.0,58.0,526.0,22.1,397.0,41.5,365.0,37.5,79.0,90.7,319.0,25.9,399.0,35.2
239,385,28.6,414,21.1,601.0,8.6,526.0,29.5,132.0,73.9,701.0,11.2,701.0,3.5,701.0,8.1,440.0,18.9,521.0,22.5
240,124,55.2,94,69.3,99.0,71.2,701.0,5.2,282.0,48.3,302.0,63.8,262.0,56.6,173.0,75.1,201.0,36.9,453.0,29.4
241,126,55.0,314,27.8,494.0,17.8,253.0,57.4,44.0,96.5,34.0,100.0,143.0,85.0,175.0,74.4,179.0,41.1,201.0,70.4
242,341,32.1,385,22.7,484.0,18.1,381.0,41.1,125.0,76.4,701.0,3.1,701.0,4.2,572.0,17.1,599.0,14.1,506.0,23.7
243,477,24.4,447,19.8,346.0,27.8,119.0,83.0,701.0,3.0,701.0,13.0,622.0,14.9,351.0,43.5,325.0,25.5,647.0,11.7
244,853,,601,11.0,449.0,20.6,410.0,38.5,701.0,2.1,666.0,15.1,341.0,40.2,701.0,2.4,701.0,11.4,701.0,1.6
245,461,25.1,535,16.4,601.0,5.1,701.0,13.0,475.0,25.6,82.0,99.8,53.0,99.0,380.0,40.1,638.0,13.4,678.0,9.6
246,1210,,601,6.9,601.0,12.3,701.0,5.4,701.0,2.0,648.0,16.3,701.0,2.7,701.0,1.0,701.0,11.4,701.0,1.0
247,470,24.7,530,16.7,473.0,18.8,701.0,5.5,668.0,13.5,9.0,100.0,35.0,99.7,413.0,35.9,600.0,14.1,495.0,24.6
248,533,22.1,478,18.6,601.0,10.1,328.0,47.7,616.0,16.1,,,701.0,9.4,145.0,79.9,701.0,10.5,351.0,42.3
249,13,89.3,26,98.1,47.0,90.5,297.0,52.9,18.0,99.1,283.0,68.7,234.0,64.0,144.0,79.9,18.0,98.0,58.0,94.7
250,852,,601,9.0,516.0,16.7,385.0,40.9,701.0,7.3,655.0,15.8,355.0,38.8,701.0,4.7,701.0,11.5,701.0,1.9
251,458,25.2,601,12.8,601.0,7.4,593.0,23.9,134.0,73.1,664.0,15.1,701.0,3.5,536.0,21.1,701.0,8.8,581.0,16.9
252,825,,601,7.1,601.0,9.1,701.0,5.2,677.0,13.0,701.0,5.8,701.0,2.4,95.0,88.2,676.0,12.7,309.0,49.7
253,950,,508,17.5,601.0,6.9,701.0,2.1,638.0,14.9,701.0,9.0,701.0,4.6,558.0,18.2,701.0,5.8,695.0,8.4
254,39,79.5,32,95.9,15.0,98.5,60.0,95.5,465.0,26.7,518.0,26.4,87.0,95.0,114.0,85.4,13.0,99.7,20.0,98.3
255,348,31.4,425,20.5,215.0,42.7,701.0,4.7,137.0,72.3,701.0,1.3,701.0,4.3,447.0,32.0,240.0,31.8,701.0,7.8
256,1402,,601,8.9,601.0,3.4,701.0,1.8,701.0,2.2,528.0,25.5,414.0,30.8,701.0,1.0,701.0,7.1,701.0,1.1
257,41,78.5,18,99.0,17.0,98.2,105.0,85.1,175.0,64.9,701.0,11.5,631.0,14.5,401.0,36.9,8.0,100.0,181.0,73.8
258,1293,,601,8.3,601.0,6.8,627.0,22.2,701.0,1.1,701.0,8.5,701.0,4.1,701.0,1.0,701.0,12.4,701.0,1.0
259,4,98.3,1,100.0,1.0,100.0,44.0,98.3,1.0,100.0,210.0,84.6,223.0,66.8,5.0,100.0,1.0,100.0,39.0,96.7
260,290,35.9,310,28.3,257.0,37.8,299.0,52.6,659.0,13.8,16.0,100.0,356.0,38.7,273.0,56.5,96.0,60.9,588.0,16.3
261,501,23.2,601,8.4,601.0,13.0,701.0,11.9,697.0,12.1,72.0,100.0,117.0,90.5,388.0,38.5,701.0,11.6,230.0,63.7
262,939,,601,5.5,601.0,9.7,168.0,74.3,701.0,1.7,701.0,4.7,701.0,2.5,701.0,1.0,692.0,12.5,701.0,1.2
263,1044,,601,4.6,601.0,2.0,701.0,14.6,513.0,23.0,701.0,2.5,701.0,2.0,701.0,2.1,701.0,6.2,701.0,1.3
264,519,22.7,397,22.2,601.0,9.0,291.0,53.3,476.0,25.4,383.0,43.8,701.0,5.9,643.0,11.5,701.0,11.1,598.0,15.8
265,535,22.1,511,17.4,601.0,3.8,701.0,11.3,340.0,40.6,701.0,4.8,701.0,8.8,291.0,54.3,679.0,12.7,243.0,61.9
266,756,,601,11.4,343.0,28.2,673.0,19.7,701.0,2.9,644.0,16.4,248.0,59.9,701.0,1.4,452.0,18.5,608.0,15.2
267,1149,,601,7.3,601.0,5.5,590.0,24.1,701.0,7.5,701.0,2.0,701.0,4.0,701.0,1.6,701.0,9.0,601.0,15.6
268,224,42.4,398,22.1,477.0,18.4,48.0,97.9,252.0,51.6,269.0,71.4,106.0,91.7,451.0,31.3,308.0,26.6,416.0,33.2
269,879,,601,3.8,601.0,4.0,701.0,5.3,601.0,17.0,312.0,61.2,181.0,76.0,701.0,1.0,701.0,8.7,701.0,1.0
270,679,,601,4.5,601.0,4.2,701.0,4.6,701.0,10.6,173.0,91.9,30.0,100.0,368.0,41.1,671.0,12.8,636.0,12.7
271,346,31.5,254,34.0,95.0,72.5,301.0,52.4,701.0,1.4,379.0,44.6,701.0,6.3,701.0,1.4,582.0,14.4,444.0,30.5
272,527,22.4,601,13.7,601.0,3.9,86.0,90.3,701.0,8.6,46.0,100.0,701.0,5.5,701.0,1.0,226.0,34.2,701.0,1.0
273,690,,601,6.5,601.0,8.0,163.0,75.5,642.0,14.7,701.0,7.9,295.0,49.9,701.0,3.6,701.0,9.8,701.0,1.1
274,832,,601,10.0,166.0,50.6,701.0,3.7,701.0,5.9,654.0,15.8,701.0,1.9,680.0,9.5,701.0,10.1,701.0,7.9
275,264,37.9,237,36.9,596.0,13.5,480.0,33.2,269.0,49.4,508.0,27.1,701.0,5.5,204.0,68.6,247.0,30.8,40.0,96.4
276,779,,601,8.4,601.0,7.0,701.0,8.9,622.0,15.8,330.0,56.2,270.0,54.2,473.0,27.6,701.0,11.2,687.0,9.1
277,581,20.4,601,11.5,490.0,17.9,701.0,12.6,689.0,12.4,5.0,100.0,32.0,99.9,701.0,1.2,701.0,11.3,701.0,1.1
278,1180,,601,2.4,601.0,3.0,417.0,37.8,692.0,12.3,701.0,5.1,675.0,12.2,701.0,1.0,543.0,15.4,701.0,1.1
279,622,,570,15.3,227.0,41.0,427.0,36.9,701.0,1.7,388.0,43.1,701.0,5.2,701.0,1.0,577.0,14.5,484.0,26.3
280,1397,,601,5.9,601.0,2.5,701.0,4.2,701.0,3.9,701.0,1.5,701.0,2.1,701.0,5.9,701.0,11.0,701.0,1.4
281,1343,,601,9.7,601.0,4.4,701.0,3.6,701.0,8.5,701.0,6.6,701.0,1.2,682.0,9.4,701.0,9.0,701.0,2.1
282,1143,,601,5.8,601.0,5.6,582.0,25.1,701.0,7.1,701.0,2.8,701.0,4.6,636.0,12.0,701.0,7.6,345.0,42.6
283,655,,565,15.5,276.0,35.1,701.0,11.7,701.0,1.8,293.0,65.6,701.0,1.5,701.0,1.0,88.0,64.9,701.0,1.2
284,532,22.1,305,28.7,370.0,25.9,701.0,3.8,667.0,13.5,701.0,1.4,701.0,4.0,169.0,75.4,532.0,15.7,388.0,36.6
285,17,87.0,14,99.4,37.0,95.4,85.0,90.4,38.0,97.5,354.0,50.8,492.0,23.5,353.0,43.2,46.0,82.6,212.0,68.8
286,1035,,601,12.9,601.0,9.1,690.0,19.2,701.0,2.7,701.0,13.0,701.0,1.7,701.0,1.4,701.0,11.9,514.0,23.0
287,340,32.2,522,17.0,601.0,6.7,701.0,13.3,306.0,43.9,133.0,96.6,195.0,72.8,354.0,43.0,413.0,20.2,118.0,85.2
288,716,,601,10.6,601.0,13.1,701.0,13.4,581.0,18.1,318.0,59.4,601.0,15.9,701.0,6.2,701.0,10.8,370.0,38.7
289,324,32.8,238,36.4,423.0,22.3,321.0,48.8,304.0,44.1,701.0,2.4,701.0,4.2,429.0,33.3,508.0,16.7,373.0,38.4
290,727,,601,6.0,601.0,2.8,701.0,11.0,273.0,49.1,701.0,3.9,701.0,4.8,369.0,40.9,701.0,6.9,701.0,6.5
291,206,45.0,178,46.3,359.0,27.1,701.0,11.0,256.0,51.0,44.0,100.0,428.0,29.2,391.0,38.1,159.0,44.7,22.0,98.1
292,821,,601,9.7,601.0,8.3,701.0,7.1,612.0,16.2,701.0,10.1,701.0,4.1,589.0,15.5,487.0,17.2,200.0,70.7
293,1055,,601,6.5,601.0,6.7,448.0,35.5,701.0,1.0,701.0,6.7,701.0,4.4,701.0,1.0,701.0,12.1,701.0,1.8
294,627,,601,12.9,601.0,11.8,701.0,6.5,516.0,22.8,534.0,25.1,701.0,1.9,157.0,78.1,287.0,28.0,379.0,37.8
295,2,99.2,3,100.0,4.0,100.0,14.0,100.0,68.0,92.3,64.0,100.0,85.0,95.8,7.0,99.9,6.0,100.0,33.0,97.3
296,330,32.6,513,17.4,601.0,8.9,411.0,38.4,5.0,100.0,577.0,21.6,701.0,10.0,701.0,1.3,701.0,8.1,701.0,2.1
297,379,29.5,483,18.4,546.0,15.0,701.0,4.5,437.0,29.5,48.0,100.0,351.0,39.2,206.0,68.3,701.0,10.3,92.0,90.4
298,839,,601,12.9,601.0,7.6,382.0,41.1,701.0,7.5,,,604.0,15.7,454.0,30.9,701.0,9.5,701.0,1.7
299,427,26.6,507,17.5,337.0,29.1,701.0,14.0,529.0,21.9,190.0,88.4,434.0,28.6,421.0,34.6,614.0,13.9,254.0,58.9
300,297,35.3,288,30.3,285.0,34.4,242.0,59.0,574.0,18.6,629.0,17.0,344.0,39.8,606.0,14.4,43.0,87.8,217.0,66.8
301,883,,601,12.1,601.0,12.4,701.0,12.6,701.0,3.1,470.0,32.7,346.0,39.6,701.0,5.0,653.0,13.1,581.0,16.9
302,308,33.9,418,21.0,193.0,45.0,608.0,23.6,460.0,27.4,261.0,73.1,271.0,54.1,254.0,59.0,701.0,10.6,248.0,61.0
303,497,23.4,601,8.6,601.0,8.4,701.0,13.8,104.0,82.0,701.0,4.9,701.0,1.9,701.0,3.8,447.0,18.7,701.0,7.0
304,907,,481,18.5,601.0,11.7,701.0,8.1,701.0,2.7,701.0,2.5,701.0,5.4,441.0,32.4,546.0,15.4,592.0,16.1
305,454,25.5,601,8.8,601.0,3.4,701.0,5.6,28.0,98.4,701.0,6.6,701.0,3.6,616.0,13.5,701.0,9.9,689.0,8.9
306,1204,,601,4.0,601.0,1.7,363.0,43.2,701.0,4.5,701.0,7.0,701.0,2.7,701.0,1.2,701.0,8.0,701.0,1.1
307,579,20.5,601,10.3,536.0,15.4,81.0,91.1,585.0,17.9,667.0,15.1,609.0,15.6,701.0,1.3,701.0,9.9,688.0,9.0
308,999,,601,8.4,601.0,7.8,701.0,4.2,634.0,15.1,516.0,26.4,701.0,4.0,372.0,40.5,701.0,11.7,701.0,4.9
309,384,29.0,461,19.4,601.0,3.4,701.0,8.9,224.0,57.6,550.0,23.9,398.0,32.3,9.0,99.8,701.0,10.7,370.0,38.7
310,471,24.6,592,14.6,577.0,14.2,701.0,11.7,245.0,52.7,294.0,65.3,607.0,15.7,544.0,20.1,701.0,10.5,564.0,18.2
311,428,26.5,601,8.5,601.0,8.5,701.0,5.3,12.0,99.8,,,701.0,1.5,427.0,33.8,701.0,9.8,,
312,892,,601,4.7,601.0,4.8,701.0,6.4,701.0,5.6,305.0,63.4,42.0,99.5,647.0,11.2,701.0,12.0,701.0,2.7
313,72,66.9,138,56.2,200.0,44.6,701.0,16.5,23.0,98.9,29.0,100.0,34.0,99.8,83.0,90.0,82.0,66.0,204.0,70.1
314,506,23.1,601,8.4,601.0,9.6,701.0,8.7,572.0,18.7,253.0,75.1,134.0,87.3,348.0,44.8,690.0,12.6,187.0,73.1
315,1135,,601,9.4,601.0,6.2,701.0,11.4,701.0,2.1,701.0,1.4,701.0,1.5,701.0,2.4,150.0,46.4,456.0,29.1
316,1079,,601,6.7,601.0,5.9,701.0,5.6,545.0,21.0,,,701.0,1.8,701.0,1.9,265.0,29.8,701.0,2.2
317,188,47.3,239,36.2,511.0,16.9,261.0,56.3,349.0,39.4,179.0,90.6,160.0,80.8,104.0,86.4,151.0,46.3,30.0,97.6
318,618,,601,11.5,601.0,5.8,10.0,100.0,580.0,18.2,701.0,3.5,614.0,15.3,701.0,1.2,701.0,8.0,701.0,1.1
319,968,,601,6.6,601.0,13.1,305.0,51.1,701.0,1.5,533.0,25.1,701.0,1.2,701.0,1.0,701.0,8.7,701.0,1.5
320,91,61.6,79,74.4,39.0,94.8,109.0,84.4,244.0,53.0,475.0,31.8,404.0,31.7,701.0,8.9,425.0,19.7,567.0,18.0
321,567,20.9,601,10.7,601.0,3.8,701.0,5.3,355.0,38.8,76.0,100.0,319.0,45.4,701.0,8.9,411.0,20.4,701.0,5.2
322,312,33.8,282,30.9,417.0,22.8,701.0,13.1,232.0,55.6,238.0,77.9,455.0,26.6,389.0,38.4,551.0,15.3,633.0,13.2
323,281,36.6,203,41.0,122.0,65.6,208.0,65.6,701.0,2.5,213.0,84.4,701.0,2.3,701.0,1.2,209.0,35.7,533.0,21.2
324,301,34.6,601,9.1,601.0,2.1,64.0,94.6,53.0,95.0,434.0,37.2,701.0,1.5,701.0,6.8,701.0,7.4,701.0,6.9
325,166,49.7,83,73.2,412.0,23.0,701.0,13.1,325.0,41.8,574.0,21.8,437.0,28.5,23.0,97.8,180.0,39.8,23.0,98.1
326,377,29.5,463,19.4,601.0,9.5,691.0,19.1,497.0,24.2,316.0,60.2,90.0,94.3,433.0,33.2,211.0,35.4,112.0,87.3
327,1486,,601,5.3,601.0,2.4,701.0,7.8,701.0,1.1,701.0,6.5,701.0,1.1,701.0,1.0,701.0,7.1,701.0,1.4
328,1404,,601,11.9,601.0,2.4,701.0,3.0,701.0,3.0,701.0,9.9,701.0,1.5,601.0,14.6,553.0,15.2,701.0,1.9
329,508,23.0,330,26.5,395.0,24.4,527.0,29.5,483.0,25.2,552.0,23.8,701.0,10.3,701.0,2.5,701.0,12.1,536.0,20.9
330,1384,,601,2.5,601.0,2.6,701.0,11.8,701.0,9.2,701.0,1.3,701.0,1.7,701.0,1.0,701.0,8.3,701.0,3.5
331,114,57.4,273,32.1,186.0,47.4,701.0,3.7,30.0,98.3,86.0,99.7,268.0,54.6,274.0,56.4,30.0,93.3,8.0,99.6
332,808,,601,8.3,601.0,3.5,367.0,42.9,466.0,26.6,701.0,4.8,701.0,2.9,701.0,1.7,701.0,8.9,701.0,2.9
333,1201,,601,6.9,601.0,5.0,661.0,20.2,701.0,6.0,701.0,2.4,701.0,7.7,442.0,32.3,701.0,6.3,701.0,1.9
334,434,26.2,584,15.0,144.0,57.7,560.0,27.0,398.0,34.3,582.0,21.1,571.0,18.2,701.0,1.3,485.0,17.3,638.0,12.6
335,938,,375,23.1,563.0,14.5,701.0,4.1,701.0,2.6,701.0,8.6,701.0,1.3,701.0,4.8,701.0,7.6,490.0,24.8
336,586,20.2,601,9.7,601.0,7.5,66.0,93.9,701.0,4.0,701.0,8.1,177.0,76.6,535.0,21.3,701.0,8.1,701.0,8.3
337,16,87.7,9,99.9,7.0,99.9,3.0,100.0,293.0,45.8,184.0,89.8,169.0,78.8,112.0,85.8,9.0,99.9,13.0,99.2
338,560,21.1,601,6.5,601.0,4.6,701.0,15.6,114.0,79.3,701.0,5.0,701.0,7.9,701.0,4.1,701.0,5.5,701.0,1.1
339,34,81.5,37,93.2,102.0,70.2,455.0,34.9,65.0,92.8,38.0,100.0,97.0,93.3,156.0,78.5,164.0,43.9,108.0,87.4
340,601,19.8,601,9.6,601.0,5.0,134.0,81.5,701.0,10.4,631.0,16.9,630.0,14.5,339.0,45.5,367.0,22.7,531.0,21.4
341,61,70.1,56,84.6,220.0,42.4,701.0,7.0,66.0,92.7,163.0,93.1,318.0,45.7,6.0,99.9,111.0,56.1,173.0,75.6
342,1222,,601,4.7,601.0,2.7,701.0,18.1,701.0,1.2,701.0,4.2,701.0,4.8,701.0,1.0,701.0,9.1,701.0,1.0
343,397,28.1,601,13.6,601.0,6.1,701.0,1.7,92.0,85.7,701.0,12.1,561.0,18.9,221.0,63.8,701.0,9.5,655.0,11.1
344,1042,,601,7.1,601.0,13.4,701.0,18.8,701.0,4.8,382.0,44.1,632.0,14.4,701.0,1.1,701.0,10.6,701.0,1.0
345,1312,,601,6.0,601.0,6.8,701.0,2.4,701.0,5.5,,,701.0,5.0,701.0,2.2,701.0,6.5,701.0,1.1
346,256,38.7,306,28.6,552.0,14.9,378.0,41.6,24.0,98.8,701.0,8.6,701.0,8.4,517.0,23.2,412.0,20.3,603.0,15.4
347,404,27.8,192,44.0,601.0,9.8,701.0,5.6,509.0,23.3,701.0,3.4,598.0,16.1,34.0,96.8,701.0,5.1,391.0,36.1
348,749,,601,14.2,154.0,52.3,701.0,5.3,701.0,9.8,701.0,2.9,701.0,1.3,701.0,5.2,574.0,14.6,701.0,4.9
349,961,,536,16.4,601.0,12.1,701.0,8.1,701.0,4.1,701.0,6.9,701.0,2.7,701.0,3.3,701.0,9.7,449.0,29.9
350,901,,601,11.2,601.0,12.2,701.0,6.5,540.0,21.3,599.0,19.0,701.0,2.2,622.0,13.3,701.0,10.2,673.0,9.7
351,733,,554,15.8,601.0,8.7,523.0,29.7,701.0,5.0,701.0,7.0,701.0,7.0,247.0,59.5,689.0,12.6,373.0,38.4
352,840,,601,13.4,601.0,6.2,620.0,22.9,701.0,8.0,701.0,4.6,640.0,14.0,365.0,41.8,701.0,5.5,449.0,29.9
353,588,20.2,601,14.2,601.0,9.6,392.0,40.2,591.0,17.4,329.0,56.4,701.0,3.3,508.0,23.9,346.0,24.2,397.0,35.5
354,1018,,601,6.1,514.0,16.8,701.0,11.7,701.0,8.3,701.0,2.4,701.0,3.8,701.0,3.5,673.0,12.8,701.0,3.8
355,30,83.8,8,100.0,8.0,99.8,435.0,36.6,96.0,84.8,386.0,43.4,477.0,24.8,86.0,89.8,20.0,97.0,86.0,91.2
356,289,36.0,335,26.3,341.0,28.2,230.0,61.2,666.0,13.5,170.0,92.3,348.0,39.3,338.0,45.7,249.0,30.7,89.0,90.6
357,1450,,601,4.9,601.0,2.9,701.0,5.2,701.0,2.4,701.0,5.4,701.0,1.6,701.0,1.0,701.0,6.0,701.0,1.0
358,99,60.7,108,63.9,71.0,81.2,701.0,10.3,155.0,68.4,398.0,41.5,317.0,45.8,170.0,75.4,117.0,53.4,215.0,67.4
359,47,76.2,84,73.0,73.0,79.0,428.0,36.9,95.0,84.9,66.0,100.0,121.0,89.3,72.0,91.4,170.0,42.1,18.0,98.4
360,787,,601,13.6,601.0,9.6,701.0,11.8,661.0,13.7,701.0,4.8,328.0,44.1,650.0,11.1,256.0,30.2,514.0,23.0
