university_id,employer reputation rank,employer reputation score
692,338,28.8
693,426,21.6
694,501,12.5
695,410,22.9
696,501,4.1
697,501,13.8
698,501,12.1
699,501,13.5
700,151,53.8
701,501,3.6
702,124,60.7
703,68,80.8
704,387,25.2
705,501,6.4
706,20,97.8
707,386,25.2
708,32,94.4
709,327,29.4
710,501,4.4
711,501,13.7
712,501,3.7
713,329,29.3
714,501,3.5
715,501,3.8
716,334,28.9
717,501,6.4
718,437,20.9
719,501,6.6
720,349,28.1
721,501,2.7
722,501,2.7
723,49,90.8
724,501,10.5
725,396,24.4
726,501,16.1
727,501,13.7
728,323,29.7
729,42,93.2
730,446,20.3
731,13,98.9
732,501,8.3
733,501,4.0
734,198,46.8
735,113,63.8
736,501,8.5
737,493,18.0
738,501,5.2
739,501,10.5
740,501,7.8
741,501,17.2
742,475,18.8
743,501,4.3
744,501,1.6
745,501,17.3
746,490,18.1
747,450,20.2
748,501,8.7
749,501,12.5
750,21,97.6
751,501,8.4
752,501,9.4
753,501,5.8
754,501,10.4
755,501,9.7
756,286,33.0
757,501,3.2
758,357,27.7
759,501,4.1
760,192,47.4
761,36,94.1
762,501,7.6
763,92,73.1
764,501,16.1
765,258,36.8
766,273,34.9
767,302,31.6
768,501,7.1
769,501,8.0
770,496,17.9
771,501,1.8
772,501,7.4
773,501,8.7
774,72,79.6
775,58,87.2
776,501,8.1
777,187,47.8
778,424,21.9
779,501,6.5
780,122,60.9
781,501,6.8
782,501,10.8
783,501,4.7
784,436,20.9
785,501,5.6
786,501,17.6
787,501,7.2
788,501,7.2
789,129,59.1
790,51,90.4
791,501,1.1
792,482,18.4
793,501,7.0
794,139,57.3
795,501,10.3
796,283,33.2
797,501,11.6
798,501,5.0
799,501,16.2
800,305,31.2
801,60,86.2
802,216,44.2
803,501,15.4
804,252,38.0
805,501,7.5
806,501,10.1
807,501,8.0
808,45,92.3
809,501,10.3
810,501,11.0
811,501,10.7
812,501,12.3
813,367,26.9
814,501,6.1
815,501,10.2
816,501,4.1
817,501,8.3
818,501,11.0
819,501,7.7
820,254,37.5
821,74,79.4
822,316,30.1
823,472,19.0
824,440,20.8
825,501,10.4
826,390,25.0
827,501,5.0
828,501,2.0
829,501,4.5
830,286,33.0
831,501,10.1
832,213,44.5
833,66,81.8
834,140,57.2
835,175,50.4
836,431,21.4
837,501,8.2
838,501,7.5
839,501,4.0
840,89,73.8
841,159,52.8
842,501,8.9
843,65,83.1
844,184,47.9
845,260,36.6
846,448,20.3
847,501,14.2
848,501,16.5
849,174,50.4
850,173,50.5
851,501,17.6
852,347,28.4
853,501,15.0
854,501,8.7
855,501,5.2
856,313,30.3
857,501,12.2
858,101,67.4
859,501,4.3
860,501,11.0
861,501,6.3
862,411,22.9
863,501,8.1
864,501,4.0
865,498,17.8
866,203,46.0
867,501,2.4
868,159,52.8
869,255,37.3
870,501,2.4
871,368,26.8
872,501,11.7
873,212,44.6
874,38,93.8
875,501,2.6
876,501,6.1
877,501,7.6
878,118,62.9
879,34,94.2
880,501,7.3
881,501,15.6
882,304,31.3
883,501,1.7
884,501,2.2
885,501,2.4
886,501,4.1
887,501,6.4
888,501,4.9
889,501,12.1
890,501,2.4
891,501,8.8
892,501,7.9
893,501,13.0
894,501,5.5
895,501,15.0
896,501,5.4
897,501,3.5
898,501,2.9
899,41,93.3
900,135,57.7
901,501,6.9
902,381,25.5
903,166,51.8
904,501,6.3
905,501,11.7
906,219,43.9
907,501,14.2
908,357,27.7
909,17,98.2
910,501,9.2
911,501,3.1
912,501,15.8
913,501,3.6
914,501,11.0
915,501,1.9
916,501,4.6
917,501,11.8
918,501,9.4
919,501,8.5
920,501,13.5
921,501,8.3
922,84,74.7
923,501,17.4
924,164,52.2
925,501,9.6
926,501,2.4
927,501,14.8
928,461,19.6
929,501,2.3
930,224,42.3
931,148,55.6
932,462,19.3
933,171,50.6
934,80,77.5
935,143,56.4
936,501,4.1
937,501,9.3
938,136,57.5
939,501,14.6
940,501,11.6
941,501,4.7
942,501,2.5
943,206,45.8
944,501,15.9
945,501,16.5
946,501,12.6
947,501,12.7
948,300,32.0
949,501,2.8
950,259,36.7
951,501,13.6
952,501,8.4
953,54,88.6
954,501,9.3
955,501,9.7
956,501,2.6
957,61,86.1
958,501,6.2
959,469,19.2
960,501,9.1
961,303,31.5
962,501,5.8
963,182,48.0
964,501,5.5
965,501,3.6
966,243,38.9
967,501,10.0
968,214,44.4
969,271,35.0
970,96,70.4
971,501,16.5
972,501,7.5
973,50,90.4
974,448,20.3
975,501,7.2
976,375,26.0
977,501,8.7
978,501,6.1
979,501,12.7
980,462,19.3
981,501,3.0
982,501,7.6
983,4,100.0
984,501,3.6
985,314,30.2
986,501,7.6
987,501,1.5
988,501,9.2
989,228,41.7
990,24,97.3
991,431,21.4
992,501,6.6
993,240,39.4
994,501,17.3
995,501,4.6
996,245,38.8
997,501,2.5
998,501,1.3
999,501,10.0
1000,501,3.5
1001,501,3.9
1002,501,16.2
1003,501,4.1
1004,501,10.0
1005,501,17.3
1006,501,4.4
1007,347,28.4
1008,501,3.8
1009,421,22.1
1010,501,12.1
1011,501,14.8
1012,501,3.4
1013,501,9.9
1014,501,17.0
1015,501,17.5
1016,501,8.7
1017,501,10.5
1018,56,87.7
1019,501,7.5
1020,501,2.8
1021,501,1.7
1022,501,4.1
1023,501,12.1
1024,71,79.7
1025,501,10.7
1026,501,5.3
1027,235,40.2
1028,165,51.8
1029,311,30.3
1030,501,3.2
1031,501,2.8
1032,501,11.0
1033,501,9.1
1034,473,19.0
1035,501,1.3
1036,501,15.6
1037,501,2.6
1038,497,17.8
1039,501,10.1
1040,100,67.7
1041,416,22.5
1042,145,56.3
1043,501,13.9
1044,501,5.9
1045,324,29.7
1046,401,24.0
1047,501,12.5
1048,501,16.3
1049,127,59.4
1050,501,3.0
1051,501,15.0
1052,471,19.0
1053,261,36.6
1054,501,5.6
1055,150,53.9
1056,501,10.0
1057,167,51.6
1058,104,65.7
1059,125,60.2
1060,501,4.9
1061,501,10.2
1062,156,53.0
1063,69,80.6
1064,501,4.5
1065,501,17.3
1066,501,2.1
1067,64,83.6
1068,149,54.2
1069,501,3.6
1070,501,14.5
1071,229,41.4
1072,501,17.4
1073,459,19.8
1074,501,9.4
1075,501,2.4
1076,501,2.3
1077,501,3.6
1078,501,6.6
1079,106,65.0
1080,327,29.4
1081,501,11.0
1082,383,25.4
1083,501,13.7
1084,292,32.6
1085,501,4.5
1086,501,8.0
1087,501,2.2
1088,501,12.6
1089,19,98.0
1090,501,16.7
1091,501,7.4
1092,501,13.5
1093,308,30.9
1094,501,9.5
1095,501,2.2
1096,419,22.4
1097,389,25.1
1098,158,52.8
1099,53,89.1
1100,131,58.4
1101,257,36.9
1102,501,5.8
1103,501,7.5
1104,153,53.2
1105,501,3.8
1106,265,36.4
1107,501,10.5
1108,437,20.9
1109,501,4.9
1110,247,38.4
1111,402,23.8
1112,501,8.8
1113,501,2.2
1114,501,3.1
1115,501,2.1
1116,499,17.8
1117,501,2.9
1118,117,63.0
1119,207,45.8
1120,501,11.3
1121,491,18.1
1122,501,2.2
1123,501,14.4
1124,501,2.8
1125,35,94.2
1126,501,4.6
1127,481,18.6
1128,488,18.2
1129,169,51.1
1130,413,22.7
1131,182,48.0
1132,87,74.2
1133,270,35.1
1134,185,47.9
1135,501,14.6
1136,5,100.0
1137,501,10.2
1138,316,30.1
1139,459,19.8
1140,501,14.6
1141,501,3.8
1142,501,12.0
1143,86,74.3
1144,478,18.8
1145,439,20.9
1146,355,27.7
1147,501,12.9
