university_id,employer reputation rank,employer reputation score
98,426,22.2
109,427,22.2
286,428,22.1
660,429,22.1
10,430,21.7
521,431,21.6
133,432,21.5
273,433,21.5
484,434,21.5
524,435,21.2
261,436,21.2
301,437,21.2
104,438,21.1
66,439,21.0
732,440,21.0
347,441,21.0
448,442,20.9
176,443,20.8
378,445,20.6
651,446,20.6
603,447,20.5
526,448,20.5
393,449,20.5
184,450,20.4
268,451,20.4
30,452,20.3
611,453,20.3
563,455,20.2
390,456,20.2
600,457,20.2
741,458,20.2
632,459,20.1
80,460,20.1
482,461,20.1
577,462,20.1
398,463,20.0
726,464,19.8
395,465,19.8
470,467,19.8
266,469,19.7
332,470,19.7
46,471,19.6
41,472,19.6
243,473,19.5
545,474,19.4
553,475,19.3
276,476,19.3
580,477,19.2
474,478,19.2
35,479,19.2
67,481,19.1
341,482,19.1
275,483,18.8
52,484,18.8
384,485,18.7
70,486,18.7
254,487,18.6
604,488,18.6
316,489,18.6
241,490,18.5
401,491,18.5
328,492,18.4
321,493,18.4
673,494,18.3
352,495,18.1
495,496,18.1
294,497,18.1
47,498,18.0
371,499,17.9
