university_id,academic reputation rank,academic reputation score
212,421,20.0
149,422,20.0
532,423,20.0
700,424,19.9
488,424,19.9
102,426,19.9
509,427,19.8
449,428,19.7
64,429,19.7
280,429,19.7
62,431,19.7
164,432,19.7
410,433,19.6
196,434,19.6
643,435,19.5
378,436,19.5
608,437,19.5
474,437,19.5
77,439,19.4
224,440,19.4
442,441,19.3
721,442,19.3
631,443,19.2
50,444,19.2
370,445,19.1
172,446,19.1
33,447,19.1
161,448,19.0
150,448,19.0
741,450,19.0
628,451,18.9
429,452,18.9
250,453,18.9
604,454,18.9
338,455,18.9
592,456,18.8
519,457,18.7
119,458,18.7
5,459,18.7
261,460,18.7
587,461,18.5
722,462,18.5
95,463,18.5
728,464,18.5
419,465,18.4
43,466,18.3
191,467,18.2
561,468,18.2
246,469,18.1
242,470,18.1
581,471,18.1
362,472,18.0
443,473,18.0
591,474,17.9
546,475,17.9
477,476,17.8
436,477,17.8
589,478,17.8
372,479,17.7
495,480,17.7
11,481,17.7
180,482,17.7
649,483,17.5
79,484,17.5
647,485,17.5
709,486,17.5
281,487,17.4
435,488,17.4
153,489,17.3
648,490,17.2
431,491,17.2
654,492,17.2
300,493,17.0
677,494,17.0
502,495,16.8
664,496,16.8
667,497,16.7
351,498,16.7
483,499,16.6
98,500,16.6
