university_id,overall rank,overall score
122,198,44.6
471,199,44.5
565,200,44.2
229,201,44.1
733,202,43.9
692,203,43.5
695,204,43.3
273,205,43.2
313,206,43.1
55,207,42.8
610,208,42.7
544,209,42.7
84,210,42.6
679,211,42.6
289,212,42.5
689,214,42.1
395,215,42.0
82,216,41.9
598,217,41.8
516,218,41.8
116,219,41.7
710,220,41.3
701,221,41.1
658,222,41.0
91,223,40.9
594,224,40.8
549,225,40.7
240,226,40.4
373,227,40.3
713,228,40.3
4,229,40.3
221,230,40.3
500,231,40.2
724,232,40.1
328,233,40.0
286,234,39.8
107,235,39.8
236,236,39.7
310,237,39.6
595,238,39.6
445,239,39.6
479,240,39.6
88,241,39.5
634,242,39.5
139,243,39.2
203,244,39.2
113,245,39.2
22,246,39.1
639,247,38.8
693,248,38.8
49,249,38.7
428,250,38.7
212,251,38.6
188,252,38.5
452,253,38.4
3,254,38.4
737,255,38.3
76,256,38.1
333,257,38.1
35,258,38.1
288,259,37.6
663,260,37.6
353,261,37.7
324,262,37.4
323,263,37.3
672,264,37.3
588,265,37.2
270,266,37.2
680,267,37.1
682,268,37.1
615,270,36.9
573,271,36.9
130,272,36.7
441,273,36.7
261,274,36.6
346,275,36.6
568,276,36.6
687,277,36.5
410,278,36.5
118,279,36.4
408,280,36.4
111,281,36.4
576,282,36.3
279,283,36.2
607,284,36.2
231,285,36.1
67,286,35.9
491,287,35.6
217,288,35.6
95,289,35.5
593,290,35.4
185,291,35.1
477,292,35.1
412,293,35.1
714,294,35.1
368,295,35.1
357,296,34.9
642,297,34.9
57,298,34.9
524,299,34.8
685,300,34.8
633,301,34.7
655,302,34.7
498,303,34.4
20,304,34.2
589,305,34.2
458,306,34.1
138,307,34.1
164,308,34.0
730,309,33.9
523,310,33.8
378,311,33.8
557,312,33.7
497,313,33.7
225,314,33.7
340,315,33.6
669,316,33.6
719,317,33.5
223,318,33.4
300,319,33.4
218,320,33.1
725,321,33.1
167,322,33.0
77,323,32.9
550,324,32.9
338,325,32.9
63,326,32.9
102,327,32.8
136,328,32.8
531,329,32.7
177,330,32.5
70,331,32.4
213,332,32.4
575,333,32.3
250,334,32.3
422,335,32.2
316,336,32.2
476,337,32.2
11,338,32.2
196,339,32.2
153,340,32.2
334,341,32.1
453,342,32.1
662,343,31.9
186,344,31.8
155,345,31.7
280,346,31.7
543,347,31.6
161,348,31.4
436,349,31.4
64,350,31.4
708,351,31.4
349,352,31.3
486,353,31.3
271,354,31.3
69,355,31.2
112,356,31.1
86,357,31.0
603,358,31.0
31,359,30.9
581,360,30.9
2,361,30.9
664,362,30.9
109,363,30.8
448,364,30.8
417,365,30.8
85,366,30.5
283,367,30.5
444,368,30.5
555,369,30.4
731,370,30.3
166,371,30.3
6,372,30.0
596,373,29.8
542,374,29.6
274,375,29.6
336,376,29.6
488,377,29.6
720,378,29.5
535,379,29.4
541,380,29.4
578,381,29.4
675,382,29.3
121,383,29.3
628,384,29.1
209,385,29.1
149,386,29.1
258,387,28.9
179,388,28.8
592,389,28.7
552,390,28.7
694,391,28.6
700,392,28.5
597,393,28.5
459,394,28.4
330,395,28.4
379,396,28.3
307,397,28.3
298,398,28.3
678,399,28.2
698,400,28.1
53,401,28.0
325,402,28.0
499,403,28.0
509,404,27.9
480,405,27.9
546,406,27.9
154,407,27.8
269,408,27.8
251,409,27.8
584,410,27.8
354,411,27.7
360,412,27.5
462,413,27.5
547,414,27.4
294,415,27.4
263,416,27.4
527,417,27.4
493,418,27.4
536,419,27.4
409,420,27.4
50,421,27.3
192,422,27.3
648,423,27.2
727,424,27.1
739,425,27.1
163,426,27.1
42,427,27.0
403,428,27.0
641,429,26.9
227,430,26.9
474,431,26.8
128,432,26.8
526,433,26.8
618,434,26.7
133,435,26.7
366,436,26.6
34,437,26.6
463,438,26.6
709,439,26.5
635,440,26.3
272,441,26.3
65,442,26.3
609,443,26.3
425,444,26.2
688,445,26.1
563,446,26.1
382,447,26.0
705,448,26.0
106,449,26.0
608,450,25.9
686,451,25.8
92,452,25.8
180,453,25.8
364,454,25.8
58,455,25.7
696,456,25.7
391,457,25.7
204,458,25.6
24,459,25.5
670,460,25.5
512,462,25.4
419,463,25.4
195,464,25.4
78,465,25.3
383,466,25.3
293,467,25.3
151,468,25.3
197,469,25.2
470,470,25.2
699,471,25.1
278,472,25.1
554,473,25.1
494,474,25.1
413,475,25.0
579,476,24.9
304,477,24.8
72,478,24.8
406,479,24.8
326,480,24.7
150,481,24.7
141,482,24.6
14,483,24.6
17,484,24.6
41,485,24.5
137,486,24.5
105,487,24.4
308,488,24.4
131,489,24.4
519,490,24.3
507,491,24.3
697,492,24.2
504,493,24.2
495,494,24.1
268,495,24.1
631,496,24.1
292,497,24.1
721,498,24.1
561,499,24.1
405,500,24.1
